look: 5 | smell: 5 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4 | overall: 4.75 July 17th 2017 run reviewed.   Quick to fade head with some fast legs that show some sparkle. Aromatics of warm leather, coffee, barrel char, some more coffee with bourbon barrel wood. Not so much heat to show in it's nearly 13% body. It's still a slow glass to get through. And worth every bit of the time. The Black Cat Espresso Beans are part of an earthy chocolate taste. Rich. Fudgy almost with a moderate amount of carbonation which allows it to warm up into a gentle sipper.   Nothing wrong with this one. i.e. No bad news here.   Really well done.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 2017 version. Decadent. I will cherish every bottle I have left. 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Busted a 2017 open for xmas. Got that weird green pepper / vegetal / earthy thing others are complaining about with this batch. Still good but disappointing. Only other time having was the 2014 on tap, and I'm pretty sure that was way better.   
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 3.5 | smell: 2.75 | taste: 3.75 | feel: 3.5 | overall: 3.25 2017 Green Pepper, Vegetal, for a highly rated coffee beer this was disappointing. Glad it was worth it in trade value! 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Poured from a 16.9 oz. bottle into a tulip glass. This beer pours out extremely dark with little to no highlights. Doesn't form too much of a crown but what did form is caramel in color. I'm in love with the coffee they used in this. Pairs perfectly with the warming bourbon notes. Creamy mouthfeel that you would expect and want from it too. Great brew.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 I don't love bourbon barrel aged stouts but I drink them here and there. This one is big and bold for sure and quite good. Almost black but not very thick. The most prominent character is very dark bitter chocolate. The coffee is also very dark and roasty, almost burnt. Basically no carbonation but I guess that's ok. Nice for once a year. yb   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 Def one of the best out there. Lucky to not have one of the infected ones of 2016. I am truly a Stout fan now. 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 2017 bottle Got lucky getting this bottle. Probably will never have another chance because of how hard to get. I also don’t chase. Maybe I had good beer karma. It doesn’t matter. I got one and I opened it 12/2/2017 after dinner. See my instagram beerdjk1    OK the review:  Look: jet black, like a stout, like an imperial stout.   Smell: coffee first then bourbon on the “after smell” (it is the coffee variant !)  The coffe aroma is not strong, its balanced.  Feel: as usual ALWAYS PRIVATE on my reviews. We don’t talk about feel in public!    Taste: WELL.... “Hey Now” Smooooth ! The coffee is “off the rails good” bourbon not up front but balanced with the coffee.  At Room temp the bourbon becomes more present but does NOT take over the taste.  Great cold and at room temp.  And being totally Biased, great with the brownies my daughter made tonight.   YES I said this: Pairs great with homemade brownies!    Overall: IMHOpinion wow wow wow. And one more wow.maybe 2.  I personally enjoyed this beer.   One for the books because I don’t know if i will ever get the chance to acquire this variant again.    And that my review.  Djkman   
look: 4.5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 Straight fiya!! Straight Tits!! Could use more aroma, but flavor is next level. My first experience with the coffee, and it's amazing. Mouthfeel near perfect!   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 2017 Vintage.     This beer is a very thick pouring beer. Pitch black. Minimal head, but what was there was a dark tan color.   The nose is rich with the aroma from the barrel. The barrel aroma is mixed with a touch of coffee.   Taste - The coffee is more up front, then the barrel heat kicks in, but it isn't a harsh taste, it is a smoother flavor.   Feel is quite thick and full bodied.   A delicious beer, and I'm glad I've finally gotten to try it. It is a world class stout, and the addition of coffee, just adds a new layer to this world class beer.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 Was able to grab 3 bottles on Black Friday and first time having it. Started around 55F and warmed to low 60s by end:    L: Pours thick, jet black in the glass (tulip). Suprisingly minimal head retention, but that could've been a bad pour in my part    S: Smells like a fudge brownie, no seriously. Can definitely smell some slight bourbon notes. Actually not getting a ton of coffee on the nose     F: Per many imperial stouts, mouthfeel is velvety smooth, but not as thick as others I've had before. Thinned out slightly as it warmed I guess    T: Definitely packs a flavor punch. Started out tasting dark chocolate, caramel and vanilla. Backend was a little boozy from the bourbon. As it warmed about 10 degrees the espresso definitely opened up as well as slight vanilla. The oaky/smokiness of the bourbon barrels did fade as it warmed.     Overall, this is an outstanding beer that should definitely be enjoyed over the course of about 30-40 minutes. The flavors of coffee open up as it warms and definitely makes this a world class beer.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.5 2017 vintage    L -- Pours a black body with no head even with aerated pour. 1,000 lumens passed through the glass reveals a surprisingly light-reddish brew given the ABV and style  S -- Suuuuuper decadent and candy bar-like. Getting all the aromas of BCBS -- dark chocolate, dark fruit, berry, vanilla, caramel, toffee -- along with rich nutty coffee, shredded coconut, and marshmallow overtones.   T -- Rich chocolate, bourbon-infused cherries, oak, vanilla, toffee, caramel, molasses, smokey maple syrup. The coffee is pushed around by the other flavors and comes in waves instead of dominating the brew, which is good. Also getting some nougat, roasted barley malt, and sea salt  F -- Same as BCBS. Viscous. Big.   O -- Great addition to an already great stout. Decadent as all hell    95/100   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Had 2017 at Prop Day 17. Much more impressive than the 2016, i thought. good interaction between stout, barrel, and coffee flavors. 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 Lots of bourbon smell and flavor, some coffee, surprisingly sweet 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 3.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 2017: Tasted alongside the 2015 and 2017 BCS. Pours a dark black with a thin head that is gone in an instant. Smells of strong espresso, caramel, roasted malts, bourbon, and dark fruits. Tastes of espresso (not too much though), sweet chocolate, wood, bourbon, light caramel and toffee, dark fruits (plum, raisin), lots of sweetness, and very light vanilla. Heavy body with light carbonation. Overall probably one of the best if not the best barrel aged imperial stout I've tried. Superior to both BCSs.   
look: 5 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 4.25 | feel: 5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 2014 BCBCS 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 2016 Vintage 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4 
look: 4.75 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 2013 vintage from a bottle at GI Taproom in August. Really smoothed out while still retaining huge coffee character 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Pour is pitch black, head dissipates very quickly. Not much head or lacing. Smell is great. Plenty of booze and barrel reminiscent of regular bcbs, with a strong roasty coffee presence. Taste follows the nose well. Big charred oak. Roasted coffee notes contribute to a bitterness that balances with the chocolate sweetness. Slight bourbon bite in the back end. Mouthfeel is relatively thin, a tad thinner than reg bcbs. Overall pretty solid, nice showcase of coffee. Only complaint is the mouthfeel, it seemed to be a bit watered down.   
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 16.9 oz. bottled on 21 Sep 16    Pours black with maroon edges and a quickly receding frothy light brown foam head. Smells like a nice blend of rich coffee, roasted malts, dark chocolate, vanilla, caramel, toffee, brown sugar, bourbon, oak, some dried fruit, with earthy herbal grassy pine. Tastes like the richest coffee imaginable, roasted malts, notes of rich dark chocolate, vanilla, caramel, toffee, brown sugar, sweet bourbon, oak, some dried fruit, molasses, with earthy herbal grassy pine. Feels medium bodied, smooth with moderate carbonation. Overall a really great bourbon barrel aged imperial stout with coffee.   
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 Even with a few years on it the coffee holds up on this amazingly well compared to other coffe ba stouts. 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Pour is much like the base version but seemed like the head disappeared much faster with no remnants.  Smell was much like the base with a bit of coffee to go along with it.  Taste was bourbon, coffee, roasted malts. Truly a tasty beverage that I'm thankful to have tried!  Definitely thick like the base version, maybe a tad thinner but still nice and full bodied.   
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 5 Tasted from draft at Hunahpu Day. Had it along side the regular bourbon county stout and I like the coffee version better. Pours black with dark brown head. Big time coffee on the nose with bourbon. On the taste the coffee is much more prominent than the bourbon. Still with bourbon flavor. Chocolate, caramel, toffee, vanilla flavors also present. This might be my favorite bourbon stout. Excellent!   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 This has been a want forever. Shout out to @dharmelink for the trade hookup.    L - 2016 bottle into a snifter. Thick, quick foaming and even quicker dissapating khaki head. I'm perplexed by how quick it formed and how remarkably quick it dissappeared. Lacing is stupid sticky and viscous.    S -Damn. As soon as I cracked it I said wow. Signature bcbs potent bourbon with definitive coffee in the air. To the nose it's a heavy, deep, dark roast with all the vanilla and sweet goodness of classic bcbs.    T - Um. I don't care if AB brews this or not. Good is good and great is great. Literally everything I hoped. It's bcbs with a perfectly and completely unabtrusive balanced coffee added in. I hate descriptor buzzwords such as "smooth" and "balanced" but I must use the latter. The coffee is so prominent without overtaking the iconic bcbs flavor extravaganza. Bcbcs also has an addition roast/char/bitterness that regular bcbs doesn't that could be easily overlooked.    F - Just like like it's lineage it's big, thick, sticky and clinging to the palate. Arguably why I love bcbs so much and this variant characterizes just it as well.    O - Stellar. However as great as it is I'm not sure or not if it's actually better than bcbs. It's more scarce - yes. But as someone who generally prefers non coffee BB stouts I feel like this is pretty equal.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 5 | taste: 4.75 | feel: 4.25 | overall: 4.75 Look: Pitch black, with no head.  Smell: Roasted coffee beans, chocolate, and vanilla.  Taste: Coffee blast, fudge, chocolate, oak, marshmallows, and dried fruit.  Mouthfeel: Thinner than previous versions, but still complex.  Overall: Excellent coffee stout from Goose Island.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 2016 version 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 1 | smell: 1 | taste: 1 | feel: 1 | overall: 1 Mine was infected 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 4.25 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Outstanding, every time, regardless where it's being poured. Bottled is a bit less smooth than draft, but not a bad thing. The individual flavors are more defined in the bottle. This beer put KBS in #2 position for me. But only by a quarter point. The word awesome has been used and abused and made commonplace, but, in the real world this beer is truly awesome.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 Pours black with only a tiny ring of fizz rising to the top even after an aggressive pour straight into the glass. The tiny bit of fizz doesn't retain long, nor is there any lacing left behind. Aroma is jam packed with notes - bourbon, oak, coffee, molasses, caramel, and roasted malts. Quite the aromatic quality to this beer. It's loud, with the bourbon note being just shy of a boozy. Flavor profile is massive. Absolutely massive. Big, smooth bourbon notes hit first and linger throughout the flavor profile. Rich caramel, toffee, molasses, milk chocolate, and coffee provide a barrage of flavors, and yet don't step on the toes of each other. Bourbon is present, and while it nears a fleshy, and boozy quality, it manages to remain within balance. Mouth feel is thick, filling, velvety, and creamy. Overall, for those seeking bourbon and coffee in a thick, heavy presence - this is your beer. Despite the complexity of this beer in both the aroma and flavor profile, every note is struck well and given a full beat to ring out.     Served in a 12oz snifter from a 16.9oz bottle. 2016 version.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.25 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 2010- had today. Exquisite. 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 1 | feel: 2 | overall: 2.5 2015...infected :(    Smelled great before tatsting. Pure sour cherries. 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 0poured a 2016 bottle into several glasses to share w friends. Practically dark as motor oil, w minimal head. Smell is like you've poured a glass of bourbon while sitting in an aromatic coffee bar, while chocolate and vanilla waft over from the bakery section. (Sorry, that was a terrible way of putting it but you get the idea: the smell is fantastic.). Taste more or less follows, but the coffee is especially dominant, the chocolate and vanilla less so, the bourbon somewhat (to me pleasantly) subdued or at least moderate. Mouthfeel is, as everyone notes thick and chewy. Great beer, so glad I could have one. I'd snag another if I saw one, even at the high price.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.75 2016 Bourbon County Coffee Stout 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 First had 2/25/17 at Andy's house. We split a bottle of the 2016. Super smooth mouth feel, black in color with a brown head. Little coffee on the nose. Flavor is dark malt, coffee, bourbon, all in perfect harmony. Will buy as many as are available any time I get the chance!   
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 I'm rating the glass I had on tap since my bottle was lightly infected and soured. But when it's good, damn, is it good. Coffee was smooth and subdued, and the fudgy, chocolatey malt flavors go well with the thick, chewy texture. Lacks the fruity depth of the regular BCBS, but as a whole different beast, it fits the bill deliciously well.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Reviewed on 1/9/17  2016 in a Teku Glass    L - Pours a dark dark brown. Opaque in the glass. Kind of fizzy with no head  S - Deep notes of chocolate, bourbon, coffee, toffee, and vanilla  T - The taste is coffee, lots of chocolaty fudge, with a bitter sweetness on the finish. There is a bit of roast char in the middle. I find it ever so slightly more robust than BCBS.  F - very thick and chewy almost sticky.  O - Tons of flavor. I find it more well rounded than BCBS. Maybe a little less alcohol bite.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
