look: 3.75 | smell: 3 | taste: 3.75 | feel: 4 | overall: 3.5 
look: 4 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 The look is a hazy amber. The head was a nice off-white one inch with mild lacing. The nose is mainly malt along with spices and fruit. Hard to nail down the exact fruit. The taste is well balanced but more hops that remind me of an IPA rather than an APA. The malts do blend well with the hop element. A nice medium body with a fairly clean finish. Overall a good APA.   
look: 4.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4.25 Beautiful Amber color but that head was a bitch,   Smells like malt and caramel notes with spicy hops detectable   Taste is balanced. It's stronger, and more hoppy than what you'd expect from an APA  Overall good but not my favorote   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 Dale's is an old favorite and a great beer to serve at parties and also pairs pretty well with food.    Pours a translucent amber with great clarity and a puffy off-white head with excellent lacing.    Smell is heavily malty with a hint of fruit character.    Flavor is intensely malty but not offensive and easy to drink for the hop shy.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 One of my favorites 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.25 | taste: 4 | feel: 4.25 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 4 | taste: 2 | feel: 2.5 | overall: 2.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 a mouthfull of amazing delicious awesomness!!!!!!!!! this is superb. beststuff to ever come out of Colorado! ignore thesiver can crap with a big mouth, this is all you need!   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 3 | smell: 3.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.75 From a 19.2 oz can in a clear glass it has a slightly hazy golden color. A good hop smell up front followed by the sweetness of the malts. Decent carbonation and head. Good balance of flavors, nice hops but not overpowering. The malts are just sweet enough to tie it together. Very refreshing in this God forsaken heat and humidity of Harris county, TX. I'd buy it again.   
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 Canned 6/22/17  12 oz. can poured into a can glass.     Two fingers of off-white soapy foam sits upon a nice crystal clear copper body and leaves sticky lace on the glass with every tilt.    The nose is a little weak, consisting of light floral hops, a bit of orange and a malty bread aroma. It drinks crisp with good Hop bitterness front to back and the same malt and hop characteristics that I got in the nose. There is also a slightly sour taste of wood. Feel is light to medium in body with fairly high carbonation.    Middle of the road Pale Ale.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Pours an amber color with a very thick, slightly off-white head. Slightly piney aroma with a hint of orange to it. Taste follows, primarily pine with a little orange and a touch of malt backbone. Pine flavor lingers a bit, medium to medium light body. Easy drinker, well balanced, solid APA.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.5 | taste: 3 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 If there's a best value award, Dale's takes it. Are there better IPAs out there? You bet, but not for a 9 dollar sixer.   I'll walk into the shop, and if I see Dale's in there, I'm always tempted to pick it up. Always.     We had this beer at my wedding--best decision of my life!   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.5 The appearance is somewhat hazy yet clear orange/brown body with a one finger foamy white head with some clingy foamy lacing. The smell has the hops up front with some light malts coming through once it warms. The taste is mainly sweet becomes slightly bitter once it warms. There is a sticky sweet aftertaste and finish. The palate has a light to medium body and is sessionable. Its carbonated just right. Overall, I’m glad I finally found it and tried it as this is good for its style and good for me.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 5 | overall: 4.25 Backlog from 2009. On tap at the Knitting Factory. Excellent pale ale. Probably the best pale I’ve had since the last time I had a Sierra Nevada. Pleasant hop bitterness. Good til the last drop, flavor-wise and head-wise. Very piney in the aroma and flavor.   
look: 4 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 5 | feel: 5 | overall: 5 
look: 3 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 2.75 | smell: 3 | taste: 2.5 | feel: 2.75 | overall: 2.5 ....I have no idea why this is so popular....average at best 
look: 3.5 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 Pours a cloudy amber orange with a nice frothy head. Not too hoppy....hints of orange peel and spice. An easy beer that I have revisited many times. Give it a try.   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 355ml can poured into 2/3 pint Left Hand Brewing glass.     A deep orange-amber beer with an impressive and long-lived head. Crisp bitterness balanced with malty sweetness and the standard pale ale array of tropical fruits with a fair bit of marmalade citrus. Pleasant lingering finish. Don't understand the negative reviews; for my money this is an excellent example of the style and the fact that I can buy it readily in the UK for a very reasonable price (£1.90 in Tesco) makes this a definite regular buy for me. Cheers!   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 Nice brew, boarding on a Irish Red 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 A: pours a reddish amber with a soapy, generous four finger head, nice lacing  S: crispy, fruity nose, with a pleasant, albeit understated hop bite and hints of the malt backbone, some soapiness  T: nice and clean, touches of citrus and pine with a nice clean malt backbone  M: nice and full, a tad watery on the tongue  O: I was at a bottle share and the topic of this beer came up, I mentioned that I had never gotten around to having it (primarly because I loathe the can design), and was sternly chided for not having partaken in what I can only assume they deemed to be a right of passage. Whatever, this beer is okay, nothing special, SNPA kicks the shit out of this beer and in my opinion that beer has held it's own with the changing of the times, however, this beer is a different story...ehhh.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.25 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 2.25 | smell: 1 | taste: 1 | feel: 1.5 | overall: 1 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 Nice copper orange look to this beer. Not a ton on the nose with a malty scent with a tinge of citrus hops. Hops a bit more overpowering and bitter than I would have expected. I'd call it slightly astringent. The bready malts come through on the finish. Medium thick mouthfeel with Slightly less than medium carbonation on this brew.   
look: 4.25 | smell: 2.75 | taste: 1.25 | feel: 2.5 | overall: 1.25 Look - Poured a copper/amber color, two fingers of white head, minimal lacing.  Aroma - Tangerine, floral, ethanol.  Taste - Bitter up front, hops lean more towards citrus like the aroma, orange, vegetal note, alcohol is noticeable from start to finish, malt is thin and has a vague sweetness. The aftertaste is soapy, bitter and boozy.  Feel - Light-medium body, watery, ample carbonation.    Overall - I remember trying this a few years back and thinking I got an infected can. I guess not. This tastes exactly the same as it did back then. The solvent-like bitterness with the noticeable alcohol makes this one of the worst beers I've had. It really reminds me of a bad homebrew IPA mixed with paint thinner. A fluke from an otherwise great brewery.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 Hazy copper colour with ok head that doesn't stick around for long. No real lacing to speak of.     Flavors are slightly tumultuous; the carbonation is right upfront. There is light grapefruit flavors and light pine resin. Malt is not really present; crystal malts are here along with light alcohol flavor.     Pretty good. Crushable.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.25 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3.25 Not much of an aroma, malts and some hops. Initial taste was of a light bodied pale ale, but then slapped in the face by a very bitter backbone. Similar to several other "west coast" style pale ales I've had. I definitely prefer a maltier profile with more dry-hopped presence without the bitter aftertaste.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.25 | taste: 3 | feel: 2.75 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.25 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.25 Pours a dark honey amber color with a thick tan-tinted head that leaves heavy lacing.    Modest pine and a flash of malt in the aroma.    Has an almost AAL taste up front -- strong corn malt and faint floral hops -- but that gives way to some pine flavor; some bready, caramel malts; and a strong hop bitterness in the aftertaste.    Medium bodied with solid carbonation.    Sorry to say it, but I think the craft world has moved far beyond this one. It's not awful, but there are many far better, IMO.  2/21/17 canned on date.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 Its pale and its ale. What else can I say ? Lol    Pretty drinkable brew but mostly resiny hop flavor , not really my style of apa or ipa.    Needs more malt backbone for my liking.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Darker and frothier than a lot of thebeers I typical drink. The smell is led mainly with hops and malt, and is not terribly strong. The taste is pretty similar to the smell, with some bitter flavor added.   
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 P- Poured from a 12 oz can,into a Funky Buddha snifter.Canned on 01/03/17.    L- Thin soapy white head with good retention and sticky lacing.Hazy amber colored body with moderate clarity.Low on carbonation.    S- On the nose I get lots of hoppy notes consisting of floral,piney,and citrus.These are balanced by some caramel malt aromas.    T- On the palate I get some fruity sweetness and caramel malt up front,with floral and piney hops on the back end.A little bit of nuttiness in the middle.    F- The mouth feel is thick and sticky with a good dose of oxidation on the tongue from the carbonation and hops.Medium dry on the finish.    O- This is a very good APA,not my favorite but definitely up there in rank.Smooth,refreshing,and well balanced.Definitely would drink this again,and recommend.   
look: 3.25 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.5 pours orangey copper, clear, massive head. Tesco can, BBE February 2018 , rated March 2017    Aroma of sweet candyfloss, sweet shop sweets, some peach. Touch of caramel    Taste is sweet to begin with that develops with a Grapefruity bitterness, dryness, juicy finish. Med body, med carb.    It's pretty good, taste much better than aroma for me.   
look: 4.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 Poured from 12oz can into Seidel. Canned on August 30th 2016.     L: Honey amber, two finger light tan head, super fluffy and excellent retention. Great lacing.     S: Almost an herbal spice and maltiness.     T: Very mellow at first, a bit malty with some herbal spice hops.     F: Medium bodied and a decent amount of carbonation.     O: Meh.   
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 355 ml can, Tesco's, Bristol - Pours clear amber with a large white foamy head. Nice lacing. Medium carbonation. Aroma - light citrus - grapefruit, light malty notes,. Taste - Sweet at first, light citrus at the front, malty middle leading to a crisp bitter finish. Not your usual citrus APA with a nice light malt feeling which sits on its own as a result.   
look: 3.75 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 3.25 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 3.25 | smell: 2.75 | taste: 2.75 | feel: 2.25 | overall: 2.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Good beer 
look: 3.5 | smell: 3 | taste: 4 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.25 | smell: 3.25 | taste: 3.75 | feel: 3.25 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 5 | overall: 4.25 From 32gp. Can. In Teku glass. Watching Los Soprano 4x04. Pretty oily, some caramel and piney hops. Ultra drinkable with a really long pleasant aftertaste. After one I want another. Abv well hidden   
look: 4.25 | smell: 3.25 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 From a 12 ounce can dated 11/09/2016. It pours a yellowish translucent tan with a three-finger fluffy, white head and a few floaties. The smell is lemon hops, malty, floral, and slightly sweet. The taste is bready, floral, with some slight hoppiness underneath. There is also a slight sweetness, and I'm wondering if that is due to the age of this beer. The mouthfeel is slightly thick, medium carbonation, and smooth. Overall a decent APA, but slightly less hoppy than I expected.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 Pours dark amber with a medium, foamy, short lived, white head.    Smells bready, doughy malt, light citrus, earthy and pine.    Tastes doughy malt and surprising amount of pine. Finish is dry and long lingering pine. Medium body and smooth lighter medium carbonation.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Dale's Pale Ale pours a clear amber with a nice two finger head. The head seems to last a while and when it does break there is quite nice lacing left in its wake. The smell is heavily malts, with hops behind those bready notes. The hops does not smell super strong on this, but that changes with the taste. The taste sees the malts still present, but the hops come more to the front. The carbonation is moderate, there is a medium body to the beer and I definitely get a dry finish.     All in all a fairly good beer. It might be nice to enjoy a couple of these as you sit on the dock at the lake. I don't think it is my favorite of the style, but I would enjoy this again.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 3.75 | overall: 4 355 ml can poured into a snifter.    Amber and clear. Head is frothy, off white, not persistent but giving a small crown until the end. Good lacing.   Moderate tropical fruit hop aroma upfront, some floral hops.  Moderate bitter, high hop flavor, light malty-toasty sweetness. Flavors plays well together.  Medium-light body, high carbonation, watery, fresh and crisp. Long, light dry finish.    It is a crisp and hoppy beer.   
look: 3.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 Canned 5/6/15; drank 7/23/15 @ the Yarchives.     Murky dark orange appearance.     HUGE khaki head (careful pouring!); a frothy curtain of tree-rung lace.     Caramel, mild orange citrus & faint banana notes in the nose.     Medium mouthfeel.     Caramel & faint grapefruit flavors up front; a sweet, dry finish. This tastes like an average American barleywine. Not for me.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 L: Amber in color with a white head.  S: Citrusy hops and some caramel and bready malts.  T: Citrus, with a floral taste on the finish. Very pleasant. Caramel malt backs up the flavor.  F: Smooth, super drinkable.  O: Classic pale ale and a really nice beer for any occasion.   
look: 3.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Canned on 11/28/16. Poured into a pint glass. One inch soapy off white head with a deep gold color. Smell is sweet malts, hops, pine, citrus, caramel. Taste is hoppy, orange and grapefruit peel with some papaya and toffee. Very crisp and clean with a semi dry finish. This is my go to Pale Ale. Easily available here and I never pass on a 12 pack. Dangerously crushable, especially on hot summer nights.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 Dales aint kiddin' around. This beer is exactly what it promises. It's highly drinkable, very tasty, thirst quenching. Dales is a go-to for a kicked back night on the porch. Love this Mountain Pale Ale, it's crisp and complex, with the lighter notes of the pale ale family.   
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 3 | smell: 3.25 | taste: 2.75 | feel: 3.25 | overall: 3 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 4-pk of cans, over 3 months old. holds up pretty well, but i'm sure this is a lot better fresh. grapefruity-orangey hop flavours with a strong earthy-piney finish. dangerously crushable   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.5 | taste: 4.5 | feel: 3.5 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 On tap at Me & Billy in Davenport, IA on Monday, 12/26/16. Thick, frothy head. Medium body. Pretty smooth. Mild hop bitterness. Nice example of an American Pale Ale. Went well with chicken and dumpling soup and spinach salad with goat cheese and candied walnuts!   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This is the best pale ale. Hoppy, but not too much. great amber color.     And also, nothing beets a great craft beer in a can that is very available . I believe this is a great beer to get someone into craft beer   
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 One of my go to favorites. I prefer Oskar Blues IPA when available, but my love affair with strong US-style Pale Ale's really started here with Dale's Pale. Amber in color, hoppy nose and taste, I love the experience of it every time. Has depth.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 3.75 
look: 3.25 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 3.25 | taste: 3 | feel: 2.75 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Medium amber. Thick, light frothy head.  A hit of rich grassy hops supported by a malty aroma.  The roles are reversed in the taste. Lightly bitter.  Moderate body. Smooth with a mild carbonation.  I was impressed.   
look: 3.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 4 Color a dark amber. Aroma is quite malty and pleasant. Brew has a definite bready, malt taste with a tiny hint of citrus. Hops was definitely not prominent in this brew for me - I didn't get the strong grapefruit hops that some reviewers reported. Malt is the main event in this brew but not too sweet or strong. It's a pleasant brew and worth repeating.   
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.25 | smell: 3 | taste: 2.75 | feel: 2.75 | overall: 3 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Pour is a reddish brown with good foamy head and lacing. Smells of malty bread with a little citrus. Taste is fantastic, very nice gummy malt flavors with a mild hops bite and little dryness on finish. Overall a very clean and session-able style beer, I cannot think of a bad time to drink one, they are just that good.   
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Had a chance to have this on tap with Nitro...holy tastebud Batman, gimme another 
