look: 5 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 5 | smell: 4 | taste: 4.5 | feel: 5 | overall: 4.75 It’s hard to imagine how a dark beer could look better: ruby black accented by a gorgeously creamy head, the mesmerizing sight of tiny bubbles cascading in a waterfall of umber. The smell is mild, with delicate aromas of roasted barley, coffee, chocolate, and malt. Not particularly exciting, but well done nonetheless. The taste is similarly light; there are certainly stouts that pack more of a punch, but there’s not a fault to be found in the lightly bittered blend of toasty flavors. Its resultant endless drinkability is one reason I name this my favorite beer over heavier, richer options. Lastly, it would be folly to neglect to recognize the perfection in a dry, slightly carbonated, black beer complemented by the soothing creaminess of nitrogen. Drinking a guinness is like drinking...well, nothing else, really. Its practically perfection.   
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 3.5 | feel: 3 | overall: 3.75 
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 3.5 | taste: 2.75 | feel: 3 | overall: 3 
look: 4.5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.5 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 It’s just gotta be better than normal when you have it at the Guinness Storehouse. 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4 | taste: 4 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 The CO2 cartridge in the bottom of the bottle or can is a nice add Decor almost a tap glass of Guinness. Smooth nutty chocolatey coffee tasting milkshake of a beer. The bottle of Guinness is okay the Guinness Draught is the next step up and of course the tapped Guinness is one of the top beers   
look: 5 | smell: 3 | taste: 4 | feel: 4.5 | overall: 4 If you enjoy a good dark beer and don't want to spend too much then Guinness is the beer for you. It tastes great, looks great, has a decent scent and abv. It's a great beer. It might take some time to get used to the flavor, but once you do you'll definitely enjoy the blessing that Ireland has given you.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3 | taste: 3 | feel: 2 | overall: 2.5 
look: 4.25 | smell: 3.5 | taste: 3.25 | feel: 4.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 3.25 | feel: 3.5 | overall: 3 
look: 2.75 | smell: 2.5 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 5 | smell: 5 | taste: 4 | feel: 4 | overall: 4.5 This is the best all around macro beer. The original light beer and session beer before they were a thing - have it for dessert, with a meal, for break fast, in the winter or summer at the beach. Good cold, still good on the warmer side. Available everywhere. Cutting calories? - this beer is for you. For a few calories more than a light beer you get a better tasting over all beer. College kid drinking cheap lager? This beer can be your bridge to better beer. I've done the ladder of all kinds of beers - Guinness is my default beer. I didn't appreciate it when I was younger but I have come back in my older age.     Creamy mouth feel.  Rich in color.  Taste is not overpowering, or bitter.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 4 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 2.75 | taste: 3.5 | feel: 4.5 | overall: 3.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.5 | smell: 3.25 | taste: 2.5 | feel: 2.75 | overall: 2.5 Looks great but tastes like a creamy beer water. Nitro carbonated, so doesn't have any fizziness, but does have a creamy mouthfeel. In spite of that though, the drink itself is actually very thin and watery. There's some light coffee malt bitterness flavor, but mostly it's kind of watery.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 2.75 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 5 | smell: 4.25 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4.5 | smell: 3 | taste: 2.75 | feel: 3.5 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 2 | taste: 4.5 | feel: 3.75 | overall: 3.5 My favorite part of the beer was the head, it was surprisingly creamy! The body was light, for being so dark there was little flavor, somewhat watery, though I picked up roasted notes, coffee like. A bitter hops flavor was noticable at the end. Not a bad session beer, a step up from the American Macro lagers   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 3 | taste: 3 | feel: 4 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3 | feel: 3 | overall: 3.5 
look: 4.25 | smell: 3.25 | taste: 4 | feel: 3.25 | overall: 4 
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 2.25 | overall: 4 14.9 oz. can poured into nonic    L: dark but clear amber-purple, lots of brown in it, topped with small head of super thick creamy beige foam about 1/3-inch tall; no major lacing or sticking, but the head lasts forever    S: chocolate milk with a pinch of rye or coriander ... some subtle spice    T: roasted bakers chocolate, some wood but very lightly toasted wood not charred, sweet coffee drink ... mocha latte; the flavors are subtle but consistent    F: light and watery, close to flat but the nitro feel is growing on me and it seems like I'm detecting some kind of bubbly thing helping move along each swallow; overall it's standard for nitro cans    O: if I dug the nitro mouthfeel, this might be my go-to stout; it's super tasty, understated but solid, and the 4.2% ABV is exactly the kind of thing I dig; I'm still not a fan of cask/nitro beer, but this stuff is good enough to keep giving it a try and giving my palate a chance to adjust; if you're into cask/nitro, this is fantastic   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.25 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.5 | smell: 3 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.75 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 Poured from the nitro widget can into a Guinness glass. The 14.9 fl oz can doesn't do the Guinness glass justice... doesn't even reach the mid-point of the harp, with the head just barely topping the harp. Mild aroma. Surprising. I expected more from the roasted malt. It's there, along with hints of coffee, but very subdued. Deep dark black color, with tinges of brown around the edges. 1/2 inch very thick creamy slightly off-white head that hangs around for a long time. Thick, creamy lacing when you tip the glass to take a drink. Gorgeous appearance overall. This beer looks the part, better than just about any other stout. The mouth feel is thin but creamy, if that makes any sense at all. The smooth feel likely comes from the nitro widget. Toasty malt taste, coffee, but still quite mild. Just a hint of fruit in there somewhere. Surprisingly simple flavor. Little bittering until the finish and aftertaste, then it hits pretty strongly. This is the iconic Irish dry stout, and is very drinkable and reasonably flavorful considering its ABV.   
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 Pours a dark brown, ruby around the edges and almost completely ruby colored when held to the light. One-inch head dissipates somewhat, but keeps a thick full residual velvet head. Velvet lacing coats the glass as the beer is consumed.    Aroma has notes of milk chocolate, cocoa, condensed milk, roasted malts, and a touch of sweetness on the nose.    Taste has notes of milk chocolate, cocoa, roasted malts, and bitter earthy hops come through and linger on the palate. On the sweeter side than some of the other examples I’ve had given the more prominent milk chocolate notes. A touch of tobacco like notes come through as the beer warms.    Feel is very light and smooth, medium bodied. Light to mild carbonation.    Overall a well-done example of the style. The nitro does the flavor no favors, but it’s well crafted.   
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 Nitro can     L- The beer pours a dark brown to black with the nitro cascade give it the appearance of cream poured into coffee. The head is typical of a nitro beer with tan dense head made up of tiny bubbles. The head has stuck around and not receded as I type this review up.  S- The nose gives off a toasty quality. There are hints of chocolate and coffee but are rather faint behind the toast.  T- The palate is almost the opposite of the nose. Up front there is a light roasty coffee aspect. That is quickly overridden by a slightly sweet creamy aspect.  F- The nitro actually does it's job here. The beer while still being slightly thin has a nice creaminess that adds to the enjoyment. Overall I'd give the mouthfeel a medium grade.  O- I find that I enjoyed this one more than the Murphy's. This guinness can is not quite as bitter or dry as the Murphy's and that's the way I prefer it. I'll have no problem finishing the other 3 cans.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 After the tiny cascading bubbles settle, the beer sits pitch black in the glass with a dense, creamy, khaki colored head. Roasted malt up front that finishes with a bitter bite. Lower sweetness level. Thin bodied. Nitro carbed gives it a feeling of stillness. It's a classic irish dry stout.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 4.5 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 11.2 oz. Bottle    Poured into a Tired Hands glass a pretty nice dark brown color, pretty nice carbonation, with a nice thick/creamy one-finger light tan head, which leaves some sticky lacing behind. The nose is malty, with some chocolate/toffee, very slight vanilla. The taste is malty, with some chocolate/toffee, very slight vanilla. Medium body, ABV is hidden very nicely. Overall, a tasty brew.   
look: 5 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 Had this on 2018-03-16 in West Hempfield, PA at Trio Bar and Grill on tap for St. Patrick's Day.    Right before having this, I had a Yard's Brawler, which is also 4.2% ABV. I preferred the Brawler, which had a richer flavor; like a light Vienna Lager. The Guinness had a great looking, creamy head but was more watery in feel and had a less pronounced flavor. It was fine though with some nuttiness, roasted grain and light chocolate. I did enjoy it for St. Patrick's Day.   
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 3 | taste: 3 | feel: 3.25 | overall: 3 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.5 | overall: 3.75 Guinness draft is a simple go to beer if you want something drinkable, easy, and relatively cheap. It's got a great taste, great mouthfeel, and is an all around classic stout.    Look: dark brown, almost black, with a surge of nitro at the pour, culminating in a thick creamy head.    Smell: toasty malts, some coffee, and dark chocolate.    Taste: malts, light coffee taste, hints of dark chocolate, similar to the nose. Rather light compared to others but very drinkable. Not too filling.    Mouthfeel: Guinness shines here. The nitro makes the beer soft and bubbly, almost like drinking black silk. Lingering head really bolsters this.    Overall: a classic, drinkable beer. Especially good if you don't care for Budweiser, Miller, or other more watery beers, and want flavor without the price. It may be a lighter tasting stout but it's overall pretty damn good.   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 The original smooth dark beer. Its refreshing but strong and heavy. If your new to beer start here, so you now what great tastes like. Oh and drink it from a glass so you get that nice foam   
look: 4.75 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 Look: Amazing dark color, and lots of carbonation making for a large, frothy head that dissipates rather quickly.  Smell: Mostly of malt and a slight hint of coffee, as is expected of a stout.  Taste: Compared to other stouts, kind of watery, but still has the characteristic roasted flavor. The coffee taste comes out as it warms. A bit more refreshing than other stouts at the price of some flavor. Not too bad.  Feel: Noticeably thinner than most other stouts, as I expect of a lower ABV. Not much body but still a crisp finish.  Overall a good stout for those first trying one. It was my first stout, and still my go-to when I'm looking to drink stout but not wanting anything too heavy.   
look: 3.75 | smell: 3 | taste: 3 | feel: 3 | overall: 3 Looks great as it’s being poured. Always lots of carbonation. Nice dark color. Light malty fragrance. Feels very thin for a stout. If you’re palate is accustomed to a light American Adjunct Beer, the flavor may seem strong and heavy. However, if your palate has been used to good stouts and porters then this may seem like a light beer. This is the beer that moved me from drinking AABs to more flavorful beers...a crossover beer for me. And lots of restaurants carry this beer when there are no other real beers available and it is my choice when all else is light beers or AAB or lagers (beers for mass production, not taste). Not a bad alternative.   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 5 | smell: 3.75 | taste: 3 | feel: 4 | overall: 3.75 I think that Guinness looks awesome in a nice thick glass. The head looks like creamy perfection and the deep color is almost completely black. I also enjoy watching the nitrogenated carbonation descend after pouring. As far as taste, it is a highly drinkable beer, but lacks the subtlety and complexity of many other stouts. The best things it has going for it are appearance and mouth feel, which is enjoyable creamy.   
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 Poured from a bottle - very dark brown with light tan head and bubbly lacing .Nose is faint roasty malt and dark coffee. Taste follows nose ,not as pronounced as I remember it being in Ireland. A decent low abv dry stout with a thinner mouthfeel than I am used to.   
look: 5 | smell: 3 | taste: 2 | feel: 2 | overall: 2 Very watery and sweet for a stout 
look: 4.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.25 | taste: 3 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 This is my favorite stout and my go to beer. It is not as bitter and bold as extra stout but it is more smooth and a tad more sweet in my opinion. It pours a beautiful cascade waterfall of frothy and creamy bubbles with a great head. The aroma is dark coffee with a sweet medley of burnt wheat and malt. The taste is complex with notes of burnt grain,dark chocolate,molasses,and dark coffee. This is what they call the black stuff in Ireland and I love it !!!!   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4 | taste: 4 | feel: 5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 3.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Have had on draft hundreds of times, in a pint glass.    L---Pitch black. Thick head that has perfect retention and leaves lovely lacing. A properly poured Guinness is what a beer should look like.    S---Roasted malts come out as coffee & chocolate.    T---Follows the nose, but taste is stronger than the smell.     F---Creamy & rich. Coats the mouth and lingers.    O---As good as it gets and it's a mass produced one as well. Why can't other big brewers be like them?   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 The best mass produced beer ever made. Sublime. Well played Ireland!     Creamy, complex, thirst quenching, a delight at any time of year.     It is my favourite beer by a long way! I couldn’t do without it, sheer perfection.   
look: 5 | smell: 4 | taste: 5 | feel: 5 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.5 Very dark with a beautiful tan fluffy wow fading head - they have mastered the pour! Smooth silky and dark, a nice mass stout with no hop. Best cold and quick as taste starts to fade as warms.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.25 | taste: 3.5 | feel: 4.25 | overall: 3.5 Poured from can into a pint glass  Looks great, jet black with a massive creamy head, excellent retention, some lace.  S: faint aroma of toasted or burnt malts. Not bad just faint,  T: sweet and dry. Has a slight cream lactose sweetness  F: super silky, low carbonation, super quafflable, rich and full but light body.  O: very approachable beer, haven’t had this in awhile cuz I drank to many at the bar one night a few years ago. But definitely worth a revisit   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 Pours solid black,light carbonation and despite a slight creamy element it comes off a little thin. Aroma isn't overpowering, roasted malt and coffee mostly. Taste was identical, much better and complex as it warms up   
look: 5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 3.5 | taste: 3.5 | feel: 4.5 | overall: 4 Draft taster at WL.    A: jet black with beautiful frothy, sandy/tan head. Missed the cascades, as this is only a taster. Great lacing and retention.    S: not really much; sourish dry malt?    T: creamy, smooth, dry, slightly burnt toast, liquefied. Not anything sweet about this.    M: decidedly light, some lingering sour malt notes. Creamy and smooth, absolutely the highlight of this classic beer.    O: it's Guinness for goodness sake! Who hasn't had it!? It's good. Great with food. Great with conversation.   
look: 4.5 | smell: 3 | taste: 2.5 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 One of the greatest beers ever brewed. 
look: 4 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.75 Looks silky black, and it is a very deep black, can't see any light through the corner, silky medium head  Smell is light for a stout, but very delicious and chocolatey   Taste is sweet with just a tinge of bitter, if rasputin was a real chocolate bar, this would be like milk chocolate, barely enough bitter to be noticed and then sweet on top of it   Mouth feel is pure nitro, not much carbonation left after the pour, just extra tiny nitro bubbles  Overall, flavorful and drinkable, not much compared to other stouts but it's more drinkable   
look: 4 | smell: 3.5 | taste: 3 | feel: 3.75 | overall: 3 
look: 4.5 | smell: 3 | taste: 2.5 | feel: 4.5 | overall: 3.25 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.25 
look: 4 | smell: 3.25 | taste: 2.75 | feel: 2.5 | overall: 2.75 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 5 It's the best tasting dry stout I ever had.   It's smooth and has a high drinkability.  Also the cascade like look that forms after you pour it is awesome.   Too bad it's quite pricy and rare where I live.   
look: 4.5 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 3.75 BA'ers love to bash mass. Of all the mass beer in the world, if I'm stuck with one, it would be Guinness.   Most dont realize how light a beer the draught is, 4.2% ABV, less calories than Amstel, floats on your IPAs (and sweetens/ tempers them in Black and Tans) and pleases the ladies. I often order a black and tan /ipa when out to keep things lighter. To me Guinness or coffee are about the only additives to beer that work.     a) Black body with a roiling head from a 14.9 oz nitro can, creamy light tan head remains dense, lasts, laces.   s) While the aroma begins light, by the half way mark on the glass, it's coffee, charcoal, and dark roasted malts.  t) Flavor is more ample especially at cask temp - extremely smooth, coffee, roast malt, a bit of faint hop, creamy.   f) While creamy, it's also light, thin, and refreshing. Like good cold-brew coffee, no bitterness.   o) Defines light and session ale. Classic.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.25 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3.25 Classic 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 3 | taste: 3 | feel: 4.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Its like pouring liquid gold down your gullet. the irish have finally pulled a woll over the worlds eyes not even God him could make a immortal beer,your a pussy coward if you dislike champion liquid ps me me screwed   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Not the best stout, however it's great for a session stout. 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 On-tap at Portside, Pensacola.  Who doesn't love this beer? A classic and original representation of the style. You could even say this defined the style. Super tasty and incredibly smooth with insane drinkability. Non-beer nerds can't believe it isn't heavy or chocolate milk. Can't wait to try it over in Ireland one day.   
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 5 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 4 | feel: 5 | overall: 4.5 
look: 4.75 | smell: 3 | taste: 3.75 | feel: 5 | overall: 4 Look: Pitch black. When first poured into a glass, it resembles milk chocolate before slowly forming from the bottom-up into a black stout with a perfect 1.5 finger head that stays perfect even as you drink.     Smell: Roast malt, coffee, but not much else.     Taste: The most drinkable of stouts even for a beginner. Mild coffee, chocolate, and roast malt. Not spectacular and world-shattering but also won’t scare you back to Bud.     Mouthfeel: Creamy and thick like milk.     Overall: If all you’ve had is Bud and Miller, have a Guinness. It’s a perfect stepping stone to more complex and strong tastes.   
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 2 | taste: 3 | feel: 2.5 | overall: 3 
look: 4.5 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.5 No fuss no muss - it is everything you'd expect and nothing else. Easy to drink, light toasted malt, a little cream, oat, can be watery but it is a light beer so what do you expect? Perfectly fine for what it aims to be   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Love this stout. Especially in the pint cans. Could drink it all day, but have to be in the mood for something heavy. 
look: 4 | smell: 2 | taste: 1.75 | feel: 3.5 | overall: 2.5 
look: 5 | smell: 3.5 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.25 | smell: 3.5 | taste: 3.5 | feel: 2.75 | overall: 3.25 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 3 | taste: 3.5 | feel: 2.5 | overall: 3.5 Looks almost pitch black, save for hints of dark red at the bottom of the glass. Topped by a thick, creamy, nitro-wrought beige head. Retention is flawless, and lacing coats the glass in thick sheets.    The aroma is almost non-existent; stale black coffee, dark chocolate, coffee, burnt toast, slight creaminess.    The flavor is bitter cacao, dark roast black coffee, burnt toast, malted milk balls, and cream. Finishes decidedly dry.    The mouthfeel is very light, smooth and creamy, but light to the point of being watery.    The definitive Irish dry stout. It is what it is.   
look: 4.5 | smell: 3.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 3.25 | feel: 2.75 | overall: 3 
look: 5 | smell: 3 | taste: 4 | feel: 5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 The classic Irish stout. This is what I drink when I don't want to think about what I'm drinking. Pours a very thick, creamy head. Smells like dark malt. Tastes like malt and a hint of coffee. Easy on the hops. The mouthfeel is near perfect. Better than the classic Extra Stout in my opinion.   
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.25 | taste: 3.25 | feel: 4 | overall: 3.5 
look: 5 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 2.75 | taste: 2.75 | feel: 2 | overall: 2.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 3.5 | taste: 2.75 | feel: 3.5 | overall: 2.75 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 4.75 | overall: 4 
look: 4.5 | smell: 3.5 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.25 | taste: 3.25 | feel: 4.25 | overall: 3.5 
look: 4.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 A good but not great stout. Beer pours a strong coffee color with a light tan head. The smell is dark malts and some caramel. The flavor is watered down coffee and malts. Overall not one of the better offerings from Guinness.   
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 4 | overall: 3.5 
