look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 3.25 | feel: 4 | overall: 3.5 The beer is bottle conditioned, so naturally it is a little hazy. In terms of smell it is spice and cherry. It is a blend of quadrupel and cherry kriek so that is understandable. It is definitely a sipping beer. In terms of taste a get a little spice, banana, prune, and a lot of cherry, it is too much cherry for my liking. It feels like it should. Overall, it doesn't quite feel balanced to me. I can pick apart the blend and both are really good, however to me it leans too much towards the kriek.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Cloudy brown/red color,well carbonated with a thick heavy feel. Aroma is an intense,strong mix of malt,yeast,fruit,dried fruit and some spice. Taste is the same,not bitter not too sweet but definitely a malty fruit taste comes through . Took me a while to appreciate this one but I would look for this again.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 2 | smell: 3.25 | taste: 2.75 | feel: 3 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Great beer. Drank it from bottle, but probably would have been better in appropriate glass. Regardless, awesome beer. Who doesn't like saying ommegang? Three philosophers, puts you in a hunt, with the perfect searchlight. Who are these 3 guys that inspired this nicely balanced beverage. I can catch a buzz and read about these guys. Good stuff.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Decanted from a 12 oz (355 ml) bottle into a conical pint glass; no production information.  A: Pours a hazy to cloudy copper color with modest clearing to an initially one inch, tan head. Retention good, minimal spotty lacing.  S: Aromas of molasses, plum, spice (mostly cloves), and rum, but in a complex melange that is well blended and distinct. Maybe a little grainy at the end.  T: the flavor of cloves predominates against the malty backbone. A cherry note is appreciable but subtle and nice. Bitterness present and a nice counterpoint to the malt.  M: Medium to full bodied. Very good carbonation leaving a tingling on the tongue and palate. Alcohol appreciable, but not overpower.  O: Really an inviting, complex Quad. I alway have reservations about fruit additives (outside of say lambics and Berliner Weisse style beers), because I find they often impart sourness to the beer that subtracts from the experience, but here I do think it really delivered. A somewhat different take on the style, clearly, but also definitely a well designed, well crafted one. Kudos! Would certainly drink/serve/gift.   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Pours very dark with rich head and mild lacing. Smells of dark fruit, wine, bourbon. The taste is very smooth, I expected more bite but this is very mild and full flavor following the nose. One fantastic beer, especially come winter months sitting outside, just amazing.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from a bomber into a tulip glass. Cloudy golden brown, nice beige head and good lacing. Fragrant fruit smell. Dark fruit, prunes, dark raisins, apples and pears. Warm spice, nice beer!   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 So many people love this beer. First quad I've had.  Looks dark Amber to brown with a thick creamy head.  Smells like dark fruits and leathery.  Tastes sweet like cherry up front (kriek added) then gradually fades to a darker burned prune or molasses.   Feels fluffy and fuzzy. Someone else described it as dancing in the mouth and I would agree.  Overall very interesting. I would like to try more quads.   
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 Interesting Belgian-style quadrupel from Ommegang. Strong sour cherry notes from sour cherry ale. Lighter in color and taste than some other quadrupels I've had. Does not taste boozy despite the 9.5%. A nice quadrupel, particularly if you like cherries, but not an outstanding one.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 3.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Very good quadrupel that is only second to the best Belgium examples (Rochefort 10, St. Bernardus Abt 12, Westvleteren 12) in my opinion. The addition of the cherry ale adds nicely to its complexity with a background of very dark chocolate dipped cherries and cherry stones.   
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 One of the best beers I have ever tried. As a fan of Ommegang, this selection is a home run. The taste and nose match up very well. The palate was about a medium. A great beer to enjoy slowly and you will notice a sweet cherry aftertaste and a dry finish. I did not get much of a spice in the aroma but for me, I got a cherry and leathery experience. Great balance, wonderful color. A must try for Quad fans.   
look: 4 | smell: 3 | taste: 4.5 | feel: 3.5 | overall: 4.5 Ommegang is a fine brewery and this is a complex one. Make sure to serve this one properly and be mindful of your palette. After properly airing and coming down a bit in temperature, this beer tasted great. After some salt organic nachos, not so much, but in the same sitting the taste transformed after eating some hearty stew. Suddenly the cherry notes were abundant.     Hard to say if this was the finest quad I've had, but one thing is for certain, it keeps getting better after every sip.   
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 3.75 | feel: 3.5 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 L) Pours an opaque, hazelnut brown with an off-white head.    S) The nose is very strong on biscuit, currant, and a smidgen of molasses. Very pleasant, although I would prefer it stronger in a quad.    T) Everything in the nose is in the taste, with the addition of dark cherry, honey. and a tinge of roastiness. It is quite rich, but well balanced.    F) It has a medium carbonation, and a full-bodied mouthfeel. Not insanely silky.    O) Solid quad and the cherries are quite detectable. Would recommend.   
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 A bit of a disappointment. I had one of these a couple years ago and recall liking it more then. I don't know if IT changed or if I changed.    It's good! Not memorably good, but good. Dark brown appearance and a delicate aroma, meaning not a whole lot to smell. I do get mild cherry notes... and alcohol.    Flavor is similar. A tad sour, but not off-putting. Carbonation is on the heavy side - a little too tickly.    I might give this a try again, but won't go out of my way to look for it.   
look: 4.75 | smell: 3.75 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 Look - Pours dark amber color with a short off white head, a few rings of lacing.  Aroma - Spice forward, cherry, leathery and mineral-like.  Taste - Sugary up front, toast and caramel notes, cherries are present and lightly tart, finish has a bit of spice and very faint cocoa powder.  Feel - Medium bodied, ample carbonation, a small amount of alcohol warmth.    Overall - A fair bit lighter than most quads I've had but enjoyable.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Poured medium into a fifteen ounce mug the same temperature as the beer. Pours a reddish brown with small caramel head that lasts. Hazy to opaque. Sticky lacing. Some legs.     Blast of cherry and sweet malts on the nose with an underlying whiff of apricot. Alcohol. Prune?    Taste follows the nose closely. First up is a mixture of cherries and sweet malt. Followed by apricot and dark fruit. Again the prune. Hardly any bitterness at all. The hops are there but not a major flavor component. Boozy.    Creamy smooth mouthfeel with some warming alcohol on the palate. Sweet in the beginning. Ends sweet as well.  Definitely hits the Quad mark. A very complex brew. Extremely hard to review. I'll have another go with this later. Cheers!!   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured into a chalice.  The appearance was a dark brown body with light edges near the bottom, one finger foamy off-white head with some light clingy lacing that eventually spider webs a bit. The smell had cherries up front with plums, sugar, Belgian yeast, malts, light booze really faint in the background, cherries continue to dominate as the beer warms. The taste was sweet through all of the previously mentioned flavors and combined eloquently together. The palate was about a medium, not sessionable - good sipper over a period of time, sticky sweet cherry aftertaste and a dry finish. Overall, one of my all time favorite quads brewed by an American brewer.   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 A fantastic brew given to me from Kevin whom I trade beer with---Thank you VERY much!    Poured into a snifter from the 750 ml bottle. This fine ale pours a deep and moderately murky  ruby tinged brown with a fantastic head of pale tan foam that subsides to a thick ring, thick layer,  and showcases some nice sudsy lacing. Nose of brown sugars, rich cherries, leather, dark fruit notes   of raspberry, and strong phenol alcohol. Flavors hit the perfect notes with warming cherry and brandy   notes touched with raisin and raspberry flavors that are steeped in brown sugars and finishing  with a subtle flowery hop flavor mingling with leather and tobacco notes. Excellent medium body,   lightly slick warming middle, medium high lively carbonation, and a lightly tart and subtly dry finish  with warming booze.    An excellent example of the style done right---rich, layered, warming, and inviting. A SERIOUS ale  drinkers find.     Cheers   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 From a 750ml bottle served at 18 degrees Celsius into a chalice. Best before date 03/10/2021.    Look: An excellent looking beer. It pours a clear, dark brown with red highlights. Nice head with 2 fingers of tan head that settles into a cap after two minutes.    Smell: Layered and medium-strong in intensity. Malt-forward with notes of caramel, milk chocolate, dark fruit (raisins and plums), almonds (amaretto-ish), cherries, bready/toasty pale malts, and yeast funk. Moderate alcohol presence.    Taste: Delicious and complex. Strong and sweet with a faint tartness. The malts and esters dominate the palate. Notes of dark fruit (raisins and plums), caramel, bready/toasty pale malts, cherries, and banana. Some subtle floral and earthy hop-character. The finish is long and well-balanced.    Feel: Medium body with lively carbonation. Creamy with significant alcohol warming and prickliness. Medium-dry and mildly astringent. The mouthfeel had me swishing the beer around for an extra few seconds.    Overall: An all-around fabulous beer that steps slightly out of the box. Complex and malty-rich displaying excellent craftsmanship. Definitely worth a try as it is an absolute pleasure to drink.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Look- Very gentle pour yields a huge tan soapy head that recedes to about 1 finger and never quite goes away. soapy lace coats the glass after each sip. Liquid is a beautiful opaque deep amber    Aroma- light cherry up front followed by prunes, sweet figs and a little booze.    Taste- starts with the figs and prunes then some tart cherry sneaks in at the end. A slight booziness is there too.     Feel- on the light side of medium, very soft and smooth    Overall- this is a nice sipper that improves as it approaches room temperature. The flavors really start to intensify as it warms. Very complex flavors, yet nothing is overwhelming or too in your face. Put together very well.   
look: 4.5 | smell: 3.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 Ruddy red color. Great flavor. I wouldn't have thought it had cherries in it if I hadn't read the bottle. Tastes like a great quad. Good crisp and yet malty feel.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Cooper to amber color. Smell of figs, licorice, and cherry. Dark fruits. Nice mouthfeel. Full body. Not tastIng the high alcohol. Taste is like liqorice, cherries, clove, hint of banana. Absolutely wonderful beer.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.5 Dark amber color with beige head. Aroma is quite boozy with sugar coated raisins. Taste starts sweet and fruity with raisins and dried berries. Finish has some cardboard and rag notes but not too intense. Medium body and carbonation. Overall it's a decent beer but it has its flaws.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Among the best beers I've ever had 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 L- Pours a murky, ruby red with a big, tan head that dissapates quickly.  S- Sick so I cant smell but my wife says it smells like cherries.  T- Not overly malty. Lots of dark fruits. Cherry and clove comes in at the end.  F- Nice boozyness.  O- W9nderful after dinner.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured 12oz bottle into snifter glass. 9.7% abv    Appearance- Pours a rich mahogany, nearly black once in the glass. Opaque. Light brown head with course bubbles, quick to dissipate.    Smell- Plum, licorice; dark fruit aromas. Notes of toffee and molasses as well.    Taste- Plum with hints of grapes. Sugary as well, candy like but not overpowering. Cherry tartness progressively builds. Cherry notes abound through the finish which ends a bit bitter with a clove spiciness.    Mouthfeel- Heavy in body. Medium carbonation. Boozy.    Overall- An outstanding quad. Hits the dark fruit notes just right, sweet but not too sweet. The cherry addition really compliments the plum/grape/licorice subtleties.   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 It pours a nice maroon with a tan head and a ton of floaties. The aroma is vinous, with some cherries and a hint of booze. The taste is mildly sweet with more cherries and some late bitterness. Smooth mouthfeel. This is one tasty quadruple.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 3.75 | overall: 4 This is a nice easy to drink quad. Nothing outrageous in any sense, just a fine drink that is available year round. 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.5 750 mL cork-and-cage bottle from the LCBO; this is the 2016 edition. Best before 03/10/2021 and served slightly below cellar temperature.    Pours a clear, deep-hued amber, taking on a considerably redder tinge when held to the light. The two fingers of loose, soapy, off white-coloured head generated require a few minutes to melt down to a creamier-looking cap and collar about half as high. A classy-looking glass of beer. The nuances of the aroma are subtle, and challenging to identify with specificity - boozy, overripe dark fruit (mostly cherry) is the closest I can muster, with a fair amount of sweet demerara sugar in there, too. Plum, fig, raisin and spicy yeast add depth beyond the cherry - it's a warming, inviting aroma, and the temptation to take a sip is difficult to resist.    Just a superb sipper all around. Candi sugar sweetness is a consistent presence from the start, as a mélange of dark fruit flavours excites the taste buds. Of course, cherry is the most prominent culprit - imparting a subtly tart quality that helps to blunt the saccharinity of the base quad - but I'm also getting hints of raisin, plum, and rich date sweetness by mid-sip, as well as suggestions of banana esters. The spiciness of the yeast begins to assert itself towards the finish, mostly in the form of clove, while a mild dusting of earthy, herbal hops simultaneously settles upon the palate - up until the ethanol starts to warm (and eventually numb) it up. Boozy, fruity, yeasty aftertaste that lingers. Medium-full in body, with sharp carbonation that seems unnecessarily aggressive and, at times, foamy.     Final Grade: 4.25, an A-. Ommegang's Three Philosophers is truly satisfying to sip, and that's good enough for me. The underlying quad is satisfactory, but the kriek blend is what really cements it as a quality Belgian dark ale. The mouthfeel is probably the weakest aspect, but all in all this is still a high quality beer that I highly recommend. Probably the best North American quad I've tried to date - and while I'd still say that all of the top-tier Trappist imports handily outperform it, Three Philosophers is at least well within the vicinity of that same hallowed ballpark. I'll definitely be grabbing a second bottle for the cellar.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Loved it! Looking forward to having it again. Maybe add it to a stew. 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 2013 bottled Nov 2013 best by Nov 2018. Nice reddish cherry look. Flavor has cherry clove that is spot on for a quad. Clarity is perfect and not cloudy...did age well. Placed the 2011 in the fridge to drink next....   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 2.5 | smell: 2 | taste: 1.5 | feel: 2 | overall: 1.75 Not at all rich as I expected. Likely ignorance of the style yet no perceived flavors as described in other reviews. Very disappointing and wasted money.   
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 1.5 | smell: 1.5 | taste: 1.5 | feel: 1.5 | overall: 1.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 750ml bottle into snifter. best before "03/10/2021", consumed feb 2 2017. clear reddish brown with a head full of fine tan bubbles. both nose and flavour are full of chocolatey cherry, but with those rich brown-sugary quadrupel characteristics somewhere in the back. ample dryness. the fruity flavours linger all the way to the aftertaste. medium feel with bubbly carbonation as the beer is colder. pleasant, fruit-forward stuff   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 5 | feel: 4 | overall: 5 The tiny amount of kriek successfully balances out the sweetness of the quadrupel without distracting too much from its aroma and flavour. Not that there's anything wrong with a sweet quadrupel, but this style succeeds magnificently in itself. The flavours are definitely in line with good Belgian examples of the styles. The carbonation doesn't taste quite as 'bottle-conditioned' as the Belgian quadrupels I'm used to - maybe they gave it a bit of a head start? Regardless, this is a top-tier beer in my book, and if I didn't rate this a 5, I don't know what beers I _could_ give a 5 to.   
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 12 oz. bottle    Pours hazy ruby red with a creamy frothy beige colored foam head. Smells like rich caramel, toffee, molasses, brown sugar, cherries, plum, grapes, bubblegum, banana, peppery clove spice, toasted bready malts, slight roasty chocolate, with floral earthy herbal grassy pine. Tastes like tart cherries, rich caramel, toffee, molasses, brown sugar, plum, grapes, some bubblegum, banana, clove spice, slight roasty chocolate, toasted bready malt, with floral earthy herbal grassy pine. Feels medium bodied, creamy with moderate carbonation. Overall a nice quadrupel with cherries.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.5 A creamy, rich, strong brew. Deep cloudy rust color with thick tan head. Complex flavors well balanced slight cherry after taste. Slight hop bitterness but the malty taste is primary.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Poured from a 750ml bottle into a tulip glass    A-reddish brown with big thick khaki head  S-dark fruits   M-Full body with great carbonation  T-The fruit really comes through on this quad. It's very much the same as a traditional belgian quad but the fruit is more pronounced in this american version.   O-I would drink this one very often. Alcohol is hidden well by the fruit, the yeast peaks through the malt well to give this beer the perfect complexity to keep you wanting more. Every sip makes you taste something different.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.5 Look: Pours a muddy reddish brown color with a rocky one and a half finger beige head that retains for a time but leaves minimal lacing.    Aroma: Probably one of the best smelling Quads I've ever had the pleasure of sampling. Lots of red licorice and candied plums. Tamarind, peat smoke, rye bread, banana, clove, dates and figs.    Flavor: At first I tasted this chilled, the taste was a little muted so I had to let it warm up.     Served at room temp, this beer really opens up. I'm getting lots of fruit, like red figs, dates, raisins, plums, tamarind, apples, cherries, cranberries... even pomegranate. There are also delicious tones of red licorice candy throughout.    Restrained yet complex notes of caramel and chocolate dance in the background, as well as yeasty belgian flavors of banana, clove, bubblegum and white pepper... it's understated but provides an excellent contrast to the sweetness of the fruit.    Feel: Creamy, heady and smooth. Dry and estery; sweet but balanced by a mild floral character. Heavy body with low carbonation. Alcohol is there, but you will only notice it once if you really search for it.    Overall: This is one you really want to take your time with and sip over the course of an hour or so. It's so complex and decadent you don't want miss a beat.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 5 Oh, where to start. This brew is amazing. A bit pricey, but rightfully so. Color? Nice but not important. You can see it in all these BA positive reviews. 3 Philos is a crisp, tasty, complex brew with a nice head and lace that lasts. The kriek imparts a subtle dry bit of cherry to the flavor that adds to a unique Quad. Unlike any I've tasted. And the high ABV never shouts at you. Ommegang scores again.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Three Philosophers may be one of my favorite Quad's, and you should most certainly try it if you have not. 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 4.5 | feel: 3.5 | overall: 4 
look: 3 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Nice Red Cooper colour with floating crystals.Small Head.Smell of strawberry and cherry. Dark fruits. Real...Good mothfeel. Full body. Not tastIng the High amount of alcohol. Taste is like liqorice and Fruit Bowle. Good one!   
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 I don't know for sure, but I have this feeling that reviewers tend to rate a non traditional beer market's attempt at a traditional beer without direct comparison. So for example, here is an American attempt at a Belgian style and wow, that is pretty good for a US attempt, so 4.25. As I said, I don't have proof of this but I have read that type of review and I must say that it is rather unhelpful.   Allow me to compare this to St. Bernardus, Rochefort or Westvleteren and no, this one is not even close. Of course elements are there, of course it is a fantastic attempt but this is not among the great Quadrupels, no matter how we want it to be. It is strong and yet watery, missing the full body and all its intricacies.   It is absolutely worth a try, but for me here in Toronto, why would I pay the same amount (for an extremely limited time at that) for something that costs as much as St. Bernardus (available year 'round)? That would be ridiculous.  So if Three Philosophers is all you can fetch in this style, go for it, this is decent. If you have access to the real deal, don't bother after an initial trial.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 For a strong ale this is so clean and easy to drink alone or with food 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.75 | overall: 4.5 a: its a murky dark copper color with some amber and ruby red notes. lots of floaties in the glass, and pours a 2 finger, fluffy off-white head    s: dark cherries, plums, figs, caramel, raisins, strawberries, prunes, a touch of earthy dirt. the Belgian spice is slightly mild - but i'm picking up clove, cardamom, and a touch of coriander    t: plums, raisins, fig, and sweet cherry are dominant upfront. sweet caramel, a touch of oak and candie sugar behind that. raisins and strawberries round out the flavor, with big sweet malts    m: its a heavy mouthfeel with a high carbonation level. just what you want from a quad    o: great beer. flavor is complex without being confusing (dark fruit heaven), mouthfeel is perfect, and the aroma adds that extra to make it a full experience   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This is by far my favorite beer. The aroma is awesome and the flavor is very complicated.   Mixture of fruit and dates.   Theres also a kick that makes you very warm.   
