look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Stone Enjoy By is an extremely fresh double IPA with an especially big, citrusy, floral front end. Love how Stone sends a clear message that this beer needs to be consumed ASAP with the clear label.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 5 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 12 oz bottle that was bottled on 9/24/17 and opened on 11/2/17 poured into a Duvel chalice.    Only a very slight haze happens upon an otherwise bright gold and amber color. A white, rocky topped foam has given decent coverage.     The aromatic density for this IPA is pretty stunning. Deep layers of several different hop effects pop out of the glass, earthy grapefruit, citrus blend, sweet and earthy....  The malt seems pretty hefty with some big honey and caramel aroma's . A hot/dry forest floor aroma is prevalent, dried leaves and maybe some golden wheat as well. There's a lot going on here.    The hop complexity becomes very clear with the first sip, whamo!! A hearty, crisp and earthy hop bite is impressive. Certainly a fresh, crisp and snappy overall feel and body. The sweet malty aroma really becomes much more crisp, light and bright in the flavor. A slightly bitter, metallic herbs and holden grains seem to seemlessly flow around eachother. Big earthy complexity, grainy, dry, citric and leafy come to mind from this combo of hops. The bitterness never gets too much, its in check but still delivers a bite. The 9.4 % abv. Is very well hidden and only adds to the depth and provides a nice warming effect. Earthy and dry citrus is the short version of this hop flavor, which is monsterously complex.    Stone still knows how to deliver the goods. Freeeesh.   
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 12oz draft pour into a snifterloudy boasts a clear, mirror bright, orange-gold body and floats a persistent 1/4in cap of tightly bubbled head. Constant rising bubbles and a spotted lacing.    Aroma is mostly piney, grapefruit pith with a hint of spicy hops.    Flavor is dank, citrus grapefruit and a head-hitting sense, not flavor so much, just an understanding, of alcohol. The flavor of citrus hits the tongue first, thins to clear liquid, then explodes into "what did I just do?" dank alcohol.    Mouthfeel is both full and thin at the same time. At first the flavor fills the mouth and nose, intimidating the tongue, which, protecting itself, backs off while the feel thins, before the the back of the mouth and tongue remind you this is more than your regular IPA. Imperial, in fact.    Overall it is a very complex beer and I appreciate Stone's ability to produce it at such high volume.   
look: 4 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 This maybe an inaccurate rating because it was a few months past date. 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 10/31/17 version  Pours a totally clear gold with a dense white head.  Aroma is led by tropical and stone fruits with pine and citrus backing it up.  Pine leads the taste parade with grapefruit and candied fruit close behind. Juicy, bitter and a bit boozy. Nice level of heat from the alcohol. Very drinkable.  Mouthfeel is medium and a touch sticky.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Solid west coast IPA as always. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.75 Enjoy by 10-31-17 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Nice golden amber color with a thick white head on top. Has an overpowering hop smell with citrus accompanying it. Taste has citrusy hops with a malty finish.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 Poured from 12 oz bottle into a snifter glass. Poured clear dark honey blonde with some orange. Nice cream colored head. Citrus aromas on the nose. Hoppy on the front end with a smooth finish. Fresh tasting, citrusy flavor. I would highly recommend. Was skeptical of the 'drink by' that the beer vendor was trying to sell me on but it does taste very fresh and the 10 different hops I found interesting.   
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4 | overall: 4.75 Wow! I’m a huge fan of Stone/Arrogant Bastard brewing. I’ve been drinking Ruination 2.0 since day one. It has always been my favorite IPA until now. Enjoy By has set a new standard in hops overload and freshness. I sweet, bitter tastes from beginning to end. Simply a refreshing beer that is amazing. If you like hops and quality beer, then look no further. This is the beer to get.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 12oz bottled 9/24/17 poured into a teku glass at fridge temp 9.4% ABV. The beer pours bright light honey in color with a hint of orange. The head is off white, sticky and persistent. Lacing is prevalent. The aroma is pine, citrus and light honey. The taste is semisweet caramel, pine and citrus in classic west coast style. Mouthfeel is medium bodied, adequately carbonated and bitter & dry in the finish. Overall, still outstanding. This EB 10/31/17 is the first I've tried in years. The last few times I had it (2015), I was overwhelmed with onion aroma that I could not get over. This is back on point.   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 This beer is just a great clean and balanced double IPA. Its just the right level of bitter and sweet. The taste is clean and refreshing, with hints of citrusy mango, pineappley tasting goodness. After taking part in the NEIPA craze lately, I always forgot how great the classic tastes are.   
look: 4 | smell: 4.5 | taste: 3.5 | feel: 3.5 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 This maybe the best all around beer that is pretty easy to seasonally acquire.  Always a solid release and look forward to every few months it comes out.  Delicious from bottle or tap, but try to get it as fresh as possible for premium delight   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 4 oz pour, small tulip, Best By 10/31/17.     Clear golden rod with a small off white head.     Full and juicy nose with tangerine, kiwi, yuzu.     Orange and tangerine, juicy, resinous, and closes out with medium bitterness. It's on the dry side and the alcohol is well hidden.     Drying with soft carbonation.     It isn't as intensely hoppy as promised. It's a good double IPA that avoids being sweet or boozy.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.5 22 ounce bottle from Costco	  Sight: light amber, hazy, small foam	  Smell: very fragrant, h0ppy	  Taste: bitter, well balance	  Feel: very good, long finish, nice bitter aftertaste  Overall: Excellent beer, something to look forward to   
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.5 First impression: Wow! Tasted from bottle. Pours a clear gold with white head. Huge aroma of citrus floral and pine. Excellent nose. Taste is similar to the nose with robust citrus and floral bitterness mixed with a mild caramel sweetness. It's all about the bitterness here though. Medium bodied with some nice stickiness to the palate. One of the best IPAs I've had. Well done guys!   
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.75 Nice head with constant bubbles rising. The smell is citrusy with definite pine and noticeable alcohol...but the overall impression is freshness. The taste is more grapefruit than the nose and the bitter hoppines just screams fresh. Feel is lighter than expected considering all the aromas and taste. Another winner from Stone.   
look: 4 | smell: 5 | taste: 5 | feel: 4 | overall: 5 L: Cloudy, orangish, frothy white head, much carbonation  S: Hops, hops, hops, a mix of citrus and tropical smells.  T: Follows the nose, an explosion of bitter citrus hops perfectly balanced with sweet tropical hop flavors.   HOP VARIETIES NUGGET, SUPER GALENA, SIMCOE, DELTA, TARGET, AMARILLO, CASCADE, GALAXY, CITRA, NELSON   SAUVIN, MOTUEKA & HELGA. Sound like overkill? It works. The taste is so fresh, amazingly creamy and   smooth, 90 IBUs, 9.4% ABV, and you would never know it, no alcohol taste. While I do not support limiting supply   to drive up demand, and I wish this was more widely available, the time limited smaller batch approach probably does   make a difference.  O: Awesome, it doesn't get much better than this.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 Would rate thus a 4.69, because this beer is nearly perfect but has some very slight shortcomings    L: Just a beautiful pour, clear with very fine white head. Just a gorgeous beer.  S: Funky, and poignant. Basically a hop head's dream.  T: Bittery citrusy goodness, which in my opinion could be stronger but still hits home hard.   F: It's a Stone IPA at almost 10%, that basically in a nut shell should tell you the feel.  O: 4.69, great beer. Putting an expiration date on any beer makes me instantly buy it, and this is one of the best.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 This actually isn't a single beer, but it would be quite the chore to put all the actual beers on here, and people have already been reviewing more than one on this page so why bother? I'm going to review multiple versions of this beer and just use the rating of the one I like best. So far, that is the first one.    From notes taken 04/19/17:    This is the Enjoy by 04.20.17 batch. Got to it in the nick of time!    Beautiful, clear bright orange, like a new penny. A steady stream of bubbles coming up from the bottom just add to the aesthetics. There’s a very fine and filmy off-white head, moderate retention, about what you’d expect for something this boozy and filtered and soft. Tangerine, mango, pineapple, cantaloupe, alcohol to smell. Yum, yum! Palate is very tropical as well but does a better job of blending all these distinct but similar elements together, and bringing the alcohol, some caramel, and more perfumy and rindy (grapefruit) hop qualities to the front. Excellent balance, far better than your average Imperial IPA, which I enjoy up to a point but always eventually have to start wincing at. Taste and feel both remind me somewhat of an American Wild Ale, there’s a rubbery quality to it right by the grapefruit rind, but this is nowhere near as sour. Extremely peppery retro-olfaction. Thanks for that, ethanol and hops, both! Deceptively light-bodied, and masking the heat further with abundant, tight, softer, but active carbonation. You eventually feel it all throughout your mouth and throat, though, it’s only a matter of time. 4, 4.75, 4.5, 4.25, 4.5.    From notes taken 06/11/17:    This is the Enjoy by 05.29.17    In fairness I have been too busy to review, or do much drinking at all. Hiking and camping trip, new job without quitting old job, spring cleaning. But I must apologize still for the lateness of this review, given the Enjoy by Date that is this beer’s name! Still, I am not too worried that will have deteriorated greatly if other beers in this series are any indication. I review 02.14.17 a month and a half late and it was still one of the best Imperial IPA’s I had ever had.    First pour is a crystal clear golden amber, looks like a pale lager apart form the head which is a fine and fluffy foam of the palest yellow with great retention. Grass, citrus rind or oil, faint apricot, alcoholic burn on nose. Palate is caramel, biscuit, and a little grain, more robust than nose, with a harsh soapy bitterness and an extreme peppercorn finish and retro-olfaction, but is otherwise the same flavors as aromas. Medium-bodied, very effervescent for the style and ABV, starting with abundant, fine, sharp prickles and finishing softer than velvet. Some heat from the ethanol if you pay close attention. Not as good as the other two I have had in this series yet (02.14 and 04.20), but that makes sense as this is more of a basic IPA than they were. I just picked up Enjoy by 07.04.17 an hour or so ago, I’ll try to review it in a more timely manner. 3.75, 4.25, 4, 4.25, 4.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Look, Bomb!  Smell, OMG!  Taste, "Angels singing!"...  Feel, Ssssshhhhaaaaooooo! !!  Overall, The BEST West Coast IPA! 
look: 5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Reviewed from notes. The appearance had a clear golden amber colored body with a one finger white foamy head that disappears at a moderate pace, speckled lacing clings a bit. The smell had a sweet yet bitter through pine, floral, hoppy, grapefruit tones. The taste had a bittersweet through previously mentioned flavors, grapefruit aftertaste, dry finish. On the palate, it sat at about a light to medium, semi-sessionable as the ABV seems to be well hidden, carbonated spot on. Overall, very nicely done IPA in a series that is always easy to come back to.   
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 3.75 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 We all know his beer.. dank, resin, pine etc... got it at Bevmo San Jose a week before holiday.. $18.99 6 pack cans.. variation between cans. Half were cloudy, others relatively clear..but all good.   
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 I saw this on a menu yesterday in Birmingham while at work and immediately stopped by to try it for the first time on my way home. Served in a sniffer. Look is pale amber in color with about 3/4" of head. Pungent odor of hops and hops and hops with slight citrus quaffed around the hops. The imagery of hops soaked in a pool of zesty seltzer water came to mind. Taste seems to be a never ending profile of hops that flows in waves throughout. Complex indeed but so incredibly smooth and refreshing. Truthfully with the ABV and varieties used I anticipated it to be overbearing but in typical stone fashion, it was not. Incredibly smooth and balanced throughout and had a wonderful mouth feel that coated so well. I am extremely impressed by this IPA and encourage anyone to get one while its good.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 3 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 Bright golden with large billowy head. No lacing.     Flavors are bright citrus with a heady hop bitterness overlaying malt brickwork. Carbonation is evident but not overbearing.     Pretty good.   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3.5 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 Pours a golden-orange color, but I was surprised to see it this clear despite being labeled “unfiltered.” Lot of rising bubbles. Thin white head that lingers. Floral and tropical fruit aromas. Taste mirrors this, moderate amount of hops for the style, there are certainly more aggressively hopped IPAs. A delayed malt character presents itself to balance out the finish. Thick, lacy mouthfeel, can feel and taste this beer for about 20 minutes after finishing it.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 One of my favorite Enjoy Bys. Diverse hop profiles.    Poured a light golden color in a Spiegelau glass with a 4 finger head.  Excellent head retention. The head lasts few minutes.    Wonderfully floral bouquet. Spice.    Very carbonated, spicy.    Grape, citrus taste. Before warming, the taste is dominated by hoppy spiciness.  Grape and citrus, and a smoother MF come into play with warming. Spicy hoppy finish.    Overall, an excellent excellent+ beer.   
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.5 12oz canned on 5/29/17-- Enjoy by 7/4/17.    Pours a very slightly cloudy medium amber color. 1 finger head that sticks around for a bit. Not a ton of lacing.    Aroma is great. Mangos, banana, pine, orange, lemon, wheat, peach, malts. Very fruity and creamy.     Taste is bitter grapefruit and smooth malts. Lots of citrus. Was expecting more fruit based on the nose but the bitterness dominates a bit.    Dry and bitter finish that makes you want to keep sipping.     Overall, a great DIPA. A bit too bitter for my taste but great nonetheless.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This good beer, and it will give a great buzz, but it tastes like onions. Reminds me of Voodoo Ranger, but smoother. Drink it with a juicy burger. 
look: 4.25 | smell: 3.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.25 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 1.5 | smell: 3 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Enjoy By 5/29/17  Bottled 4/22/17  No indication from the bottle that I detected, but this must be from Richmond. Unlikely that California beer made it by surface transport in two weeks.  Enjoyed from a local brewery tulip.    Golden, hazy appearance with 1/2 inch head which quickly dissapates to a persistent ring. Spotty lacing.  Citrus aromas, accompanied by characteristic Stone yeast note.  Grapefruit, mango, tangerine well balanced with the malts. Stone signature yeast melds with everything else in a harmonious unity.  Substantial body with dry finish. Not hot or boozy even as the 9.4 % ABV shines through.    I skipped at least two Enjoy By's prior to this one. Plenty of DIPA's available fresh these days. Really impressed by this vintage.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 On tap into a pint glass. Pours clear golden color with a two finger head that sticks around and leaves lacing 1/3 way down the glass. Strong but balanced nose of peppery, dank, and citrus hops. Taste is complex but redeeming with pale malt, citrus, pine, and dank hops with clean finish. Medium body and medium high carbonation with a perfectly subtle bitterness.  Fantastic IPA. Enjoy by 4/20 isn't over-hyped.   
look: 3 | smell: 3.25 | taste: 3.75 | feel: 3.25 | overall: 3.5 Taste: complex flowery hops, dank and dry finish. Same with the nose. Amber color, slight haze, with a refined soft foam head and defined ringed lattice. Medium/full body. This was the "Enjoy By 4/20/17" version   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4.5 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Bottled 3/14/17, enjoy by date 4/21/17, actually enjoyed on 4/25/17. Poured into an oversize wine glass.  Pours clear golden without much haze, no sediment. A 1-inch foamy head that dissipated fairly quickly.  Smell is of fresh and pungent hops strong in grapefruit rind, citrus, tangerine, some peach, and a little bit of spice (clove?) and pine. Taste follows the nose and is more citrusy up front, then mid-palate has some grapefruit and other fruits with a combination of bitterness and sweetness, and there is a resinous and oily quality whereby it crawls into every part of the mouth supplying different notes in different places. Feels fairly full bodied with low carbonation. Sharply bitter in the back of the throat and finishes dry but doesn't linger too much, and somehow invites another gulp. Incredibly drinkable at 9.4% alcohol. I loved it.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Appearance is a hazy gold. Light head and lacing.    Smell is a sweet piney honey scent. Very nice.    The taste is excellent. A very balanced ipa with slight sweetness and piney hops. Hard to put a lot of notes on it as i just drank a 120 minute ipa (palate wrecker) for this abv, it is a great ipa.     Mouthfeel isn't thin, but more drinkable than some super high dipas.    Overall a very solid beer at 3 bucks per 12oz. If i wanted to pay more I'd go with double crooked tree (darkhorse) or the implication(odd side). They are a little heavier. I like my dipas at 11-13%    Btw, my chihuahua stole a sip and loved it. She stuck her tongue out and shaked with excitement. Smh....   
look: 5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 (Enjoy by 4.20.17, purchased on 4/20 and chilled, consumed 4/21... poured into a tulip)    L: pale amber-gold liquid, mostly clear but with maybe a very slight haze... rocky, jiggly blanket of bright off-white foam, nice hold... a few jagged scars of crusty lace    S: orange pulp, sweet pepper, grapefruit oil... very soft, medicinal booze underneath, as well as some biscuity malt... maybe more than a hint of peach and a subtle overtone of old wool upholstery... nice little nuances, but intensity may have softened by the point    T: super citrusy up front, with a surprising degree of lightly toasty-roasty crystal malt poking out... spicy, peppery static in the middle of the palate... the malt stays nicely balanced with the bitter citrus of the hops in the aftertaste, but that could be due to the hop dynamics having softened by the final day... malt and spice goes almost snickerdoodle last two sips, mmm... bold flavors overall, though lacking any unique (hop) characteristics    F: at first, medium-light bodied and supple... softly oily residue with a lovely full-thorax warmth... excellent tongue squeezing bitterness long after each sip... the alcohol behaves itself - such expert execution... by the end, it's malt/hop nectar (filtered hermetically clean, however)... the balance is superb - maybe you could lay this down for awhile    O: the hop flavors are very conventionally west coast, but their depth, density, and intensity is fantastic... this might easily be their most flavorful, enjoyable hoppy pale (when young)... great marketing concept (drink by), though the 10-hop garbage still never does amount to anything interesting   
