look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Yellow, hazy, giant stubborn head  Smells brightly of pepper and tons of sweet malt  Tastes extremely smooth for the style, tastes like licorice and pepper, with some citrus   Overall my favorite Belgian style ale thus far   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4.75 | feel: 4.75 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.5 A- Poured standard size bottle into pint glass. Straw colored and transparent. Gorgeous snow white 3 finger head without an aggressive pour. Supernatural retention. Unbelievable lacing. Moderate to high carbonation.    S- Hops. Yeast. Maybe lemon/ citrus/ something? Maybe? I'm not exactly sure and this isn't my first time having this beer.    T - Strong and lingering but pungent and enjoyable. Weird beer in the best way possible.    M - Not clean, not crisp. Lingering- in a good way.    D - Duvel is one of the prettiest beers I've ever seen poured. Bar none. It is a supermodel beer. It is also definitely drinkable. Unfortunately, that's where my love affair with Duvel ends.. It's a good beer but I don't think it's an amazing beer. Sure, it is totally unique and high strength and for that it gets points. With that being said, if I'm drinking for enjoyment, there are other offerings that I enjoy more. It's a little overrated.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 2.75 | smell: 3.25 | taste: 3.25 | feel: 4.25 | overall: 3.25 **  10/19/17    I know I've rated this before, but lost it somewhere on a previous spreadsheet. Here goes again.    Bottle to snifter.    LOOK: Light yellow; big foamy head.  AROMA: belgian yeast, esters, touch of citrus, touch of banana   TASTE: balance of hop and malt, touch of banana with the yeasty flavors.  FEEL: thin body, but a sturdy head keeps it creamy, excellent carbonation.    A classic. I think I can appreciate this more now. Still not my type of beer, but you can notice attributes here that are similar to great heavier belgians.    **   
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3.25 | taste: 4.25 | feel: 2.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 it appeared fairly cloudy with a very golden straw color. Smell of malts with some peppery notes. creamy smoothiness with a pile of carbonation. At first it's a little bitter but a small amount of sweetness creeps in with some light bready maltiness that shows off some of that Belgian yeast that finishes fairly dry. This is a world class beer that is easily drinkable so beware.   
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.75 | feel: 3.75 | overall: 4.5 Really rate this beer, super strong, super taste, super cold. Whats not to like? 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.5 L - poured into tulip. looks bright and refreshing. about 2 inches of head  S - floral, citrus smell  T - very nice taste. not very bitter. slightly sweet  F - strong, but not overwhelming in the mouth. feels really carbonated  O - delicious beer. my idea of a perfect summer beer   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4 330ml bottle - pours with a magnificent white frorhy head that leaves rich lacing. Aroma: bread, banana, peppery, slightly sour. Flavour: Banana, pepper, coriander. Hugely rich and complex yet not overwhelming in the mouth.   
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 in a bottle dated 06-2018 
look: 1 | smell: 4 | taste: 4 | feel: 3 | overall: 4 Review: 330ml Bottle of Duvel: ABV: 8.5%    Like the cutesy small stubby brown bottle, with the well known Duvel brand. Ideally to be drank in a tulip glass as all good Belgian ales should be, but I am not a connoisseur just a regular beer dude so an ordinary beer glass will just have to do. Sorry!    Got a massive head on pour, gee whiz a very big frothy head!     Good bit of carbonation, nice creamy white top, took a while to settle.     Colour was cloudy orange, doesn’t look great at all, looks shit in fact.    Head collapses and dies.    Some good lacing……..    On the nose has that usual Belgian ale smell, wheat, the yeast, the coriander, floral hops, fruits of lemon and banana. A very typical Belgian!    A very strong intense smell, really powerful stuff on the nose….which is too be welcomed as I usually smell fuck all from my beers, lol!    On the taste I found it very strong, with a sour taste, very bitter aftertaste and can definitely feel the beer. Yeast and firm hop bitterness. Very strong, got a powerful kick, alright.    Didn’t initially like it at all, but in the end I liked it, took a while for my taste buds to get to enjoy this beer. Found it a slow burner and not bad overall.    Wow, I was buzzing after the two. The 8.5% definitely kicks in.     Nice, I like it, strong to drink, but it does the business in the end.   Have a few of these and you are off your head!!!    One of the strongest I have had in a while.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 750 mL bottle poured to tulip	  Sight: very light amber, bright yellowish, medium off white foam, hazy	  Smell: fragrant, fruity, nice aroma	  Taste: very good, balance - medium to high bitterness	  Mouthfeel: very good, long follow through, bitter after tast	  Overall: excellent beer, repeat, look for yes   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 2.75 | smell: 2 | taste: 2.25 | feel: 1.5 | overall: 2 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Best By 3/2018  750ml bottle poured into a Duvel tulip.    Looks damn good with three fingers of stark white, fine foam plastered over a lively and clear golden body. The head is long lasting and has fantastic lacing that stacks up like shaving cream on the side of the tulip.    The nose is moderate in strength with light white grape and fresh lemon aromas over yeast and spice. Taste is dry and clean and is in line with the nose. Balanced and refined it finishes dry and slightly tart. Mouth feel is crisp then frothy, with fairly high carbonation that brings a bit of bite before finishing smooth.    Recommended, even if Belgian beers aren't your thing.   
look: 3.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 3 | smell: 3 | taste: 2.75 | feel: 3.5 | overall: 3.25 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.5 | overall: 4 Antique, 'old gold' appearance, with large thin bubbles in a frothy head. Very 'Belgian' nose, with sweet, spicy, yeasty aromas. There's rich fruitcake in there alongside the farmyard notes. Flavour complements the smell, with only a touch of bitterness offsetting the sweetness. Savouring a longer sip reveals some candied and sherbet flavours Too carbonated for my taste but not for the style.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4.25 Just slightly hazed gold with a finger of white head that leaves decent lacing.    Lovely, skunky barnyard aroma that continues to the taste with a nice blasts of Belgian yeast and a slight black pepper.     Medium bodied, slightly prickly.    Delicious.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Golden yellow in color. Started with a light haze that slowly dissipated leaving very good clarity. Poured with a huge, billowy, bright white foam that hung on to the bitter end. Sweet pilsner malt aromas with candy suger, floral hops, light peppery notes and touch of booze at the end. Medium light bodies with effervescent carbonation. Light creaminess beneath the aggressive carbonation followed by unmistakeable, pleasant, boozy warmth through the finish. Flavors of pilsner malt, sweet sugar, light under ripe banana, bready yeast and spicy pepper. Medium light bitterness through the middle tempers the sweetness fillowed by light floral hoppiness. Finished with some boozy warmth along with floral and peppery notes that linger a bit. Dangerously drinkable and refreshing considering the higher abv. A wide array of flavors, aromas and feel that combine perfectly.   
look: 4.75 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 L- Pours a pale straw color with plenty of carbonation. A thick, white, bubbly head.  S- Hop and yeast, lemon.  T- Taste follows the nose. Yeast blends wonderfully with fruitness and spice. Hop is there, but not dominating. A nice little funk.  M- Complex taste that finishes dry. Quite pleasant.  O- Wonderful examole of the style.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4.5 One of my favorite Belgian beers. Huge frothy head, pleasant smell. Taste is smooth and light. Does not have the extreme funky taste you get from some of the Belgian beers.   
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 A high quality Belgian Ale, the most distinctive feature being the taste. Much like a strong ale, except in the middle there is a spicy taste. Beer is refreshing and has a good overall feel. Overall a good ale but there are better ones out there.   
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 It has been a long time since I've had this beer. Probably 30 years! That was when I was totally new to beer and all it's complexities.  Look: Poured a pale, clear golden ale into a tulip glass that foams with a good 2 inches of white head. Abundant lacing and head retention.  Smell: Lemon, grass, coriander.  Taste: Spicy, lemon, tart finish  Feel: Crisp start that extends into sour funk. Very smooth.  Overall: It's a pleasure to swirl this beer around the mouth picking out the abundance of flavors. If anything predominates for me it might be the sour funk on the finish. Not that it is overpowering. A very mature tasting beer.   
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 A slow sipping or thirst quenching (with caution), highly satisfying beer.   On a given evening I could sit with a nice single malt scotch, aged rum or a Duvel.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 Nirvana in a bottle. Light bodied, very smooth finish and hides the ABV perfectly. Pours deceptively light with a huge head that wont' quit. Initially hits you with with Belgian yeast funk perfectly balanced through the malts. Then, for lack of better description, I get a saison like spiciness followed by some alcohol presence. OMG. Love this stuff.   
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 This beer is world class!!    Pours a golden yellow hazy colour.    Taste is dry, bready, malty, sharp but well rounded and leaves you wanting to open another bottle. In the UK £2.79 for 33cl.   
look: 5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 No problem giving this a high score.    Drank from 750ml bottle sourced from Belgium (and dated 7/2017) into teku. Was concerned when I saw the date, presumably an expiration date, a month from now, but was not disappointed.    If you like foamy beer, this is for you! Poured from the bottle 4 times; each time was more careful to pour so as to limit foam production. Each time failed. Has a lemony orange clear color with a thick white frothy head that lasts longer than usual. It looks like something you would really like to try.     I wouldn't say the taste is strong compared to some other "burly" beers, but it is smooth and elegant, with a nice bitter finish. Bottle lists some of the hops used, which were unfamiliar to me. Yeast flavor is mild, but Belgian-type. Malt flavor is difficult to detect.    Top marks for a very smooth and drinkable ale!   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3 | taste: 3.5 | feel: 3.25 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Poured from a 330mL bottle into a fat-bottomed tulip  L- Surprisingly it is clear when coming out of bottle but settles into a hazy, muted gold when in glass. Has good carbonation with a thin white head sitting on top.  S- Spice, clove, cinnamon, garlic, lemon zest, peach, parsley, caramel, dark fruit, yeast, grass. Very complex.  T- Similar to notes as smell. Nice balance between sweet and spice with a nice creaminess carrying it to the finish.   F- Incredibly smooth and bounces on your taste buds.  O- A well balanced, quality beer that is rightfully a classic.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 Poured into a tulip, the appearance was a golden bronzed yellow color with a slight transparency about it. Carbonation could be seen rising at a moderate pace to fill a finger's worth of white foamy head, somewhat fizzy but holding. Once it fell off, sly messy lace ran around my glass.  The aroma had a beautiful blend of sweet grass, Belgian yeasty/breadiness, light clove, floral hop bits, touch of herbal and some light Belgian candied fruits.  The flavor blended wonderfully between the sweetness to the spice and creating a well blended smooth aftertaste.  The mouthfeel was medium bodied with a fine sipping quality about it. Carbonation felt fine. ABV felt fine.  Overall, pretty nice Belgian strong ale always lovely to have at practically any time of the year.   
look: 3 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 3.5 Between the Heineken, Grolsch and the Abinbev beers always the winner; Fresh, light maltic acid and tart sweet, beautiful bitter edge and the famous Gisttoon   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 330mL bottle BB 8/2017 poured into a Duvel tulip at fridge temp 8.5% ABV (allowed to warm 30 minutes.) The beer pours a mildly hazy orange yellow color with prolific off white head. Lacing is strong from top to bottom. The aroma as this warms is apple, pear and slight generic Belgian smells. The flavor is fruity with mild tartness playing off sharp carbonation. Mouthfeel is medium bodied, sharply carbonated and finishes dry. Overall, very good. I'm not sure the age of this but I believe this is best enjoyed fresh. It's nice, but not worth the premium over some craft options.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 Weaker in comparison to other Belgian, both in ABV and "back of mouth" flavor. Frothy head and clear, golden color, but lacking in distinctive "image" that other slow brewed beers have. Great taste and overall great beer, just slightly off the pace car.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 A very interesting beer featuring a complex bouquet of yeasty, spice and fruit flavors. Very delicate on the palate, and the high alcohol content does not give this a boozy aftertaste. One of these days I will have to do a head-to-head comparison with Orval, which is a very similar Belgian ale, to see which one I like the best. I hope I like Duvel better because it is a lot cheaper than Orval.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3 | smell: 3 | taste: 2.75 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4 This is the first beer I've had whose head actually *increases* in size in the minutes following the pour. Looks like a highly effervescent champagne. Head is big, pillowy, and solid white. Awesome retention and moderate lacing. Grains, mild malts, and some yeast esters on the nose. Taste is much more doughy, with the same AAL-like graininess I picked up on in the aroma. Crisp mouthfeel, a little puckering on the finish. Overall very refreshing summertime sipper, but because of the importing/shipping costs, the price is pretty prohibitive in MA at ~$16/4-pack. Better without bottom sediment mixed in    85/100   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 Beautiful hazy golden yellow with huge foamy head. Smells of ripe bananas, pear, a little orange and grapefruit, a little spice and yeast and wheat. Goes down absolutely smooth with no alcohol detected despite being over 8%. Taste follows the nose, with a nice little bready biscuity taste as well and a slight hop bitterness. Light-medium body with medium-high carbonation that adds to the crispness and cleanness. No unpleasant aftertaste though it does finish dry. Nearly perfect.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 This is one of those beers that makes you wonder why you drink other things. Poured from a bomber into a tulip glass. Absolutely gorgeous thick creamy head and great lacing. Fragrant sweet smell. Lovel sweet spice taste. Nicely refreshing. Great beer!   
look: 4.5 | smell: 3.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 5 | feel: 5 | overall: 5 Look - Clear pale gold, two fingers of bright white head, great retention, no lacing.  Aroma - Slightly musty, spicy, lots of yeast.  Taste - Unripened pear, faint grass, thin but delicious bready malt, loads of spice throughout, white pepper, clove, spices bring a refreshing bitterness, yeast has a strong presence. Alcohol has a gentle warmth towards the end and goes perfect with the spice. Finishes dry.   Feel - Medium bodied, loads of fine bubbles, dry finish with soft alcohol warmth.    Overall - Complex, balanced, drinkable, delicious. The world is a better place with this beer in it.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 5 Thick foamy head that only very slowly recedes but never vanishes. Lovely lacing like a wedding dress. Aroma of overripe banana, pineapple, mango, sourdough bread, hop, lemon mirengue pie, vanilla cake with cream cheese icing; quite intense, rich, dessert. Palate of lemon, banana cream pie, pineapple upside down cake, into a solid warming and rich alcohol flavor and feeling (8.5%!), hops of pine needles, lemon, grapefruit balanced perfectly with sourdough, doughy goodness. Light texture, comforting efferscence. Pros huge into flavor, body, and experience yet balanced and refreshing. Went great with beer but also great alone. Cons boozy do not super sessionable. 97/100.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 3 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 In the same vicinity as the Delirium Tremens.    Very similar to look at, crystal clear pale blonde brew with decent foamage at its crown.    Not sure there is a massive Aroma to speak of, I genuinely can't pick anything out, seems to nullify itself.     The taste is definitely on the fruity side, and the 8.5% abv is noticed, but not excessively so. The aftertaste is gone in a flash, and this is a very easy to drink brew.    I think I find it difficult to call this a top top brew due to it's availability and very cheap price. Just over 1 euro for a 330ml bottle, and stocked everywhere in Northern Europe.    That aside, it is a decent beer, and was certainly my first experience of a true none draft Belgian Beer.    Overall just Very Good.   
look: 5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 5 Appearance: So perfect and precise, they had to make their own style tulip glass. Beautiful large head with a golden yellow and visible carbonation rising from the center. Has a similar appearance to champange.  Smell: Dominated by spice and alcohol on the front and followed by a mild fruitIness followed by bitterness. Very refreshing finish and a complex character for scent  Taste: A combination of bitter hoppiness matched with a mild fruity and refreshing dry finish. An incredible hybrid between a Beligen pale ale and close to champagne like. One of my favorite combination of flavors.  Feel: Crisp and carbonated but takes it time through your mouth. A great natural feel that is very easy to drink but has all of the complexities of a full bodied beer.  Overall: An all-time classic and blue print for how all beers should be. This has always been one of my favorites since first sip. You can say you lived without drinking many beers, but not this one. Duvel is a beer that all beer drinkers deserve to drink at some point in their life.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.25 | taste: 4 | feel: 3.75 | overall: 3.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 Golden and fizzy. Taste and smell dry, fruity and earthy. Terrifically crisp and dry mouthfeel. Makes my belly all bloaty. Makes me feel like a fancy man.    Cheers!   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 3.5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 3.75 A stellar Belgian blonde. Classic in the style and sets the standard. Bit hoppy but refreshing. The 8.5 abv isn't overbearing at all. Recommended. 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.5 330 ml bottle poured into a tulip glass is dark yellow and cloudy. Appears huge and frothy foam which last until the end and it is accompanied by very good lacing. Plenty of malty notes, grains and hay. Some peaches, yeasty-spicy phenols (cloves) and nice amount of floral hops. Very citric. Flavor follows all scents. Well balanced and dry. Very fresh. Medium bodied. Medium carbonation. Creamy later watery. Long dry finish with strong bitterness at the end. Some spiciness, maybe grittiness. Perfectly warms a throat. High alcohol grade well covered.    Fantastic beer.    Best before: 11.2017   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 Picked 2 of these at my local liquor store for $3.55 each. Comes in a good looking old-style stubby bottle. Pours hazy with a HUGE pillowy head. And when I say HUGE, I'm not kidding.This is BY FAR the biggest head I've seen on a beer so far, and it lasts for a very long time, which adds to the experience in my opinion. The taste is just what you expect from a belgian golden. Taste reminds me of apples for some reason, which is a good thing since I love apples. In my opinon, you haven't drunk beer until you drank Duvel. A great, great beer!   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 I'm two feet away from the glass and I'm getting some nice fruity esters. White grape, pears, and green apple or apple cider are the three prominent notes. A touch of the farm yard scent, as well. The beer is a very hazy golden apricot up to the light with a ton of tiny bubbles rising and a monster whipped egg white head that lasts and clings to the glass in like soap. In the flavor, white wine like, loads of green apple, a little funky, pears for days. The feel is medium body, dry, and an Alka-seltzer like carbonation effect. First time having this. Really an enjoyable experience for me.   
