look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 OMFG! How is it possible that a) I have NEVER previously reviewed this beer & b) it will be my 4,400th on this site?!? I remember sharing a then-vintage bottle with Garrett Oliver & FerMentor Lew Bryson at the State College Beer Expo in 2000(?)/2001(?). I LOVE Brooklyn Brewery & I have visited many times over. I am flabbergasted that I have not reviewed this beer until now.     From the bottle: "This is the famous Brooklyn Black Chocolate Stout. Descended from the Russian Imperial Stouts of 18th Century, our Black Chocolate Stout has itself become a modern classic, heralded the world over. A blend of six malts produces its dark chocolate aroma and flavor. There is nothing better to enjoy with rich desserts, fine cheeses, and roaring fireplaces."; "The Legendary Russian Imperial Stout".     Today is T, 20 June 2017.     Winter 2016: I Pop!ped the cap & commenced a slow, gentle pour into an awaiting glass. Once decanted, a vigorous in-glass swirl raised a finger of dense, deep-tan/light-brown head with moderate retention. Color was Black/Opaque (SRM = 44), allowing ZERO light penetration. Nose smelled less like chocolate candy and more like fudge brownies. It was very rich and chocolaty, but also with a breadiness from the malt. Mouthfeel was big and full, like a scoop or dollop on my tongue. I let it lay there & rolled it around to better get a sense of its flavors. Interestingly, it not only had the rich chocolaty fudginess that I noted on the nose, but it also tasted of cherries, raisins, tobacco & charcoal smoke. Phew! Another no-playin'-around beer. Finish was dry, not sweet at all, with lingering cherry-chocolate flavors, like a torte.    Next, on W, 21 June 2017:    "Limited Bottling - Winter '14 - '15": I Pop!ped the cap & performed a very gentle pour. The in-glass swirl raised a brief finger of foamy, deep-tan/light-brown head with modest retention. Color was Black/Opaque (SRM = 44), allowing ZERO light penetration. Nose was really rich with a fudgy, chocolaty, brownie-like quality, underlain by a light smokiness and a malty breadiness. Mouthfeel was somewhat lighter than in the more recent batch. It was not as thick or chewy, but it was still bigger than simply "medium-bodied". The taste was MUCH more chocolaty without any of the fruity flavors noted earlier. It was like a rich, fudgy brownie at this point, almost a dessert beer, although a smokiness kept it in check. Finish was dry which I might have thought unexpected had I not noted such in the fresher batch.     "Limited Bottling - Winter '12 - '13"; "In the last century, British brewers made strong stouts for the Czar's Court. They were called Imperial Stouts. Our Black Chocolate Stout, brewed once yearly for the winter season, achieves a chocolate aroma and flavor through the artful blending of six varieties of black, chocolate and roasted malts."    Having Pop!ped the cap & conducted a gentle pour, the in-glass swirl raised a brief finger of foamy, dark-tan/light-brown head with modest retention. Color was Black/Opaque (SRM = 44), allowing ZERO light penetration. Nose had begun to take on a pronounced smokiness, more roasty than chocolaty. Mouthfeel continued to moderate, becoming less thick & chewy with each older iteration. The taste was more like raw baker's chocolate now, nary a hint of sweetness, but with a smoky, charcoal bitterness. Finish was quite dry at this point.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 It poured a pitch black leaving the same color body. A one inch foamy yet level dark tan head appeared and lasted for a good two minutes before dieing into the body of my nonic. Some nice foamy and clingy lacing appeared in rings. The smell had dark chocolate up front coming forth in a roasty sort of way. Some coffee notes presented themselves as the beer warmed. The taste was sweet and bitter in different aspects at different times as the chocolate comes and goes and the coffee comes and goes. The palate was about a medium with a nice smoothness coating the mouth and tongue. I’d say the drinkability isn’t that high, but hey for a RIS, this should be more of a sipper anyways as it shows with a fairly high ABV. Overall, this was a nice winter sipper that I would gladly come back to.   
look: 5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.75 Saw it and had to try it.    Look- Dark cola brown, almost black. The head is dark tan and very thin. Not what I would call true lacing, just a slight syrupy residue that settles after a moment and is gone.    Smell - An above review mentioned soy sauce, and I think that fits. Just a hint of chocolate.    Taste- Chocolate, a bit of smoke and then the alcohol in good balance. Not too bitter. Just a tIny bit sweet.     Feel- Light/medium body . Swallow is very smooth. Aftertaste is that of slightly chalky, mildly bitter cocoa.    Overall- I generally prefer my Stouts dry, and this one pleased me. The little bit of sweetness was what this one needed. I recommend it as a nightcap, because the alcohol hits you fast. I would buy it again. Generally, I like to suggest food pairings in my reviews, but this beer probably is best unaccompanied. It is also better at room temperature.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 My all time favorite Stout. Add a bit of patience (18-24 months aging @ cellar temp) and it becomes even better 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 2.5 | feel: 3 | overall: 3 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 2 | taste: 2 | feel: 3 | overall: 2 Smells like soy sauce, taste like soy sauce enema. 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 *Limited Bottling Winter 2014-2015*    WOW. Having this beer fresh..I liked it. Aging it 2 Years I LOVE it.    Pours Black with a brown head. Aroma is a mix of blueberries/strawberries/blackberries/raspberries - and some dark chocolate. Taste is nutty/berry/dark chocolatey dream. Feel is light, silky and smooth. There are some slight boozey notes in both the taste and aroma Overall, I've found that aging this beer definitely brings out its finer qualities. Aged for a year.. and you get more of the dark chocolate profile. Aged for two years and you get the fruitier profile. Definitely age a 4 pack and see what happens. Interesting to see what another year or two will do, although that might be pushing it.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.5 I'm trying to like imperial stouts and this one is better than Old Rasputin. I think generally don't like stouts unless they have some other extra taste, such as the Dragon's Milk with the bourbon and vanilla flavors. The chocolate came through on this one but the roast/burnt flavor still dominated too much for me. The mouthfeel was a little thin as well for my tastes.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Pours pitch black with a thin tan head. Head dissipates leaving no residual head. Beer appears pretty thick.    Smell is roasty, with notes of chocolate, and some hoppy bitterness on the finish.    Taste is very roasty and chocolatey up front. Nice smooth roasted malts with some oaky notes with some hoppy bitterness on the finish.     Feel is medium to full bodied. Medium carbonation. Mild bitterness leaves a slightly dry finish.     Overall a really well done Russian Imperial Stout. Always a joy to drink.   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 2016 Vintage, poured dark red (almost black) into non descript belgian ale glass with moderate coffee brown head which dissipated into a thin ring leaving nice lacing. On the nose chocolate, malt and subtle yeast. Full mouthfeel up front and through the middle with slight heat on on the back. Too drinkable, IMEHO.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 Pours a dark, dark brown, with low foam, and a bit of lacing.    Loads of chocolate on the nose, with hints of raisins and roasted coffee. Tiny bits of booze also seep through.    The first thing you taste is dark chocolate, and lots of it. In between layers of the chocolate, you find tones of coffee and licorice. Long finish with quite a bit of roasted malt.    Soft liquid, just the right amount of carbonation. Mayve a little bit thin.    Overall, a good stout, at a price that is hard to beat. My only gripe is that is's a little bit too thin.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 At first I didn't buy this as I don't like coffee. The coffee is so far back in the taste I didn't mind it. I could taste the chocolate right off. The burning and warming feelings was great.   
look: 4.5 | smell: 3.25 | taste: 4 | feel: 3.25 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 Beautiful pour, yielding a black chocolate color and a slightly reddish beige head. Head forms 1 finger and gradually recedes to a ring of lace.     Notes of roast malts, peppery coffee, chocolate, and cocoa.     Alcohol is apparent right from the get-go. It's a pleasant burning flavor without acridity or astringency. Lovely notes of chocolate and roast malts dance on and around the palate. Some tight licorice snap on the finish. As it warms up a few degrees the alcohol presence does become a touch astringent. Still, it's one of the better tasting Russian Imperial Stouts I've had.     Feel is pretty roasty as well, with hot, boozy alcohol dryness and burn. A dry, dry finish.     Overall the Brooklyn Black Chocolate Stout is a solid performer. It's got all the chocolate and roast notes, with only a hint of unfavorable astringency. One of my top favorite RIS's for sure.   
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 "Winter 2016" (can't find the date on the bottle). Pours jet black with a small tan head that doesn't linger. Love the rich, refined cocoa roastiness. Don't enjoy this one too cold, it opens up tremendously as it warms. Very solid RIS.   
look: 3 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 Pours a black color. 1/4 inch head of a tan color. Decent retention and decent lacing. Smells of roasted malt, slight sweet malt, slight licorice, alcohol, slight dark citrus, and slight yeast. Fits the style of a Russian Imperial Stout. Mouth feel is sharp and crisp, with an average carbonation level. There is also a slight roasted bitterness and a pleasant warmth. Tastes of strong sweet malt, roasted malt, strong alcohol, yeast, dark citrus, hint of licorice, hint of pale malt, and slight biscuit. Overall, weak appearance, but good aroma, body, blend, and complexity.   
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 3.25 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 From The Cellar   12oz bottle into Libbey Tulip  Bottled 10/1/15 (about 15 months old) Winter 15-16 Vintage  L- pours a dark brown and appears dark black in the glass with inch thick mocha colored head, leaves lacing  S- deep rich roasted chocolate notes, caramel, vanilla and slight hint of coffee as well  T- smooth rich chocolate, followed by a fruitiness that I associate with dark chocolate, with notes of espresso on the finish  F- as mentioned in the taste real rich and smooth, full bodied  Overall this is one heck of a beer, and it is amazing what a year can do. As I had 2016 vintage this week and the 2015 is much smoother, and really smooths out the rough edges.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 Black with a thick tan blanket.    Smell is nutty mocha, roasty soy, malt, and tang.    Taste is sweet chocolate dipped banana, strong mocha liqueur, woody hops, with cocoa and nuts, finishing dry.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 Bottled late 2014/early 2015; drank 10/8/15 @ the Yarchives.     Poured from the bottle into a glass.    Black appearance.     A rough pour yielded a nice dark tan head; strong lace.     Black licorice, raspberry, bakers chocolate & black coffee notes in the.     Thick, creamy mouthfeel.     Raspberry & bakers chocolate flavors up front; black licorice notes on the finish.     A challenging, robust RIS. Not my favorite, but one I'll return to.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 2.75 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 3.25 | taste: 3.5 | feel: 2.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Look: The deepest of mahoganies, with a long lasting, half finger of evenly distributed tan-colored cream on top.     Smell: A hefty, diverse array of dark fruit rises above the malt, which depicts the usual roasted mocha notes along with some malted milk. A smattering of allspice puts me in a holiday mood. In all, both promising and unexpected.     Taste: Akin to the aroma, the roastiness is at the bottom of this lasagna. It lasts well into the finish, however, lingering longer than the more upfront flavors. Chocolate soft serve ice cream is made heftier with a coat of cinammon and rich dark cherry and plum flavors. Some spicy hops and a taste of vanilla yogurt bring some balancing brightness to the complex, yet round configuration. Very well done!     Mouthfeel: Medium-high carbonation is on the front of each sip, but artfully melts into a smooth finish. Medium-bodied. It might benefit from some more heft, but the lightness of such a heavy hitter in terms of ABV in particular, is impressive. The high ABV is extra hidden in that no obvious alcohol warming comes through.     Overall: I may be a Brooklyn resident, but Brooklyn Brewery's beers are hit or miss for me. This one hits hard: Its unique and thoughtful recipe goes above and beyond your typical chocolate stout with its powerful helpings of fruit and spice. The details are finely tuned, but the big picture makes a solid impact. Disappointed that I bought a single bottle, as I'd love to have another right now!   
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 3.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Just an average sweet stout. The 90+ ratings kind of astound me. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 4.25 | feel: 3.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 Pours pitch black with small 1 finger head. The aroma is dark roasted malt, cocoa, and just a little dark fruit. On the taste I mostly get a dry bitter dark chocolate with a good amount of dark malt. The roast really doesn't come through until the finish where it finishes bitter with a very nice warming. The mouthfeel is a little thinner than I'd like, but it's still thick enough to coat the mouth. Overall this is a solid stout, not one of my favorites but I really enjoyed it and I can't wait to see how the other 3 cellar.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 12oz bottle served just above fridge temperature and served into a tulip. Purchased while visiting the US.     Appearance - pours almost the darkest of dark blacks with a small half finger of tam head on top. Good head retention and the color eradicates light. Small cap of tan foam lingers for a good duration on top.    Smell - dark chocolate and some surprisingly cherry aroma too to add some complexity. Some mild earthiness with just a hint of vanilla and coffee on the nose, but sweetish on the nose with dark chocolate and cherry being the stars.    Taste - loads of dark chocolate, a prevalent but restrained bitterness. Some mild sweetness with a brief cherry intermission before a fine coffee ground flavor shines through as well. Complex with multiple levels of flavor there's even a coffee, vanilla and caramel troika to close. Yum. Enough other flavors to make me think this is an American stout as opposed to a Russian imperial stout.    Mouthfeel - smooth with a heavy but slick body, creamy feel and adequate carbonation. Just right for the style.    Overall - while Brooklyn's Dark Chocolate stout is not quite the pinnacle of the style, it is a delicious, flavourful stout loaded with dark chocolate and cherries that is certainly worth any beer advocates time. Highly recommended for this top notch brew.   
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 I love my imperial stouts and I also love Brooklyn, so I had to try this one. This is an amazing sipping beer and is not for your run of the mill beer drinker. I mostly like my beer like I like my coffee, nice and dark; so this is well within my wheel house. Overall the smell is spot one and second to none for an imperial stout. The taste is also very good and gives it a feel of drinking dark chocolate. Overall I am quite pleased with this Brooklyn Black Chocolate Stout and will be partaking of it through out this fall and coming winter.   
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 Poured a winter 15-16 bottling into a Nonic. Color was ink black with a full tan head with good retention. The aroma is of roasted malt and coffee. On the palate very minimal carbonation with a rich creamy mouthfeel with the flavor of coffee and dark chocolate with deep roasted malt and fruity back notes of plum and raisin. Bitter on the front end which gave way to a subtle but discernible sweet finish which became more prominent as the beer warmed while drinking. the high ABV does not come across as boozy but does make you take notice. Very good.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 I have enjoyed this stuff occasionally for years. Bought 8 bottles last week and 4 are gone already. Almost perfectly black with a reasonable head retention which can easily be brought back to life with a gentle swirl of the glass releasing the gorgeous aromas anew. Had a bottle head to head with Founders Breakfast Stout. No clear winner but a slightly fuzzy head this morning!   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 Pours a black colour, with a small brown head that fades too soon, leaving a thin layer and aring, and a creamy lace. Aroma of prunes, chocolate, notes of coffee. Creamy, thick and brandy alike palate, good carbonation. taste of prunes, chocoalte, coffee.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Great black color and smooth pour. Love the chocolate flavor and ease of drinkability. Great to sip on a cold winters evening with your favorite person.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 pours a gorgeous dark black with a 1 finger malty brown looking head. The smell comes off a little boozy with lots of bready? flavor coming through no chocolate that I can detect though. The taste changes a lot as it warms starting out like a strong and good guinness-ish simple stout flavor. Ends up tasting deliciously chocolatey but not too much or fake at all imo. Overall one of my favorites also makes a damn good black flip if youre into cocktails at all   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Excelente imperial stout, porem, por conter o "chocolate" no proprio nome, falta um pouco daquele aroma marcante de chocolate que outras imperials tem, sente-se muito um aroma de cefe torrado do que cacau.  Na boca, sente-se um peso marcante, viscosidade que remete licor, sabot adocicado, amargor nao persistente.  Aftertasting fica o aroma e sabor, porem sutil, nao pesiste como esperado ao primeiro gole.   
look: 4.75 | smell: 4 | taste: 5 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 Vintage 2014  A: Deep black with a brown tight head.   S: Dark roast, malt...a little brine. A little copper.   T: Intense bitter roast and cocoa powder up front. Stays on the tongue forever then eases into a long slightly sweeter finish. You breathe out the dark malt.   M: Silky smooth yet sticky for flavors.  O: More intense and noticeably better after a few years, but maybe pushing it a little with oxidation. A really delicious and alkaline stout; a nice departure from the sugar bombs nowadays. Pairs predictably well with artisan flavored chocolates.   
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 An excellent imperial stout that embraces its chocolate notes most fully. A bit too sweet to be a beer that I'd put on my rotation regularly, but definitely a beer to respect as one that chooses its flavor target and hits it square on.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours a dark brow, minimal brown head fades quickly. Smells of bitter chocolate. Flavor is bitter chocolate, dark fruits. Bitter finish. Expected this to be sweeter. Big warming finish. Very well done.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Drank this stout from a growler. Not much in he way of a foamy head but I guess that's what you get in a Russian Stout. An enjoyable beer overall. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 Look: Pours a dark cola brown. Looks almost pitch black in the glass, with a big, creamy tan head.    Smell: Dark chocolate, baking cocoa, dark roast coffee, caramel, vanilla, burnt toast, and soy sauce.    Taste: More sweet than bitter, but balances nicely on the finish. You get toffee, caramel, milk chocolate, and dark roast coffee upfront. Toasted bread and a touch of butterscotch in the middle. Finishes with dates, figs, tobacco, black licorice, bitter cacao, and more coffee.    Feel: The lighter side of full-bodied, but feels silky and velvety in the mouth. Lightly carbonated.    Overall: A sweeter example of a Russian Imperial Stout, it lives up the "chocolate" name. A delicious dessert stout.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Ordered a 9 oz. pour of the 2012 release at Pizzeria Paradiso in Georgetown, Washington DC.    Look: Black with little to no head.    Smell: Roasty, boozy.    Taste: Nicely well rounded flavor, bitter chocolate, booze, roasted malt. Reminds me of 2012 Stone Imperial Russian Stout.    Feel: Coats the mouth.    Overall: Very enjoyable. It aged very well, I think.   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 A very good friend of mine gave me a few bottles of the Brooklyn Black Chocolate as a gift. The date on this bottle said:" LIMITED BOTTLING WINTER 11-12". It really can't get any better. A nice solid stout aged 4 years . When the bottle was popped open for a special occasion, I was in heaven !!! A nice black thin pour . Super smooth !   A semi-sweet chocolate with coffee and malt in the background like taste. The taste almost changes with each sip.  I am bummed out my glass is almost empty, but I have a few more in the basement ! I put this offering from Brooklyn right up there with Old Rasputin as two of the better Imperial Stouts for sure !!!   
