look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Darker mahogany colored, rich looking beer with a nice bubbly white head. Super malty smelling beer, with a little bit of booze wafting out. Taste is of pale? roasted malts, syrup/molasses, roasted sugary caramel, booze, and has a crisp, refreshing finish and an ever present aftertaste on the back of the tongue with a touch of hops. Pretty easy to drink despite my initial assesments when purchasing the beer. Nice and creamy feel and taste. Really enjoyed this one. Sierra Nevada does it again   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 12 oz bottled 12/4/14 (beer is 29 months in cellar at time of review) poured into a Sierra Nevada imperial tulip pint at fridge temp. The beer is brownish copper in color with thick sticky khaki 3" head from an aggressive pour. The head settles to a quarter inch with abundant lacing. Aroma is burnt sugar, caramel and rich malt. The taste retains little of the bitterness that characterizes this beer young. More burnt sugar/caramel comes out in a sip but it retains enough hop taste and bite to not be sweet. Mouthfeel is full and moderately carbonated. It finishes fairly dry for the amount of malt present. Overall, very good. As I grow older, I appreciate this beer more with time than fresh.   
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 A reddish brown with light tan head that leaves dense lace. Smells lightly of syrup and lightly of grain. Taste is sweet and thick, like molasses and brown sugar. A slight blackberry flavor as well. Finishes with a hot, burnt, charcoal flavor. I'm not too experienced with barelywine, so I don't have a lot of comps, but I really joined this beer.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 I am still deeply involved in the eradication of the Bottle Backlog here at Chez Woody and it perplexes me as to how I have not reviewed Bigfoot before now. No time like the present, I suppose.     From the bottle: "Bigfoot is a beast of a beer, brimming with bold, bittersweet malt flavor and heaps of whole-cone Pacific Northwest hops. First introduced in 1983, Bigfoot is a cult classic prized by beer collectors. Drink it fresh or cellar it in a cool, dark place to taste as the flavors develop over time."    My first dip into this particular pool with be with a very young, very fresh 2017 bottle. Having Pop!ped the cap, a gentle pour seemed to be the order of the day. A vigorous in-glass swirl raised just under two fingers of dense, foamy, deep-tan/light-brown head with decent retention that left behind loads of sticky lacing as it fell. Color was Coppery-Brown (SRM = > 17, < 22) with NE-quality clarity. Nose was boozy with a minty, piney quality. As I said, this bottle is young and will undoubtedly smooth out, given sufficient time. Mouthfeel was big and thick, like a dollop had been scooped onto my tongue. Ahhh! It burns! Well, kind of, anyway. It was definitely a young version of this beer, evincing a lot of fusel alcohol heat to go along with all of those piney, minty hops. Phew! The hops were really overwhelming the malts at this stage in its development, but I will agree with their mention of "bittersweet". This was definitely an American Barleywine. Finish was dry, hot, boozy & evocative of another nap. Jeez-o, man, I just awoke from one! This is no playin' around.    And now, a 2016 vintage on M, 19 June 2017.    I Pop!ped this 1.5 year-old cap and commenced the gentlest pour possible. It was clearly not done fermenting as the head just kept rising during the pour to create a finger of creamy, dense, layered, deep-tan/light-brown head with phenomenal retention. Color was Brown to Dark Brown (SRM = > 22, < 27) with NE-quality clarity. Nose had begun to take on a leathery quality. Mouthfeel was surprisingly thin-to-medium, not watery, but close. The hops, while still minty, had begun to fade, giving rise to an alcohol heat underlain by that leathery, bready maltiness noted on the nose. I felt like it was still in its early stages, much more hoppy than I would like in a Barleywine, even if it was of an American bent. The hops have to fade & die at some point, which is why I actually prefer the English Barleywines, even as a hophead. Finish was dry, mainly due to the unrelenting heat of the alcohol. I am sure that it will die down like the embers of a fire.    Next up, a 2013 vintage again on M, 19 June 2017.     The Pop! of the cap was uneventful, so I commenced a VERY gentle pour. It quickly became clear that it had lost none of its carbonation as I garnered better than a finger of dense, foamy, deep-tan/light-brown head with fantastic retention. Color was a gorgeous Coppery-Brown (SRM = > 17, < 22) with NE-quality clarity. It had the same rusty sheen as the hair on my beloved Linda Lou who I lost to a deployment as she married another man. Sigh. Mouthfeel was medium with a carbonated quality that seemed to scrub my tongue. The taste was STILL driven by pine & evergreen, underlain by the emerging leatheriness. OMFG! How long does it take?!? Finish was still rather hot & in need of more aging! Wow.    It is now T, 20 June 2013 & Mr. Peabody's WAYBAC machine takes us to 2005!    No head, even with a swirl. Color has deepened to a Brown to Dark Brown (SRM = > 22, < 27) and the clarity is crystal-clear. Nose has an anise aspect to accompany the leatheriness that has been common throughout. Mouthfeel was soft, very lightly carbonated, but the alcohol heat was becoming very pronounced. The taste was extremely leathery with undercurrents of dried dark fruits like currants, prunes & raisins. Finish was now as dry as any sherry. Phew!   
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 2017 version, reviewed about 4 months after bottling.     L: Reddish-brown body with a creamy light tan head.    S: I get mostly caramel malt. A little bit of pine and some raisins and other dark fruits.    T: Pretty intense flavor. A good play back and forth between the caramel like malts and bitterness of the hops. Hops are very bitter and intense with a lot of pine and earthy notes. Although it is pretty intense, it seems to be balanced pretty well.     F: Pretty full bodied and creamy. Lingering bitterness/dryness.     O: As excepted, this is very bitter as young as it is. There are some definite fruity undertones that I think might be more pronounced if this had a year or two to age. I'll try to find out.   
look: 5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.75 Dark amber color with a lot of head when poured. Has a little bit of bitterness but not overbearing due to the little bit of maltiness that it has. Delicious!   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 Poured from a bottle into a snifter. Pours deep red with a small off white head. Smells of sweet fruitiness and just a hint of pine. Tastes of raisins, slight berry and just a hint of hop bite. Beer is full bodied with heavier carbonation and a good sipper. Overall, a very good beer.   
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured a beautiful copper red/brown with a 3 finger fluffy milkshake tan head. Heavy lacing. Aroma of sweet toffee, malt, prunes and piney hops. Tastes of caramel, malt and noticeable piney hops on the tail end. This is a big bold tasting brew! The beer has a full body with moderate carbonation, A pronounced oiliness is present. You feel the alcohol after a few sips.   
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 Clear deep red with lightly off white head with heaps and heaps of lacing.     Flavor includes burnt biscuits after warming; initially it's fruity mostly plums and flathead cherries. Very smooth feel.     Good. Very good.   
look: 4 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Transparent brown. Amazingly sweet smell. Taste is like a strange fruit I've never tried. A bit too strange. Dark malts, slightly winey finish. All in all it's not quite what I was expecting or what I've gotten from other barleywines.    Edit:  This beer is incredible this go around, has characteristics similar to a porter but instead of the caramel, coffee, cocoa malts it's much more fruity and refreshing, alongside excellent carbonation and a smooth mouthfeel.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 Aged just over a year:    Pours a deep coppery Brown with a one finger off white head. Dissipates within a couple minutes to a little veil of bubbles and a halo. Some alcohol legs.    Aromas of rich toffee and malt, dates, prunes, sweet dark fruit. Lesser notes of caramel, brulee, papaya, and a hint of nuttiness.    Taste is sweet dark fruit up front, mostly prunes and dates, some raisin, caramel, toffee, and some of that nuttiness that came through on the nose. Then as the sweetness mellows out the bitter starts to come through, playing on flavors of black tea, rooibos, dark chocolate, burnt sugar, peat, and pine. It's a rather bold bitterness drawing off from both char and herbal qualities.    It's light to medium bodied, fairly smooth with a light tingly carbonation. Slightly astringent and a touch of heat from the alcohol.    This is a very bold and classic American Barleywine, starting off similar to it's English brethren but bursting with bitterness on the finish. It's a sipper but not incredibly intricate. My favorite part is the tea like flavors as the sweetness fades and the bitterness enters.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 Serving type: 12 oz bottle of 2017 poured into a tulip glass    Look is a deep amber copper color with a medium amount of turbidity. Smell is of intense pine, slight melon/cantelope, with a sweet bready malt scent coming through. Mild amount of sweet caramel intermingles. No alcohol detected. Taste reflects the smell. Intense initial pine and earthy hops lead into a splendid caramel and sweet fruit flavor. Finishes with a great mix of sweet caramel malt and a small but lingering bitterness. Some alcohol head is present if you really look for it but it does not detract from the beer. Feel is semi-thick, chewy, it fits the sweeter elements of the beer. Overall, this is a really good beer with great flavors that I imagine will mellow over time. Fresh, it's a treat. Fresher, I would imagine it's even more of a treat.   
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 Bigfoot 2015 on feb 2017    Pours a glowing red color with a big, fluffy beige head.    Smells of caramel, ripe oranges, dried wild berries, wood bark and fresh cut lemons.     Has a soft, lower carbonation, displaying a medium bodied beer, which has a convincing balance to it, although the finish in this is pushing it, in regards of its bitter hop impact.     Tastes of toffee malts, glazed caramel and bakers chocolate, together with an earthy note, from which slowly a herbal dryness evolves. Its midpalate is still defined by the malts, but now the hops are easily recognizable for their leafy lemon bite. The finish is a complete turnover, it is utmost bitter and dry, with a ripe, malt accompanied fruitiness cutting through.    Wow, this is intense. The beer has a marvellous taste evolution. While it begins like a regular barley wine, sweet, fruity and malty, it finishes unexpectedly dry with a bitter fruit note to it. Very well made and outstandingly well build, everything comes together perfectly in this.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 Copper pour with sticky thick off-white head, lacing aplenty. Nothing more needed in looks in a glass.   Nose is hops, all pine goodness, and a hint of fruit esters.   Taste is a full-on harmony of hops and underlying malts, the latter of which don't bring forth much sweetness like I usually like in a barleywine, however the balance of this big stuff is very nice given the huge hop presence. Fruit is a far away hint, malts are in check, and with the hops the end result gives me the impression of a Sierra Nevada Celebration IPA crossed with a Sierra Nevada Hoptimum. Nothing complex, but so well-made. Each sip brings more hints of fruit: crisp cherry-apple.   Medium-bodied and some oily/ smooth, bitterness.   Just a bunch of big tasty beer with ample raw hops. I'm certain this would be a perfect 5-across the board on a couple years + of aging, but in my book there's no trouble detecting a high quality beer no matter how early it's cracked open.   
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 Look: Clear reddish-brown, small light brown head.    Smell: Hops, bready, pine, some citrus, a tiny bit of caramel.    Taste: Very hoppy, woody flavor, some sweet undertones.    Feel: Normal carbonation, dry, alcohol-y aftertaste with a bit of a sticky feel.    Overall: A great beer overall!   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 Picked up a sixer of the 2017 bottles to tuck away in the cellar...when I realized I haven't had one of these fresh in over a decade, maybe closer to two. New label looks great and love the six instead of four pack. Pours a garnet, ruby body with a bubbly head. My god the aroma - huge hops (pine, grapefruit, spruce) and doughy malt. Forgot how hop-forward this is. Taste (after it warms a bit) is an upfront burst of pine, grapefruit, blood orange proceeding to candied fruit, honey, dark fruit and roasted malt. Finishes bitter with a good dose of alcohol heat and tobacco-tea like notes. A true beast of a beer that mellows with age.   
look: 4 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3 | feel: 4 | overall: 3.25 Poured from a 2014 bottle.     Poured a murky brown with ruby red highlights; a small tan head that dissipated to some sticky lace around the edge of the glass. Smelled of coconut, marzipan, cherries, alcohol, prunes, and almonds. The smell was right down to the nose: cherries, prunes, figs, some slight funk and dry spice, grass, and a grimy tobacco aftertaste; there was even some alcohol in the flavor as well. It seemed off and perhaps it's because it's a 3 year-old bottle. It was chewy and full-bodied. A slight dirty feel. It was okay. Maybe I will only let it sit in my cellar for a year next time.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 this is comfort food on a cold, winter day. pours ruby red with a touch of lacing. definitely piney notes, and some citrus. mouth has just a touch of lingering bitterness to it, but it's ok. moderate carbonation, but a bit syrupy.    this one does the trick.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Really good American barleywine. Pours a ruby red with not much head or lacing. Smell is off sweet caramel malt, tobacco and piney hops. Tastes of spicey, piney hops and roasted caramel, molasses but not overly sweet. Slight alcohol burn lingers on the tongu and throat. Really well done year after year.   
look: 3.75 | smell: 4.25 | taste: 4 | feel: 3.5 | overall: 4 Poured from a 12 oz bottle packaged 12/08/16,into a Funky Buddha snifter.    Thin off white head that does not last very long.Light brown / ruby red in color,with distorted light showing through the glass.Light amounts of carbonation.    On the nose I am getting alot of sweet malts,and fruity citrus hops.Getting some caramel notes as well.    The palate follows the nose with sweet malts,and a strong dose of bitter hops.Also getting a little bit of caramel and alcohol.The alcohol is not that intense,but definitely there.    The body is thin with a dry finish,and slight alcohol warming.    This is a pretty good beer.Not really my style,but a solid brew nonetheless.   
look: 3.75 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 5 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 2017 Bigfoot. Really glad to see this back in 6-pack format! This is everything a non-barrel aged American Barleywine should be. It is tasting just like you would expect, but nice and hoppy since it was just bottled a month ago.   
look: 5 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 A-pours a reddish amber color with an ff white head with good retention and nice lacing  S-tons off toffee, dry biscuit, molasses, prunes  T-toffee, roasted coffee, caramel, more dry biscuit, resiny pine finish  M-medium-feel bodied and smooth  O-big, bold, complex brew that is great to sip on. excellent example of the style   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.25 | smell: 3 | taste: 3.75 | feel: 4 | overall: 3.5 
look: 4.25 | smell: 5 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 What a great barleywine, no punches pulled here, no softening of the edges for the faint of heart, just a big, bold blasts of tobacco, dried fruit, molasses, and a whiff of smoke. The booze and hops are there, but they don't dominate, nor prohibit all the preceding notes from getting their share of the fun. Excellent stuff.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 2016 bottle, drank Thanksgiving 2016: Look-4, Smell-3.75, Taste-4, Feel-3.75, Overall-3.75; Final Rating-3.87  2014 bottle, drank March 7, 2018: Look-4, Smell-4, Taste-4, Feel-4, Overall-3.75; Final Rating-3.95    The 2014 bottle had lost some of the carbonation since it had been aging for 3+ years, but was smoother and had more pronounced hop profile. The aging had made the taste more layered, and a little more complex tasting. The 2016 was drank fresh and still good in it's own right.   
look: 5 | smell: 4 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Sierra Nevada 'Bigfoot Ale' @ 9.6% , 2015 vintage served from a 330 ml bottle purchased for $4  A-pour is amber fom the bottle to a clear amber in the glass with a small beige head leaving a spotty lace along the snifter   S-malt more than PNW hops  T-complex intial taste , sweet start , bitter finish  MF-ok/decent carbonation , full body  Ov-good beer , needs to be cellared  prost LampertLand   
look: 4 | smell: 3 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 Bottled 12/11/14; drank 12/14/15 @ the Yarchives.     Poured from the bottle into a glass.    Murky orange/red rust appearance.     A rough pour yielded a HUGE khaki head; strong, frothy lace.     Caramel, grapefruit & stale hop notes in the nose.     Thick, sticky mouthfeel.     Caramel & grapefruit flavors up front; dry leather, stale hops & faint booze heat notes on the finish. Cloying, dry & tough to enjoy; yet another argument to abolish the American barleywine.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3 | smell: 2.75 | taste: 2.25 | feel: 2 | overall: 2.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 **  10/28/16    Bottle (12/11/14) to snifter.     LOOK: medium brown, Big off white head fades slowly to lacing.    AROMA: wood, brandy, apple,     TASTE: wood, ash, bread, yeast, touch of smoke, charred malt.     FEEL: Pretty creamy, medium to full bodied. Chemical warming late, more so as it physically warms.     Right there, but not quite as smooth as I would like.    **   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 5 | smell: 2.5 | taste: 4.5 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3 | smell: 2.75 | taste: 2.75 | feel: 2.75 | overall: 2.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 2014. 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 Heavy to me at least 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 Ruby amber and mostly hazy with a dust storm of sediment in the middle of the glass. Topped with 2 fingers of beige head. Nice, layered lacing.    Creme brulee, citrusy hop cones, sweet and syrupy, like brown rice syrup. Light toasted notes.    Creme brulee, toasted notes, a solid sweetness, complex toasted notes, sometimes wafting in like the smoke from a camp fire. There are hints of hops which have fallen off, clean linen, and definite alcohol presence. Theres that sort of stinky foot I often find in barley wines as well.    Thick and syrupy body, surprisingly foamy and smooth carbonation.    Left a little long at 2 years, I wish to try this one fresh. Up to par for sure in the style, just not getting the hops. I left it in the cottage cabinet for 2 years in my parents basement, drinking it on arrival for my first time in 2 years in Canada. 2014 Bottle, drank Sept 21st 2016 .   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 Look: Pours a beautiful dark orange red with a billowing three finger head of khaki foam.    Smell: Dry dark red fruits like dates and raisins. Raspberries and cherries. Rich caramel malt. Orange pith and huge notes of pine resin. Notes of cotton candy.    Taste: Hard to describe. Very astringent with notes of bitter pine sap and grapefruit upfront. The sweetness of the malt slowly creeps in - it's quite savory and chewy. Gradually the flavors of dark red fruits set in, revealing notes of strawberry, sugarplums and raisins. There's a delicious maple syrup/brown sugar presence too.    Feel: Medium with light carbonation. Alcoholic.    Overall: This isn't my go to style of beer, so take my rating with a grain of salt, but I do enjoy a nice Barleywine from time to time. This one makes for a good beer to slowly sip and savor over the course of an evening.     On a side note, the barrel aged version is infinitely better. The time spent in the barrel rounding out some of the harsh edges and really elevating a "great" beer to the rank of "world class".   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.5 | taste: 3.25 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 3.5 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 3.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4.25 
look: 5 | smell: 3 | taste: 4 | feel: 5 | overall: 4 L: Beautiful brown amber with a frothy finger in cream colored head  S: Pear, faint sweetness  T: Complex layers of sweet malts backed up with a healthy dose of hop bitterness  F: Smooth full bodied beer  O: Great barleywine.   
look: 4 | smell: 3.5 | taste: 4 | feel: 4.5 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 2.75 | feel: 3 | overall: 3 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.25 | smell: 3.75 | taste: 3 | feel: 3 | overall: 3 Smell is very fruity on this one. I get pear, apple, grape, raspberry. The smell is very pleasant.   The taste is similar to the smell, you get I very strong fruity taste to it and a boozy after taste.   I'm gonna let the rest of this 4 pack sit and try them after they have aged a bit longer. O1/2016 pckg date   
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 Poured from bottle into a shaker glass. Color is a milk chocolate brown with a tan head about a finger thick. Smells of blackstrap molasses and oranges. Taste has a bitterness throughout it, malt up, reminiscent of rye 'n' injun bread (corn and rye bread made with molasses), fades into orange zest and brown sugar. Finish lingers for a while on the tongue. Medium to full body beer, thick and creamy that easily rolls about the tongue. This is just some downright good stuff.   
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 My first barley wine review (from 2013), at first look and whiff, a dubbel comes to mind. Malt is more prevalent though, some dried fruit, slightly metallic finish. This is a sensory delight, a lot going on here. Enjoying this immensely.   
