look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Had out of 22oz bomber poured into a Belgian style glass. Pours a dark copper amber color with a thin foamy head. A huge punch of citrusy hops hits your nose and taste buds from this big imperial IPA. At 10.8% the alcohol content is pretty intense and not for the faint of heart. Solid beer especially for the hop heads out there   
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Smells pepper and tropical hops. The taste is sweet and malty with tropical hops. 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 By far my favorite beer of all time. I buy and drink atleast one once a week, i look forward to it every week. If i can i give to any friend willing. I will say that if you dont have a love of hops then beware. But otherwise there is no other beer i look forward to drinking more than this one.   
look: 4 | smell: 4 | taste: 3 | feel: 4 | overall: 3.75 It was way too hoppy for me. Color, feel, aroma was on point, but I don't love the whole ipA thing. It had notes of citrus and floral in the taste, the color was beautiful and I love stone so many wanted to like this beer. Got it at s bar when the waitress suggested it, heard stone and got it. Realized later it was a triple ipa, so obviously hoppy. Those who like hops will love it   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours a very cloudy amber color with a finger width foamy head. Head retention is good. Lacing is great. Has a nice fresh citrus aroma with some piney resin. Not as much of a boozy aroma as I would think. Has a nice smooth caramel taste with slight citrus and piney resin at the end. Nice and hoppy. Malts and hops blend very well. Moderate to heavy bodied with moderate carbonation. It hides the alcohol content very well until the very end, when you get a slight alcohol burn in your gut.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.75 'This one's pretty pricey', he tells me, after naming the poison hidden in the store room. 'Fetch me one anyways!' I declare after .0001 octilliseconds of thought. Somehow, I managed to not open it Monday evening: seemed unseemly, disrespectful, too early in the weekful.     But tonight, Tuesday, all is well in the glass. Bomber half-emptied into a big-ass wine glass to reveal the hue sunsets should hit every evening before ripening into crimson. Something slightly dungeonesque about the aroma, likely a result of the 'oops! damn, that was a metric ****tonne of hops that fell into that vat' brewing technique employed. I guess you need to match that 'way over the hop' approach with a malt mallet upside the head, and as you might guess, 'perfectly balanced' is this reviewers opinion on the subject after a few slurps.     Syrupy, sticky, delectable, awesome. I'd drink this every night if I could afford replacement livers. Soooooo delicious.     Will buy again, probably tomorrow, and definitely not just one bottle. RAAAAWWWWRRR!!!!   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 Pours with a nice head. Nice hoppy aroma. Pine right up front then hops. Very balanced. Carmel color. Excellent IPA as usual from stone. Full flavor very tasty   
look: 3.25 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 Extraordinary IPA for those who love big time SoCal hops with a adequately matching big time malt backbone. Everything is so full and well balanced. Smooth in flavor and beautifully smooth on delivery. It's like a great session sipper on Atlas rocket fuel.   To the moon Alice!!!  So rare to have such a big beer so pleasant to sip and enjoy.  Wow! Great job Stone.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 big beer 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 I really liked this big hop "mosh pit" as the bottle describes. Dark golden color with a little bit of head and lacing after pouring from a bomber. Smell is a big hop slap to the nose that we all love of course. Taste is as you would expect: sweet, citrus, even a nice almost rye spice to it. But it doesn't overwhelm which is what I like most about this. Not too big even as a TIPA. Finishes sweet and mouthwatering, doesn't linger on the tongue too long and from beginning to end is a pleasant experience. Worth getting and taking a couple down if you can find them.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 The standard in DIPA for me. Goes down so smoothly, I have to make sure to nurse it as it on the strong side. 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 i have been drinking this one on and off for a while, stashed one in the back of the fridge and had it last night after a rough day....certainly took the edge off  poured from a bomber into a pint glass  i love strong hoppy beers and this one fits the bill and then some  pours orange/amber with a white head and a very hoppy and strong (alcohol) smell  taste is hop bomb in the mouth with high alcohol and citrus flavor that is sweet   for my taste the epitome of a great beer  i didnt find it too sweet or strong as others have mentioned but 1 bomber is more than enough for 1 sitting   
look: 5 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.75 As soon as you open a RuinTen, you know you are in for a hoppy treat. I enjoyed this stone brew in the fall of 2015. RuinTen was incredibly juicy, citrusy, and enjoyable.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Nice copper in color, light head, and great hops. Nice up front bitterness, and smooth for 10.8%. Any IPA fan would approve. 
look: 4 | smell: 3.5 | taste: 3.25 | feel: 4 | overall: 3 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4 | feel: 3.75 | overall: 4.5 Extremely boozy - which is obviously to be expected with a 10.8% beer, but the alcohol is extremely apparent. The smell is magnificent, though - about as citrusy and reisny as any IPA or double IPA I've ever had. I'd give it a higher score if the alcohol was masked more, but it's still a great beer nonetheless.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 Appearance - beautiful orange color. Smell - hops and a slight alcohol scent. Taste - BOOM. Full frontal assault on the senses. Hop city. BUT it slowly fades into a sweet citrus sort of blend. Awesome. Overall - I would totally purchase this again. This is awesome.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Context: Bottled 6/17/15. About two months old at this point.    Appearance- Dark copper/amber in color. Pours a bubbly/foamy one inch tall head.    Aroma- Resinous pine, grapefruit,citrus, candy sweetness, and caramel malts.    Taste- First impression is that this is very sweet. Resinous pine and grapefruit are strong at first. The sticky hops blend with caramel malts that makes for a thick feel and almost overly sweet taste.     Feel- Thick bodied, low/medium carbonation, and an overall thick/sticky/resinous feel. Definitely a sipper.    Overall- The epitome of a resinous, dank, pungent ipa. It verges on being too sweet, but there's just enough dryness to balance things out. Would definitely get this again for a great triple ipa.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 3 | taste: 3 | feel: 3.5 | overall: 3.25 
look: 4 | smell: 3 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 3 | overall: 3.75 Pours vibrant amber, fading head.  Nose shows lashings of clean malt alongside resinous and piny hops.  Similar falvours. Cloyingly malty with some spicy, piny and resinous hops.   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Stone RuinTen.    Aye. Not so often you get a hold of a ledgend around these parts. So naturally when I saw it on the shelf at my local craft store ( Jake's Liquor in Monroe, Michigan just off the Dixie I-75 exit ) I was inclined to pick a bomber up. $10 you say? Well I believe in you. NOW PROVE YOURSELF * FINAL BOSS FIGHT MUSIC STARTS * .    Look - Slow pours yields a very clear amber, almost as clear as your girlfriends last STD test as requested by myself to ensure you haven't been sticking Dick Johnson into any blimey skanks. Carbonations appears to be on low to medium depending on how you pour. Head is a well retained two fingers.    Smell - Overly ripe banana is a large player in this aspect followed by a boss level dosage of maltyness and grapefruit juices.     Taste - Yep, those overly ripe bananas pull a large margin of the weight in this aspect. Tropical juice notes are there, although flat on their faces . Malts come in and eventually get shot down by the reaper invasion that is my taste buds. 4.     Feel - Well rounded though moderately creamy bodied with a low to medium amount of carbonation. Really don't have much else to say as the tropical notes linger and the alcohol is quite present. 4     Overall - Well.......I expected better for such a supposed legendary brew. But, you must remember rating inflection based on a beers status, how hard it is to get, whether somebody is a " yes man "( IE willing to suck a dick and a golf ball through a garden hose to please a higher point-wise ranking BA than themselves ) which I notice a lot of people are...y'know,despite the in depth reviews I've given you over the last three years apparently I'm not even an ' advocate ' yet? why? Because I won't suck a dong for the latest likes in which swill are you drinking now #737744747?.. anyway, would I have again? Lol not at this price per bomber. Remember that banana esque flavor in all Stone beers? Well yeah it dominates this one. Would be better off with an Enjoy By. 4.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 650 ml bomber served cold-ish into a pint glass. Purchased while in the US a little while back. Bottled on June 12, 2015.    Appearance - hazy, rich dark golden and honey brown colored. A finger of fluffy white head with impressive retention. Plenty of visible carbonation in the beer. Impressive and imposing DIPA, that pours thick and gives the impression of a massive beer.    Smell - citrus dominated with mango, pineapple and kiwi upon repeated whiffs. Some caramel in a subdued malt backbone.    Taste- big bold sweet citrus flavours, some pineapple and kiwi with a roasty malt undertone. Reminds me of an amped up even stronger Ruination. Huge dose of bitter hops lies right beneath the surface but only makes it's presence felt briefly mid-sip, before caramel and butterscotch round the beer out. Alcohol is there but doesn't taste like a beer nearing 11% ABV. Alcohol content starts to rear its head once the beer warms.    Mouthfeel - massive body! thick and syrupy on the palate with a heavier dose of carbonation that is subtly very good.    Overall - very delicious DIPA, with a huge hidden hops bill and a nice combination of tropical fruits and sweet malts. Very yummy yet I was expecting something with even more hops intensity, especially on the palate. Still a great sipper.   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Dark orange color, medium carbonation, slight lacing. Ripe summer fruits: orange, melon, peaches. Biscuity sweetness with slight alcohol bite. Even though I enjoyed this, I prefer the dank goodness of the enjoy by series more.   
look: 4.25 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Just like Ruination, which this came from, it takes a few sips for you palate to accept this aggressive brew. There is a huge nose on this and I can't begin to describe and thus direct you to other reviews noting the myriad of fruity experiences. It pours a beautiful hazy orange with a big cream foam. The mouth feel is medium body and rather smooth for something this hoppy.   
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 Looks pretty enough, light golden color with a persistent head and lacing. The smell heralds the hop explosion to come, with surprisingly muted alcohol fumes for the abv.    Truly one of the great double IPAs, this beer is loaded with citrus and tropical hop flavor of mangoes, star and passion-fruit, kiwi, grapefruit and kumquats, hop flavors so thick one can chew them, all atop a medium-full body that is almost creamy. Absolutely a class act all the way.   
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 3.5 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Bomber poured into a pint glass. Bottled on 6/13/15, so just over two months old.    LOOK: Clear rusty golden orange with a thin white head and streams of carbonation.    SMELL: Holy shit, what an aroma! I could smell it the instant I cracked the cap. Overripe peaches and fresh squeezed orange juice assault the nasal passages. Melons, berries, (raspberries?), grapefruit juice, pine resin, pineapple, mango, and passionfruit are also present. Extremely floral, almost like perfume. Holy hell.    TASTE: Thick tangerine sour-sweetness, like orange marmalade, complemented by tangy-sweet notes of apricot, mango, passionfruit, and pineapple. Subtle toasty-biscuit notes from the malt that compliment the fruitiness but always remain in the background. Finishes lip-smackingly bitter with grapefruit pith and pine resin. Slight alcohol warmth, but very well-hidden. Marvelous flavor.    FEEL: Full, but not oily or creamy. Perfectly carbonated, though.    OVERALL: This is a ridiculously good triple IPA. Possibly Stone's best beer. BUY IT.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Poured from a 22 oz bottle. The beer had a great aroma and great hoppy taste! It was complex and fairly strong at an ABV of 10.8%. A great beer and highly recommended!   
look: 4.5 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 Dark amber color with a orange hued color frothy cap. Citrus and tropical fruit aromas with rings of lacing around the glass. Amazing flavor of floral hops, tangerine and unsweetened grapefruit. Pretty full bodied and nicely balanced with the malts and bitterness working in unison. Very glad I finally decided to pick this one up so good indeed!   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 Very hoppy, both citrus and pine. Sweeter than I expected. Alcohol burned a bit. Still a very enjoyable sipper. 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 Pours deep orange in color almost mahogany. 1 finger of head. Moderate-high carbonation.    Aroma is very dank, sweet malts, and a burst citrus. Some onion/garlic notes.    Taste is huge! In the beginning is the light citrus notes, that is quickly followed by a major dankness. The taste is Then followed by sweet malts and a kiss of honey. Then some tropical fruits come into play (mango and juicy peach). The finish is of floral hops and a huge punch of bitterness. An alcohol heat and slight spice rounds out the beer into the aftertaste.    This is a strong beer with tons of hops. It drys out the mouth and kills the palate, but that is basically the goal of this beer. I would pair it with spicy Menudo. It gets a 88/100.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 This beer is so damn good!!!!!!!!!!!! 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 ooh wow. a tight rope walk. even though it's +10%, the pine and bitterness offset the booziness pretty well. I'm not huge fan of the 10+ IPAs but this is very drinkable for that category.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 The RuinTen IPA is a big ass beer. Poured a copper color with white head that laced. The scent has pine and citrus. The taste was alcohol....pine and citrus. The mouthfeel was full in body with good carbonation. Overall this is a BIG beer and well worth the taste.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 Great Triple IPA! 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 Bitter, aggressive and resinous, but also balanced by plentiful candied/tropical fruit. Love the big, chewy mouthfeel. What more could you want from a double/triple IPA?     At its center is a sweet, malty booziness reminiscent of a well-crafted Manhattan. There's even some pine, which has largely been forsaken by some of the more fashionable IPAs these days.    This one is right up there with Hi-Res. Pull the trigger on this beast, you will not regret it!   
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 sharp bitter tasty hops carbonation is almost perfect was recommended by the sales rep. I love asking the guy running store (if they agree to liking any of my favorites to suggest something. this was a very good recommendation .. has less of a resin taste than most ales like this and that is beginning to be a good thing   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 I know this is exactly what's it's supposed to be. A hop bomb explosion to the face. And if I could taste anything other than the bitter, bitter hops it might be fine.   
look: 5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 A clear copper color with a minimal tan head by the time it was served. A nice, moderate aroma of citrus and tropical fruit along with a malt sweetness. The flavor was rich and matched the aroma closely with good balance between the fruity hops and malt. Lower bitterness than I expected without the excess floral and resin bitterness I have typically got from other Stone IPAs. Moderate bitterness in the middle with good smoothness and body. The alcohol was well hidden and the bitterness finished clean. One of my favorites from Stone.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4 | taste: 4 | feel: 4 | overall: 3.75 It pours clear amber with orange tinges. It has a full head, good lacing. It has aromas of dried fruits, citrus fruits, and a bit of bready malts. It has a strong grapefruit taste with other citrus flavors. There are also floral elements with hints of lemon. It has a bitter kick on the palate.   
look: 3.75 | smell: 3.5 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 On tap @ Blue Dust    This is one of the biggest, richest tasting "IPAs" ive had. Balanced aromas and flavors of malt and hops. The warmer it got the more hop character i detected, which is usually the case with the malt. It reminds me of Founders Devil Dancer, but this blows it away. I'm admittedly not a big fan of Stone, but this has got to be one of my few favorite beers put out by them. I highly recommend it   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 Look - Opaque dark Amber color with just under one finger head of tiny bubbles that receded to a tiny bubble slick.    Smell - Sweet caramel, butterscotch, and yeasty bread.    Taste - Sweet caramel malt that overtakes the hoppiness. Butterscotch with a bittersweet finish.    Feel - Full bodied, really left my lips sticky. A little carbonation     Overall - Pretty tasty, a little sweet for my likes. Would be a good way to end a meal - dessert like.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3 | taste: 5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Bottle poured into a Stone IPA Madness glass    A: Pours rich copper amber with a creamy khaki head that settles to a thick layer and leaves plenty of thick lacing.    S: Big tropical fruit, mango, peach, melon, nectarine, citrus, tangerine, light grapefruit, a bit spicy, bready malt, and caramel sweetness.    T: Juicy, fruity, peach, pear, hints of melon, citrus, tangerine and a little grapefruit, pine, bready, maybe even lightly toasty, some caramel malt sweetness, and a little alcohol.    M: Medium to full body, soft carbonation, creamy, pretty smooth, with a hint of warmth as it goes down.    O: I've had this one last year, but remember it being different, namely a bit less fruity. It's still a solid beer, but I'm missing a sorta hoppy kick in the face.   
look: 4.75 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
