look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 My favorite porter, extremly well balanced. 
look: 4.5 | smell: 3 | taste: 2 | feel: 5 | overall: 2.75 Dark brown with a light khaki, maintaining head.    Sorta malty, Willamette hops.    A touch of dark fruit brings out dark chocolate. Saly oyster type flavor. Not that aggressive, light coffee, heavy on black malt, could use a charred flavor. Hoppy and clean, not what I'm looking for, really. Too traditional.    Creamy, heavier side of medium. Perfect.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 appears black upon pour, but looking in light reveals a dark cola color with small fluffy head  roasted coffee scents. I love that aspect of this beer  chocolate and roast coffee notes.some English toffee as well  medium mouthfeel, great fresh brewed coffee like aftertaste.some bitterness  that is why this beer rates well.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 3.5 | taste: 4.25 | feel: 3.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4 | overall: 4.5 I gravitate towards Stouts, but Porters as a category very much overlap (with typically more hops vs a pure Stout). This Edmund Fitzgerald has the thick malt and pronounced hops flavors of a Porter. But it is distinctive by adding nicely executed Coffee and Dark Chocolate flavors. I could happily drink this all night.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 This beer really looks impressive, hits those dark as brown can be without being black notes, solid 1" tan head that provides some uniform lace down the side. Aroma was the usual droppings of chocolate and coffee from the roasted malt.    Taste, a thick, chewy chocolate malt and coffee impression. Nothing adjuncty, nothing out of the ordinary, just one of those prototype kind of porters. This one tames down the hopping and bitterness compared to another prototype like Sierra Nevada. All good, relatively sessionable and easy to drink. No frills. Elite 1st tier stuff.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Serving: Bottle into pint  Served: 6 May 2016    Appearance: Pours a deep reddish brown, definitely NOT black, crowned with a one-finger tan head. The head diminishes somewhat but leaves incredible lacing. Every sip all the way down the glass was marked by a perfect half-circle of bubbles.    Smell: Notes of black coffee, espresso, and a subtle roastiness. Some charred nuttiness.    Taste: Really nice blend of flavors here- the roasted malt definitely stands out without being abrasive. Notes of French roast coffee underly the whole thing, with a subtle hint of very dark chocolate to round it out.    Mouthfeel: Medium body, honestly. This doesn't feel big nor small on the palate, despite its rich color and flavor.    Overall: A magnificent porter and one that I think really speaks for itself. Highly recommended.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 My absolute favorite porter, and one of my top 10 favorites of ANY style. Perfection in a bottle. 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 This has bee one of my favorite beers for some time, though as a relatively new BA I have not reviewed it before.     Brown bottle poured into a nonic. Dark, dark brown with a rich tan head that's not too big. Nice nose, raisiny and dark chocolate malty scent. Taste hits with bitterness and leanness rather than sweetness, though there's some sweetness underneath. Rich and somewhat complex malt and hops interplay. Mouthfeel creamy but fades cleanly.   
look: 4 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.25 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Had a 12oz bottle poured into a pint glass. What a terrific porter with a malty coffee flavor. There may be some chocolate listed in this, but I couldn't taste it. This beer is a great nice and full that pairs with just about anything. I can't wait to have this beer again from Great Lakes!   
look: 4.5 | smell: 4.25 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Great Lakes may have been an early American porter to not rely on hops for the bitter finish and, instead, make the bitter from expert malt roasting and blending. However, I think many other American crafters in the last two decades have exceeded Edmund Fitz. I'm curious to have another Great Lakes American Porter below 37IBU and test my theory. Any suggestions?    As for my review of EF... Looks are average. Smell gives lots of toasty, roasted malt and chocolate and coffee. All that comes through in this well-integrated beer. But the after-taste stays too bitter and I like to blame that on the hops.    Reviewed in Roger Protz' "300 Beers To Try Before You Die!"   I expect I will have Edmund Fitz a tenth time before that happens.   
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 A-color is a very dark brown with ruby highlights in the light and two fingers worth of khaki colored head    S-smell is of chocolate, dark malt, and light coffee    T-taste is similar to the smell with a roasted malt backbone, chocolate, and roasted coffee    M-medium body, moderate carbonation, dry and roasted finish     Overall a great example for the style, very drinkable and great tasting   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 This one was pretty "meh" for me. Based on prior reviews I might have gotten an off bottle or something. It was really thin and very little roast from the malts that I expected.   
look: 4 | smell: 3.75 | taste: 3 | feel: 3.75 | overall: 3.75 Poured from a bottle into a nonic pint.    Look is deep dark brown. Nice creamy layer on top and respectable lacing.  Smell is 58% dark malts, 34% coffee, 6% sweet cigar, and a fleeting 2% dried cherries or generic acidic fruitiness.    Beautiful malts in the nose set expectations.  Taste has initial (albeit lesser) roasted malt and burnt sugar. By mid swallow malts are gone and you're left with char. The aftertaste goes to the hop end of the seesaw with an herbal, grassy bitterness.    Overall, I feel like the malts walked out and left me holding the charred herb check.   
look: 4.75 | smell: 4.75 | taste: 2.75 | feel: 3.25 | overall: 3.25 I really wanted to like this, but ... I couldn't quite make it work. It poured a lovely, rich, dark mahogany with a smallish head. The aroma was full of promise - roasted coffee, toasty malts - but the delivery started out more bitter than smooth and mellow. As the glass warmed in my hand, it improved, but not enough to redeem it.   
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Porters are sort of hard to pinpoint. Kind of a blurry line between them and stouts. Be that as it may, as a beer this is certainly great whatever you want to call it.     Pours a very dark brown with an amberish hue. Smells like what you would expect, coffee, roasted malts, subtle fruits. Taste follows, strong malty coffee/espresso, hints of fruits (i find this to be highly subjective as what you will pick out, to me raisins/prunes and cherry) and a balancing earthy bitterness.     Maybe a bit thin on the mouth? But like I said porters are a strange beast so I wont knock it too much for that. Otherwise, probably the best Porter i've had.   
look: 4.25 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.5 | feel: 4.5 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours dark with a dark brown head that slowly dissipated. Smell is a warm malty note with other undertones. Taste is full, big, and very complex and nice, with a smooth aftertaste of the malt. Almost sweet. This porter has good body, and is an excellent drink.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 3.75 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 An all-time favorite. Roasty malts, espresso, great balance 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 Spotted this in the single bottle area and added to my pick six. Only a "Best By" date of 7/4/16 to go by. Chilled to 39 degrees, allowed to sit for 10 minutes unopened, poured into oversize wine glass.    Look: Poured a dark ebony brown/black color with a 1/2" dark khaki color head that dissipated fairly quickly leaving a thin ring of foam. Swirling the glass produced a modest bit of lacing.    Smell: Coffee and chocolate, caramel malt, maybe a hint of nuttiness.    Taste: Bold coffee and roasted/burnt malt, chocolate, cola, a hint almost of wine or champagne flavors. A slight but not unpleasant grassy aftertaste. Hop flavors balance nicely, with a smokey touch.    Mouthfeel: Creaminess despite the lack of a bigger head at the pour, carbonation is light but noticeable early on dropping off later as it warmed. I felt a little tingle on the lips, again not unpleasant.    Overall: I've only tried a few porters since getting deeper into craft beers so I'm no expert but I feel this beer certainly represents the style very well and I look forward to trying this one again (and again!). One of the best I have tasted.   
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 3.75 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 5 this is the cream of the crop of porters...must be bought by the case and never refrigerated. .the hops in this beer is very delicate and precariously balanced. the fresher the better. please don't review if you bought from a supermarket. it's probably been ruined. all porters should have this hop flavor. strongly carbonated and "thick"...able to drink two days later after opening. ..no other beer, I have found I can do this. (still carbonated). ..don't like to describe as chocolate, but most certainly has that attribute. smooth, smooth, smooth, with the only bite coming from the bubbles. multi layered across the spectrum of flavors. ..but all complimentary. not sweet..and not TOO bitter.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 Pours dark coffee color with off white decent head. Smells sweet, chocolate, coffee, roasted malt. Taste is robust, has more bitterness too it, roasted malts, mild chocolate and coffee flavors. Has moderate carbonation, somewhat smooth and creamy. Overall it is a great beer, one of my favorite styles. Seems more on the bitter side than I prefer for this style but, still very drinkable.I am from Ohio and I always seem to rate GL beers lower than average, I am not sure what it is about them, they all have a specific flavor I find less desirable.   
look: 4 | smell: 3.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 Go to beer 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 crystal clear when held to a light; cola brown with ruby accents; 1 finger light tan head that receded slowly to a wispy cap; sheets of lace;    S: bittersweet chocolate and roasted grain;    T: bittersweet chocolate and roasted grain; a little black coffee from the middle through the finish; mild bitterness at the end;    M: medium bodied; moderate carbonation; lightly dry finish;    O: not all that complex, but enjoyable;   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Perfect porter 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 I've been drinking this for so long, it's what I compare other porters to. The flavor is mellow, pleasant, and not overly sweet or artificial. Nice "weight" and finish. Enough alcohol to do the job with out knocking you on your @$$ if you decide to finish the 6 pack after grilling dinner for the fam.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 4.75 by far one of the best porters out there. Growing up and living in Ohio the Edmund Fitzgerald is legend. This beer too is legendary. Not too dark smooth and silky taste   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 5 | feel: 4.5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 Great dark pour, not the motor-oil stout thick. Nice head, good retention Color is clear, deep deep mahogany. Good carbonation. Aroma of roasted grain and rye bread toast. A very smooth and highly drinkable taste of toffee, expresso and anise. This is a very well done, year round beer. Serve at room temperature. Good for a winter night or one of those not-so-warm late spring days.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours dark with a medium white head. Smells of coffee and chocolate. Taste is coffee with the chocolate in the background. Nicely balanced with mild carbonation and a nice finish. Overall, a nice porter at a vary reasonable price.   
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Look - Sits damn near black in the glass (super dark brown).   Smell - coffee/espresso, chocolate, sweetness, burnt roasty malts   Taste - chocolate, roasted malts, coffee, a cola type sweetness, hints of a jerky type smokiness     Overall - One of my favorite shelf/everyday porters. Very enjoyable.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 On tap, pours a dark reddish brown with about a finger of beige head. Smell may be the best thing about this to me, though it's on the subtle side--chocolate, coffee, dark fruits and roasty malt. Taste is heavier on the roasty (somewhat burned tasting) malts. Doesn't really have the complexity hinted at by the smell. Feel is thin and watery to me. Overall a decent porter, but not really a standout.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.25 | feel: 3.25 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours very dark brown with a one inch, poorly retained head. Tastes of bitter coffee and dark chocolate. Medium bodied and well carbonated. Excellent porter from a very consistent brewery.   
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 L - a very attractive beer, black, with a bit of a red halo around the glass, foamy head that stays clumped up in middle  A - espresso, burnt sugar, feint hint of dark chocolate   T - follows nose, roasted malt/burnt sugar coat me through, but not sweet  F - nice and dry, but a little thin to me (other reviews have it medium to full body - maybe my palate is off)   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 Great Lakes Brewing Co. - Great Lakes Edmund Fitzgerald Porter. 6% ABV. 12oz bottle poured into stout glass. Best by 12/20/15.    Look: Pours a deep caramel color, and settles a very rich dark brown, retaining caramel highlights. A fair sized finger white head remained shortly, before disappearing completely.    Smell: Rich coffee notes, and some dark cocoa, accompanied by a nice smoky/charred aspect. Some faint caramel, dark malts, brown sugar, and dark fruits are present, although not as profound.    Feel: Medium bodied, and heavily carbonated.    Taste: Rich bitter coffee, engulfed by charred smokiness, followed by some dark cocoa. About midway through, the coffee mellows out, and some of the caramel, malts, and dark fruits appear, but are soon drowned by the coffee returning into the back end.    Overall: I had heard a lot of good things about this, so I finally decided to pick up a bottle, albeit it was about a week past its BB date. It seemed as good as it should, with a nice bold aroma and taste.   
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4.25 Black with clear brown edges and a soft, persistent, creamy tan blanket leaving some soft sliding lace.    Smell is old school roasted malt, coffee, tobacco, and milk chocolate.    Taste is roasted malt, toast, bitter coffee, dark gingerbread, subtle molasses, and a little cigarette ash. Actually, this is a really complex beer for a simple porter.    Full and soft frothy body with a dry finish.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 3.25 | taste: 4.25 | feel: 4 | overall: 4.25 Chocolate on the nose   Thick creamy head   Lots of lacing  On the palate there are notes of chocolate and grain with a hint of raisen burnt toast on the finish.   
look: 4.5 | smell: 4.25 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4.25 Look - dark coffee with a red tint, a two finger tan head that dissipated to one finger quickly; ok lacing     Aroma - good roasted coffee and cocoa beans    Taste - the malty, sour taste upfront with a slight chocolate, strong coffer follow through    Feel - a little lighter more session feel than I normally like my porter and a little more carbonation than I like.    Overall - it's a good American porter...not as good as Founders.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 4 | feel: 3.5 | overall: 4 
look: 4 | smell: 3.5 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 **  02/20/2014  Aroma is coffee, toasted Carmel, though medium to weak strength. Nice dark black chocolaty pour , medium white head. Taste is toasted barley, cocoa, aftertaste is vegetable, . Not as good as I remember, but still a quality porter."  **   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.5 | taste: 5 | feel: 5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 3.75 This was poured into a nonic pint glass.  The appearance was a dark brown close to black color with a one finger white foamy head that dissipated within less than a minute. Delicate lace weaves around the glass.  The smell started off with a big roasty coffee bean balancing into delicate cocoa bean tones.  The taste was basically the same with a lingering dry roasty aftertaste running into the finish.  The mouthfeel was about medium bodied with a fairly nice sessionable feel about it. Carbonation seems to run nicely.  Overall, a really good American Porter that I know I would have again.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Pours a very dark brown with less than a finger tan head that dissipated quickly. Moderate lacing. Chocolate malt aroma. Roasted malt and cocoa taste with a slight balanced bitterness on the end. Moderate carbonation and a nice medium feel. This is a really great porter.   
look: 4 | smell: 3.5 | taste: 4 | feel: 3 | overall: 4 11/12/15    Standard pint glass    A – Pours a rich dark brown color. Carbonation evident. About a finger of fairly sudsy, off-white head.    S – Malts up front. Deep fruits. Some chocolate tones.    T – Malts and dark chocolate initially. Very strong coffee presence in the finish.    M – Medium bodied. Moderate carbonation. Fairly wet.    O – Interesting but good. Coffee is a bit too present off the get-go, but it moderates. A perfect choice for the late Fall. Overall, a good choice, but my ratings may come in below the average for this one seeing the high regard in which it is held.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Poured into snifter on Eddy Fitz Day. The color appears nearly black, but holding it to the light, the bottom of the glass is a deep, ruby red. It features a creamy, milk-white head and extensive lacing. The smell features burnt coffee, roasted malt, chocolate, caramel, cracker, and brown sugar. The taste is not as sweet as the nose: coffee, bitter chocolate, char, and nutty pine, with sour, bitter finish. As the glass warmed, I also detected a very slight sweet after taste. This is a creamy, medium-bodied porter with a pleasant mouthfeel and very easy to drink at 6% ABV. Overall, this is a very fine American Porter. Great Lakes produces some delicious, albeit quirky beers!   
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4.25 
