look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 2 | taste: 2 | feel: 3.75 | overall: 2.75 Honestly as a lover of dark beers this was an extreme disappointment. It smelled exactly like soy sauce, and tasted similarly with a harsh alcoholic hit. I love strong beers as well. Very upset. Had the 2017 vintage.   
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 The first usa barrel aged stout I ever had and still enjoying them after all those years.    Quite boozy IMHO.   A very thick stout with a lot of flavours. The 2015 batch was one of the best. Such a shame most of that year got infected. Luckily not all did :)   
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 2015 Vintage, dates Nov. 5th, non soured. 14.5% 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 An awesome BA stout with tons of vanilla and caramel syrup on the body. Rich desert character on a fairly light body makes for a drinkable, yet flavorful beer at this ABV. The beer blends the bourbon aging so well into the experience that you can't believe that it is over 14% abv! I have another aging for a while after this one, but the one I had fresh was a must try.     Cheers!   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.25 | taste: 5 | feel: 4.25 | overall: 4.5 Age it for a year and it’s awesome sauce 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Bottled on 8/31/17    Pours a near-jet black with complete opacity. A soft, dark beige head forms and fades with a lasting hiss reminding me of a freshly-cracked soda. It leaves a thin ring, and shows a steady effervescence persisting through the darkness at the surface.    There are heavy aromas of milk chocolate, malt, booze, and barrel upfront. Further inspection yields a really pleasant whiff of fresh graham cracker, followed by some fig and the slightest hints of raspberry and cherry.    I'm tasting plenty of barrel and hefty notes of oaky chocolate malt from the get-go. The intensity softens, eventually allowing soft notes of fig, molasses, and toffee through to even things out.    The mouthfeel is slick and oily, but maintains balance through a restrained carbonation that weighs it out nicely.     I was excited to finally crack this open, and while it certainly didn't disappoint, I can't quite say it lived up to it's lofty reputation. For myself, it's possibly a victim of the great level of adjunct diversity in BA stouts nowadays, resulting in what is still undoubtedly a refined profile getting a bit lost in the shuffle on the wider flavor spectrum of today's stouts. Still, though, it's nothing to turn your nose at; it's high-quality stuff that's clearly been polished to a level worthy of a higher tier.   
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 2017 BCBS from Bottle in Dec 2017    A: dark brown to black with little to no head. Fine but light carbonation.     A: raisin fig and black cherry blend with a lovely chocolate and molasses. And of course big bourbon notes. Nice!    F: warm chocolates with fig and raisin. Bourbon and some light charred oaks.     M: smooth and warming with just a little alcohol in the background. Medium to full body with nice prickly carbonation. Finishes warm with lingering bourbon and chocolate notes.     O: exceptional beer. Nice BA Stout with full flavor and lovely blend of fruit flavors on top of the traditional chocolates, caramels and bourbon.    2018 BCBS poured Dec 2018  A: rich layers of fig, prune, rasin, toffee, chocolate, vanilla, caramel, dark cherry, lots of bourbon, and light oak. Amazing     A: dark brown to black with light head that falls quickly to a little lace around the glass     F: loads of mellow bourbon surrounded by vanilla, dark red fruits, toffee, chocolate, caramel, oak, and roasted malts. Slightly sweet.     M: rich and velvety with low carbonation. Lingering flavors of bourbon, prune, dark cherry and bourbon. Finishes just a little sweet    O: another amazing BCBS. Slightly sweeter than previous years but very enjoyable. Still my favorite beer year over year.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.5 Intriguing upon pour, scant, minimal head. Aroma is glorious, dark & mysterious, descriptions are limited to ones imagination.   Hard for me to call this a beer, in the traditional sense. Wonderfully strong, a slow sipper to be savored.  A rare treat, one for celebration.   If you’re alive, it’s time to celebrate.   If you don’t like this, I don’t want to know you, lol.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 wood brandy plums smoke chocolate, raisins malt malt malt - a lot going on, beautifully thick and smooth. my taste I prefer ones at this abv with coffee in them so for me to like this one this much says quite a bit   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Serving: Bottle  Bottled: Aug-31-2017 (Consumed May-28-2018)      A:  Pours a thick black with a finger and a half of fizzy tan head that evaporates almost immediately. Meh retention; no lacing. Looks like coke. (3.5)    S:  Thick bourbony sweetness, vanilla darkfruits, oak, some booze, chocolate. (4.25)    T:  Mmmm. Thick, syrupy dollop of vanillins, raisins, oaky whiskey, chocolate, maple and general sweet/greasy/nutty roastiness. (4.5)    M:  Full, syrupy body with moderate carbonation and a warming boozy finish. (4)    O:  Very nice stout.  It isn't much to look at, but ends up packing a wollop in more ways than one. Very sweet on the whole. The nose is slightly fruity with some sweet roast notes and a lot of barrel character. The flavor follows suit with more chocolate and nuttiness. It is fairly boozy and warming. This is a fine beer that I'd gladly have again, nonetheless it is nothing I'd go out of my way for as it is just at my threshold for how sweet and how barrely I like a stout like this. Plus the look and feel didn't wow me like some. Still and all, extremely tasty. (4.25)   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Solid black,low carbonation with a thick heavy feel. Aroma is bourbon first followed by roasted malt and espresso. Taste is very similar, bourbon dominates but as it warms the flavor becomes more complex. Smooth and very pleasant and enjoyable   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 5 It’s complicated 
look: 4 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Looks pitch black. You smell the coffee and chocolate. The taste is very solid though at times, the bourbon comes through too much. I like bourbon, but this can be a bit overpowering on some years.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 At first the hype for this beer seemed too good to be true. So I went in thinking it would be your run of the mill bourbon stout overfluffed by hype, with overpowering flavors singular flavor. But boy does it deserve the praise it gets.     Look is pitch black with almost no head as to be expected with this level of percentage. Smell is mostly of chocolate and coffee with a subdued bourbon smell.     First sip proves to be very drinkable , hints of coffee and chocolate with an aftertaste of smooth creamy bourbon with some carbonation. Goose island has done an amazing job of hiding this percentage, it was surprising I was expecting it to be a 9-10% but was shocked to see the tag say 14.7% for this batch.     Overall an amazing beer, tastes like a bourbon stout should without an overpowering bourbon taste. Definitely would recommend to anyone interested in getting into bourbon stouts. Very drinkable despite the percentage which is one of the things that blew me away along with that sensuous hint of bourbon at the end. It gives the right amount of hints of coffee, chocolate and bourbon without one flavor overpowering another, taste seems well balanced. Even those with high standards of stouts will enjoy. Will pick up a bottle to let it rest 2-3 years and see how it mellows out.   
look: 3.75 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.25 Gifted from Arizcards bottled on 15JUL2017. 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 Rating is for aged bottle. "2014 Bourbon County Brand Stout, Original Bourbon Barrel Aged Stout" on label. Bottled on 29 AUG 14, 13.8% alcohol by volume. Drank 4/21/18, aged 3 years 8 months.    And again. Same batch, drank 12/23/18, aged 4 years 4 months. 3.5 / 3.5 / 3 / 3 / 3.5. Hard to say if it was the beer that changed or me. Or maybe my ratings are arbitrary.   
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 1.25 | taste: 1 | feel: 1 | overall: 1 I paid 13 dollars for a bottle of this shite. I am an idiot. This is a disgusting stout. It might as well be Pepsi mixed with wine. Blargh. 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.25 | taste: 4.25 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 Lots of bourbon. Almost too boozy for my taste. Mouth feel is a bit thin. Really wanted more than just syrupy bourbon. Not bad but not world class imho!   
look: 5 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 Not what I expected for non adjunct bourbon barrel aged stout. The bourbon is there but the body is way too thin. This is a disappointment based on all of the hype that has been around for this beer, c'mon used to wait on line to purchase a few bottles of this beer back in the days. I think of soy sauce when I drink this beer for some reason. Maybe this used to be a World Class imperial stout back in it's heyday but it certainly isn't anymore. Cheers! C   
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 This beer pours a pitch black with minimal head. The aroma is coffee and vanilla. The taste is coffee forward. Overall a great stout with the bourbon coming through nicely   
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 
look: 5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 Poured into a Pint Defiance tulip, 2015 vintage. The body is pitch black and poured out like motor oil. Extremely thin brown head. Aromas consist of dark chocolate, charred oak, vanilla, marshmallow, and a bit of black cherry. Flavors are the same. The bourbon sweetness has blended really well into the background. The feel is heavy bodied, a bit slick, and has mild carbonation.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 2015: Infected  2016: First 5 star beer I gave on Untappd. Aged almost 1 yr.  2017: Cracked relatively fresh and was meh maybe 4.00-4.25 rating. 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 Glorious, and simply dangerous...as it's soooo smooth. Two thumbs up, and worth your money! 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 Catch up rating from Saturday’s RIS bottle share. Big boozy aroma, taste with plenty of burn. Muddy, black pour, kind of dull, but looks as expected. Sip slowly to savor the flavor, but not slow enough to singe your nose hairs with the burn. Will warm you up fast. 2008, 2015 vintages sampled.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 (2017) 16.9 oz. bottle poured into a tulip glass. Received it as a christmas present and have been a good little boy waiting 2 months.    L---Black, absolutely black. Nice light brown head which faded to a film fairly quickly. Little lacing. Retention and lacing as expected for ABV.    S---Mostly chocolate. But milk chocolate, not the more common dark chocolate aroma in dark beers. Get some dark fruit smells. Boubon is there, but not predominant or in any way overpowering.     T---Wow, this is an all timer. A lot of milk chocolate. There aren't a lot of beers that have a truly lingering finish. This one does. Up to a minute later, there are still flavors showing up. The bourbon is there, as in the nose, but again is not predominant or overpowering. Raisins are there. NOWHERE near as boozy as I was expecting. GI really found a way to hide a 14.1% ABV. Impressive.     F---Minimal carbonation leaves a bit of a flat feel. Again, nowhere near the boozy feel I was expecting. This actually feels wet, not astringent.     O---Yeah, this one lives up to its billing. This is a truly extraordinary beer. This is what craft brewers should aspire to be. Expensive as balls (for the Aunt-in-law who gave it to me), but worth it.   
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 5 | taste: 4.5 | feel: 4.75 | overall: 4.75 16oz bottle normal pour into a snifter, no head retention as expected for the percentage, solid black body is totally unpenetrable by flashlight, no lacing    Aroma is true bourbon oak, milk chocolate and vanilla roll over dark red fruit, think of cranberries and cherries, maybe even plums, more heavy roasted caramel coffee notes come to light as it warms    Taste is a clean strong oak at first, little bourbon bitterness, followed by sweet vanilla/milk chocolate malt ball, getting some slightly spicy wine grape finish, slightly metallic/copper and acidic    Mouthfeel is thick and oily but extremely smooth and pleasant, very little to no carbonation, this is definitely a sipper, alchohol is very well hidden at 14.7% with just the slightest touch of warmth    Overall in my opinion it’s one of those beers you just have to try at least once, this is my first year trying it and I have to say I’m highly impressed, will definitely seek out coming years (makes me more excited for the ‘17 bcbs barleywine I have cellaring)   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Amazing complex flavor 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 4.25 | feel: 4.25 | overall: 4.5 Great barrel aged stout. Truly takes on the bourbon while not losing the taste of the stout. Well balanced. 
look: 5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 2017 version is fantastic. Black color, slight tan head, great taste and smooth finish. One of the best barrel-aged stouts to add to the beer cellar now.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 2015 Vintage  10/6/15 bottling  14.3 ABV    Kept in dark pantry at room temperature. I usually try one fresh, then put away for two years to mellow a little.  Appearance is black, mahogany highlights, no head, miniscule carbonation and lacing. No off scents or questionable carbonation or appearance.  Big bourbon scent, figs, gingerbread, almonds.  Tastes of raisins, prunes, butterscotch, dried fruit, bourbon. Alcohol is present but delayed reaction.  Full bodied, chewy, initial sweetness transitioning to balanced unami character. Flavors bloom as the glass warms.   Perfect winter sipper. I can always find five or six bottles without Black Friday hysteria, and consume them slowly in a few years. My 2015 bottles have all been good.   
look: 5 | smell: 5 | taste: 4.25 | feel: 5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Pretty sure the "regular" BCBS this year (2017) was one of the best that I've tried since 2013, and it stood very tall among all 6 released by GI. Extremely similar to Reserve and maybe only 2nd to Northwoods. Buying as much as I can because this will be a winner for many years.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 4 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 5 | overall: 4.75 Great beer, you can taste the years of craft they have put in to it. Its good to drink fresh but I would store it for at least two years. 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 Vintage 2017   I don't like the perfect ratings. A beer can never be perfect. This one is not far.   This one was very expensive (€17 for a single 50cL bottle) and kind of exclusive in France.   I recently rated KBS as my favourite beer ever after having it for a few times and loving it each time more for its balance. I recently had CBS, it was great too.   This is one is over the top. This is a fantastic beer and almost the perfect beer for me. It's gourmet, balanced, tasty.     It pours a pitch black body with a nice mocha head, no lacing.     The smell might be the best one I've ever smelt. Just from the bottle I was like «huuuum, huuuum» for an hour with the coconut and chocolate character of the smell.   The bourbon is preominent in the aroma and flavour.   The taste is overall simple and perfectly balance with some nuts (amaretto) , chocolate, coffee, bourbon, astringent, a bit sweet. Really roasty.   Semi-dry, this beer has a low carbonation but a very enjoyable cocoa powder-like mouthfeel.   The, also, amazing thing about this beer is that it's 14.1% abv and it's not boozy at all, it's very drinkable. As it warms up it's a lit bit boozier but nothing over the top.     Overall this is a wonderful beer. I really love it. It's plain and simple. It's a beer and it's gracious.      Vintage 2018, 15.2% Abv  L - 4.25 S - 4.75 T - 5 F - 4.75 O - 5.0    Pitch black, almost no head  Alongside the cocoa, vanilla and bourbon, you've got some dark and red fruits notes (blueberries mostly).   The taste is very deep but incredibly balanced  The mouthfeel is thick and smooth.   Overall, I could drink this all day (where are the 15.2% abv??!), this is an amazing brew   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 2.5 | feel: 2 | overall: 2.75 I picked this bottle up at Christmas and have really been looking forward to trying it, waiting for the right opportunity. Man, what a severe disappointment... It was flat, thick like syrup (and I like a good mouth feel), and waaaay too sweet, tasting of raisins and licorice.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4.5 | feel: 5 | overall: 4.75 Dark brown with a hint of amber along the edges when held to the light. Topped with a half finger of deep beige, rusty tinted head.    Smells of soy sauce, umami, vanilla, fresh black liquorice pipes, brown sugar, molasses, toasted coconut, and roasted meat.    Bourbon, umami, soy sauce and a hint of liquorice, and brown sugar. Its slightly sweet but incredibly balanced.    Remarkably smooth body. Slightly oily, but the light, sparkling carbonation lightens it to a very smooth mouth feel. Alcohol is detectable only in the throat and the back of the tongue.     This is the 2017 version. Incredibly refined, in the sense of speaking of a gentleman. The mouth feel is what gets me most, making it so balanced and smooth, reminding me of others that are the best of the best. It reminds me of skull splitter in refinement, as it was a brew that took me to a new level in mouth feel. I don't really want to drink other beer in this category now, as all the off flavours and imbalances that are in so many, are not present here. This is my 2000th beer I've rated on Beer Advocate. I've saved this brew for this moment to celebrate! I found it a few weeks ago in Albany, NY, and I'm drinking it on the shores of Lake Muskoka this January 18th, 2018. Cheers!!!   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 3.25 | smell: 4.75 | taste: 4.5 | feel: 3 | overall: 4 Seems like a lot of the bottles that made It to Texas came completely flat. Fantastic beer every year otherwise. 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 2017 bottle.    Look - dark brown and a small frothy head. small bubbles continuously form as the beer sits. promising by the looks.  Smell - dark roast coffee, dark chocolate, smoke, vanilla, and a lot of booze.  Taste - much more carbonation than I initially thought. dark chocolate and raisins dominate in taste. sweet and warm finish. fragrance of the dark chocolate lingers for quite some time. pretty damn close to perfection.  Feel - full bodied, medium carbonation, and is as smooth as it gets at 15%.  Overall - what can I say? This is an all time great. Dangerously sippable, and incredibly tasty. Perfect for the cold weather.   
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.5 Just finished off a 2013 vintage in a 12 oz bottle. Wow did this age beautifully. So much more approachable and smoother than 2 years previously. Was really strong in the beginning almost too difficult to sip. Needs to definitely be aged for at least 4 years.   
