look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 Great beer for when I don’t have to leave right after. Harder to drink casually due to the higher ABV, but exceptional taste. This is my second favorite Founders brew, right after All Day IPA.   
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.5 This beer pours a delectable copper red, with a creamy white head (using a tulip glass especially accentuates the creamy aspects of this beer). The beer itself is quite excellent, with a good smell of hops and malts and an even better taste, but the feel of the beer and its look are perhaps what set this apart from most other IPAs. A very good IPA, and one of my go-to beers for the style.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.75 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 3.25 | taste: 2.75 | feel: 3 | overall: 3 Clear amber. Foamy cream colored head. Smell is cool and dank and sickeningly sweet at the same time. Honey and malty and floral and unidentifiable fruits, dank pungent hops, grassy, rocky. Taste is a mess of bitter pungent hops, dank, stone fruit, citrus, floral, minerals, grass, vomit, some metallic, very muddled. Very bitter lingering aftertaste. Resinous feel, medium body. I could skip this one.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 Pours a beautiful Amber orange. Scent is fruity and malty and bready. Taste is a little boost but classic IPA with malt overwhelming the fruit. Nice aftertaste slightly bitter. Lacing on the glass and retains good flavor as it warms. Enjoyable beer   
look: 4 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 3.5 | overall: 4.5 From the 12 fl. is. bottle that was bottled 11/17/17. Sampled on December 27, 2017.    It is a very nice looking beer with its orange-amber clear appearance and foamy off-white head.    The aroma brings out an inviting, teasing orange or tangerine fruitiness with a kind of sweet white bread undercurrent.    The body is in the medium range. Comfortable on my tongue.    I get a boastful orange and tangerine presence in the flavor too as I did in the aroma. A kind of mild sweetness leading to a moderate bitterness to end. It's the kind of modern, hoppy IPA I could drink often. I'm surprised it took me this long to review it.   
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3 | taste: 3.75 | feel: 3.75 | overall: 3.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4.25 Classic IPA. Worth the price. 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Bottled 8 weeks ago.    Old-fashioned, floral, resinous, grassy American-hopped IPA. Nice amber orange body with a two-finger white head produced with moderately aerated pour. Great retention and lacing. Caramel malt profile. Long lasting, resinous finish. Good with pizza    80/100   
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from can into pint glass, dark orange color with persistent fluffy head, nice lacing. Aroma is slightly hop floral, taste is also hop forward but has a medium dense malt finish, nice balance. Mouth feel is medium weight, aftertaste is pleasant and semi sweet. Good quality, medium cost, easy to drink. I'll buy it again.   
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3 | taste: 2 | feel: 2 | overall: 2 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Pours a light amber with a rich full tan pitted head that has excellent retention and side glass lace.  Aroma: Sharp citrus hops but with balancing malts.    Taste: Citrus and floral hops still lead but biscuit malts with a little sweet caramel are included.    Mouthfeel: Maulty on the palate.  Overall: Very drinkable and enjoyable IPA>   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 Floral hops, citrusy, malty, piney aromas. Taste is very fruity, a tad bitter, a very smooth brew. Good year-around beer that is not tough to acquire.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 12oz bottle dated 06/24/17 poured into a short chalice shows a cloudy, orange-gold colored body floating an impressive 1in white foam head. The rising bubbles are clearly visible in the clouds.    Aroma is pine hop forward, yet with still a malt back.    Flavor matches. It has become a standard in my pallette memory for the style.    Mouthfeel is a clean, medium, mouth filling crispness.    Overall a classic.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 3.75 Crushable ipa, reminds me more of a pale ale or apa, not bitter and plenty of malt to back up the hops.    Not to be a fanboy but everything from founders is on point...   
look: 4 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 This beer pours a dark amber color with a nice off white fluffy head. There is a descent amount of lacing left on the glass. This is a really good beer that is worth a try if you like the style.   
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Poured from a 12 oz bottle into a tulip    L: Cloudy golden copper pour. 2 fingers of foamy white head. Solid ring of lacing.    S: Strong caramel malts, brown sugar, and pine.    T/F: Follows the nose... very malty for an IPA. Bready... dark sugars and caramel. The hops are muted... some pine notes... very light citrus... herbal and almost medicinal. Overbalanced by the malts. Medium in body... sticky... finish is pine and malts.    O: Not a bad brew.. more of an amber than an IPA. Boozy for what it is.... had this one past it's 'best by' which probably didn't help (thanks Wegmans).   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 3 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.25 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.25 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4 | overall: 4.5 Strong, delicious amber from the holy teats of Freya. Could be a little more golden and a little crisper but a damn fine IPA for all occasions; comparable to Two Hearted Ale but slightly stiffer and often cheaper.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 For an ale with a moderately high ABV, Centennial is as easy to drink and enjoyable as session IPA, which can get you in trouble ordering a third. An orange to copper color should clue you in that this IPA is full of pine, brown sugar, caramel, and tangerine flavors. Nice amount of suds with intricate lacing as you empty the pint. I brew with Centennial hops at home and am assuming the name reflects a single hop used for both bitterness and aroma.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 This was my go to IPA back in Michigan. I could drink this pretty much everyday and enjoy every sip. I have been enjoying other IPA's down in Arizona but find it hard to taste one that comes close to this as a great everyday beer.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 This is quickly becoming a go-to beer for me when I can find it. Unlike many other IPAs, it pulls off a strong but balanced flavor profile.     The reddish copper color isn't much to speak of, but the aromas hit hard right away: so much pine it's almost as good as smelling trees; caramel; orange and tangerine. This is roughly the same order in which I found the tastes to hit me as well: resiny hops; caramel, brown sugar, and biscuit malts; a light and zesty bitterness. Nice oily, but smooth and balanced feel.     This is not just a medium-intensity IPA. It suggests a strong double, a citrus zinger, and a Sam Adams all in one glass. The interplay is quite tasty, not to mention impressive for what I assume is a single-hopped brew. And somehow, on top of all this, it's dinstictive.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 A great "old school" IPA.    Copper color, great head, reasonable aroma, but a great balanced bitterness and malt backbone.     All the great character that made Centennial such a popular hop.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Poured out of a 12 oz can into one of my pint glasses, this beer pours a clear copper color with a huge, slightly off-white head that's well over an inch this when first poured. This head has excellent retention. Good lacing here too. Aromas of some lightly toasted, slightly biscuit malts along with a big floral and citrus hop presence. The taste is pretty similar, with lightly toasted, somewhat bready, caramel malt sweetness that gives way to a nice floral, citrus, and piney hop bitterness. Good balance of flavors here. This is not overly bitter the way some IPAs are. And don't get me wrong, I enjoy very hop bitterness forward IPAs a lot too that are very aggressively hoped, but I also can appreciate a good IPA that takes a more refined, balanced approach with the its flavor profile. And that is the case here. Has a crisp, slightly oily, yet smooth and decently frothy, medium bodied mouthfeel. Has a clean finish and a just slightly dry aftertaste. An excellent beer all around here.    Eric   
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Golden brown, creamy heady with a clingy lace. Aroma is inviting, soft floral hops folded with layers of orange citrus. Taste is along the lines of a very old school west coast IPA - biscuity malt (fairly sweet), fair amount of alpha oils dancing around, vague remnants of those citrus flavors from the nose, vinuous hops. Finishes chewy instead of bitter. All-around good beer, but lacks complexity and a little malty for my own preference.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 12Oz can stamped 5/22/17. Nice caramel color and some citrus on the nose. Tastes include malt and citrus hops. Some grapefruit bitterness on the finish, but well balanced to make a refreshing and easy-to-drink beer. Purchased at Windmill Liquors.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 Beautiful clear deep amber gold color with bountiful cap and good lacing.    Aroma of a floral garden located in the midst of a citrus grove. There's a touch of conifer in the background but that may be my imagination. There is a muted heavier presence which I presume is the malt.    Surprisingly malty on entry. I say surprising because I was really expecting a hop first hit but that didn't happen until the liquid nectar hit the back of my tongue where hops sprang forth is a most pleasant way. Hop muscles are being flexed but it's more like runners than wrestlers, a light, smooth flowing of hop flavor that builds up to but does not cross over inter bitterness. I could drink this all day but at 7.2% don't know how far I'd get.    Full bodied malt texture that is substantial without being heavy and enough carbonation to keep things balanced.    Perfect swing and a hole in one, this is an outstanding brew. Complex, well crafted, beautifully balanced, think I'll have another.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 3.75 Aroma: Mix of hops and bready malt  Clear amber  One finger lasting head  Moderately bitter hoppy flavor, hard to taste much malt through the hops.     Tasted jointly with Dark Horse Crooked Tree. Slightly less complex than CT, and I found this slightly less preferable.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 Great beer that is reasonably price. Always keep on hand at home. Cannot oh wrong with this one. All my craft beer buddies say the same. 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Pours a deep rich amber, crystal clear, thick tan head that persists quite nicely. Bright clean nose, floral and citrus with a bit of malt behind the hop. Nice hop flavor, lightly citrus primarily with a nice caramel malt back. Not as big a flavor as many American IPAs but certainly a nice crisp beer. Mouthfeel is a little thin for an IPA in my book, but that also means it can't be accused of being overly syrupy and you can certainly see a handful or more of these on a warm summer day. Overall a strong IPA that has the kind of broad appeal that makes it perfect for putting out at a BBQ. And with 15 packs of cans going for $17 (and that's out here on the west coast, all the way across the country) it's easy to see how this could become a staple for any beer fan.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 Beautiful dark amber. Beautiful hoppy sweet aroma. Head stayed through the entire beer. So balanced and flavorful I have to force myself to pace myself with this one. Like all my favorite IPAs, too good and too easy to drink.   
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 3.75 
look: 4 | smell: 2.75 | taste: 2.75 | feel: 3.75 | overall: 3 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 A very fine brew. This IPA has a reddish amber color that I liked. When it pours it leaves a bit of a frothy head, which I found to be pleasing. The aroma was a light delicate hop scent, making it tantalizing. The taste had a slight non-overbearing flavor, very pleasing actually. It is truly a decent brew, especially for the price which brings great value to the quality that you are getting.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Muddled dark amber appearance, sweet bitter malt aroma, crisp slight malt presence with a satisfying finish. 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.5 
look: 3 | smell: 3.25 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from 12-ounce can into a pilsner glass. Clear copper color, with a three-finger white head that left some nice lacing. This sample was two months past the canning date, which may have been the reason for the muted hop aromas and flavors I experienced. Even so, there was quite a bit of resiny bitterness to balance the sweet, almost caramelly malt presence. finish is dry, with some lingering bitterness on the back of the tongue. An excellent beer, and great with a burger.   
look: 4 | smell: 3.25 | taste: 3.25 | feel: 4.25 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 Decanted from a 12 oz (355 ml) can into a Weissbier vase; canned on 05.02.17.  A: Pours a slightly hazy, amber to light copper color with an aggressive one and a half inch tan head with good retention. Impressive Belgian lacing throughout.  S: Aromas of sugar cookie, peach, kiwi, and lemon, interlaced with caramel, biscuit, and pepper.  T: Follows nose: Lemon and orange citrus, blended satisfyingly with flavors of caramel and mineral water; horseradish like sweet bitterness.   M: Medium bodied with strong carbonation.  O: A extremely well-balanced, complexly flavorful American IPA. Truly top of the line. Will drink, serve, gift.   
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 This is almost everything I want and expect in an ipa. Crystal clear copper body with big white head of foam that leaves excellent lacing behind. Smell is the week point if any... mostly pine with some malty back. Taste reminds you quickly that it's an ipa but reassures that it's definitely NOT a hop bomb. Well rounded with some caramel malt dry bread and then pine with bitter on the tail. Feel started pretty sticky but thinned out. Not my favorite style but I'd drink this one again. The higher abv is also well hidden.   
look: 4.25 | smell: 3.75 | taste: 3 | feel: 2.25 | overall: 3 Look - Pours a clear amber color with three fingers of eggshell colored head, great retention and sheets of lacing.  Aroma - Citrus, grass, zest, grainy.  Taste - Straightforward, citrus up front, bitterness is relatively high, a quick note of pine, malt is thin, grainy and low in sweetness.  Feel - Medium bodied, sharp carbonation, dry, chalky.    Overall - A fairly standard IPA.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.5 | taste: 4 | feel: 3.75 | overall: 4 found this bottle at my local shop. 11 months since fill. The color is dark orange with a flavor provides a bite on the nose, but opens up into malty goodness in the middle through the finish. really great beer. This may become my go to afternoon brew when I want to drink a few.   
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 The appearance is a orange amber colored body with a small one finger off white head that dies within ten seconds. Some minimal lacing follows and no carbonation is seen. The smell has the hops in the front with some citrus following nicely. A bit of honey comes out as the beer warms. The taste is centered around the hops and a bit of pine comes out. The citrus comes out more so in the finish. Malts come out slightly. The palate is about a medium with an average carbonation. There is nothing out of sorts, not dry or wet, just good. Overall, this is a good IPA. The ABV is hidden well. I would definitely have it again.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 12oz bottled 5/22/17 poured into a Spiegelau IPA glass at fridge temp 7.2% ABV. The beer pours a bright reddish copper color with abundant khaki head and good lacing. Lacing coats the glass and a full film of head remains as the beer is consumed. The aroma is old school pine and citrus mixed but a bit muted by modern IPA standards. The taste is malt sweetness up front with citrus and pine coming in for the finish. Mouthfeel is light to medium bodied with plentiful carbonation. The finish is mostly dry with a little hop oil & residual malt sweetness keeping it from being totally dry. Overall, very good. This is a beautiful, easy drinking beer.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 I had the Founder's Centennial IPA at pub in Foggy Bottom, Washington DC, ABV 7.20%, IBU 65. My daughter poured it for me.    Look: semi-clear orange/amber with a thick white head.    Aroma: bready, caramel, and citrus    Taste: A little sweet, caramel, fruity, mango, orange, and pine, moderate bitterness, very well balanced, excellent.     Feel: light to medium, crisp   
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 Pours a dark medium amber/orange. One finger head that dissipates quickly. Rim with good lacing. Floral hops on the nose. Some citrus. Maybe grapefruit? First sip is mild hops up front with little malt influence. Smooth medium in the mouth with good carbonation. A surprisingly easy to drink IPA. Very smooth. Maybe even sessional. A fine example of a good IPA.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.5 Canned on 5/8/17. Enjoyed on 6/10/17.  L. Clear dark amber to light brown, big frothy head which laces the glass.  S. Mostly malty caramel and toffee, a little spicy/minty.  T. Piney, caramely, smoky, a bit of bitter citrus pith in the middle to aftertaste. Not bad, but the flavors aren't working too well together for me either​.  F. Medium body, moderate carbonation. Resin-y in the aftertaste  O. Not exactly refreshing, no real identity beyond that. Nothing to write home about, even at $20 including tax for a 15 pack. Cheers!!!   
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4.25 Appearance: Beautiful rich unfiltered amber with one finger of off-white head. Some lacing with good retention.     Smell: Bready at first with some citrus coming in.     Taste: Good balance of hops and malts. The citrus is a bit muted but the hops are near perfect. Bitterness is good at 65.     Feel: Smooth crisp IPA with good carbonation.     Overall: I've never seen an unfiltered IPA before. I wish more breweries would make one. This is a good beer.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 This beer pours a deep amber color that almost resembles caramel. There is lots of chill haze and a two finger, dense, foamy off white head. Retention is excellent and there are many hanging rings of lacing left around the glass.    The smell is orange, citrus, pine, herbal earthiness, as well as sweet and bready malts. Very well balanced.    The taste is the same. Again very flavorful with a good deal of balance. The hops are the star, but are supported wonderfully throughout by the malts.    Feel is medium, but the crisp and dry finish helps it come across as a bit lighter.    Overall this is a very good beer. Reminds me of Two Hearted in that it's a hop forward beer with a huge dose of classic hop flavor, but is balanced well by the malts without coming across too sweet or malt heavy.   
look: 3.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours a clean coppery amber color with a froth, medium sized white head.    Smells like classic Centennial hops, utmost fruity of ripe oranges, coated up by lemon zest and a good amount of toffee malts. A herbal whiff enriches the orange impression, which is highlighted on the nose throughout.    Drinks soft and refreshing with a steamlined, thirst quenching hop dryness during the finish. This puts many new wave ipas to shame in regards of how well this is build, with a simple, but intriguing and well working hop profile.    Orange covered malts upfront, which soon develop a crisp, herbal hop dryness, getting soothed by sweet caramel malts from the get go. The beer turns dryer and more herbal during midpalate, with a sparkly effervescent undertone muting the malts. Finishes sweet on the malts with a touch of earth and a long lasting, prominent lemon dryness, enhanced by an orange hull note.    Wow, this is drinking incrediby great. Fruity, sweet and hoppy dry, this hits every mark I could expect from a classic Ipa. Clean and utmost smooth on the palate, this reminds me of a well made german Bock, in terms of not being able to stop drinking, once started. The late earthen undertone does a lot to my perception of the beer, since it strengthens both, hops and malts, creating the most subtle and well working gateway to create an intense, harmonious flavor profile.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pretty good but was expecting more due to all the great reviews.   S: Light, fruity, floral, piney nose.   T: Unique flavorful taste to match the nose. A little spice and bitter finish.   O: Balanced, just like the bottle says. But I've had lots of balanced IPA's lately and I find myself wanting something bold. Don't get me wrong though, his is a good IPA.   
look: 5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
