look: 4.5 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 Poured from a bomber into a Spiegelau stout glass.  L- Amber cola color from the bottle which settles into a dark brown liquid in the glass with a brilliant, clear amber glow. Good carbonation and thin, tan head atop.  S- Chocolate, dark fruit, bread, citrus from the hops, earthy beets smell, and a distinct caramel sweetness.  T- Same as the nose with an upfront smoky dryness which helps calm the sweet notes.  F- Medium bodied with a lingering dryness.  O- A very drinkable beer. It stays true to the style and does try to do anything extravagant. I do find it a bit too thin and would like bolder flavors   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.25 Black with mahogany highlights. Brown head with plenty of lacing.     The aroma is immediately burnt - little bight of a chemical or charcoal. Some sugar cane. Earthy and sweet    Taste follows the smell closely. Dense burnt rye flavors with just enough sweetness to recognize it as a porter. Lots of dates and raisins in the back end and noticeable hops in the finish. Smokiness and a sugar tackiness lingers. A bit light and perhaps lacking in alcohol.     Smooth full bodied and light carbonation that allows the flavors to remain in the front.     Ideal american porter   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 3 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Poured a black body with one-finger tan head and left lace ring. Aroma had bits of charred malt and coffee along w/ bitter chocolate. Smooth beer w/ a light to medium body that had a subtle chocolate sweetness that made beer easy to drink and then it finished with a slightly roasted coffee taste.   
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 Deschutes Black Butte Porter, 5.2% ABV, 30 IBU. Pours medium viscosity and dark brown/light black, with not much head on a careful taproom pour. Nose is sweet malt, taste is malt, chocolate, and a slight bitter close. Mouthfeel is just OK, due to a bit of over carbonation. Overall decent.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 A: Black body with a large rocky tan head.     S: Caramel, chocolate, and dark malt. Brown sugar, grainy bread in the finish.     T: Chocolate, and caramel with a nice malt backbone. Finish is bready and delicious.     M: Medium in feel, with fine but plentiful carbonation.     O: Overall, just a damn fine porter.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 12 oz bottle. Pours a dark brown with a thin, long-lasting off-white foam head. Aroma is chocolate and mild roast. Flavor is chocolate, roast, and coffee, with a creamy, slightly bitter mouthfeel.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 5 | feel: 4.25 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 2.75 | smell: 3 | taste: 2 | feel: 2.5 | overall: 2 This was very disappointing. Got a 12 pack on recom of the staff at distributer..like a cross between a Budweiser and a Guiness. Watered down.   Will avoid.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Great balance. Easy drinking. 
look: 4.5 | smell: 4.5 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 Very traditional, hits-all-the-notes porter, lots of dark toasted malt flavors with a little bit of hop zing at the end (served from a bottle around May of 2015)   
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 Dark color with little head. Nice aroma but a little mild. Taste was very good without any alcohol evident. This a a good but not excellent beer and will not improve with age.   
look: 4 | smell: 3 | taste: 3.5 | feel: 4.5 | overall: 4 
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 5 Nice smokey char flavor definitely a good selection. This Porter separates itself from others with this complexity 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Poured from a 650ml bottle,best before 04/14/17  Well 1,534 reviews i really don't have much to add.  Its a dam good porter! I will always have one in my fridge.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 12 ounce bottle, best by date of 04/23/17 printed on the label. Served in a Spiegelau Stout glass, the beer pours dark brown with about an inch tan head that stayed around for a little while. There's also a good amount of lacing. The brew smells like roasted malt, bittersweet chocolate, coffee and some dark fruit. Taste is similar to the aroma, but there's also some bready/grainy malt and caramel noticeable. Mouthfeel/body is medium, it's a bit slick and is well carbonated. I think it's a good porter overall. With that being said, I remember trying this (and liking it more) in the past, so I'll have to revisit this one soon. $1.79 a single.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 A very dark beer with a decent sized tan head It looks black, but there is some light visible through the edges.    This is the nicest smelling beer I have come across in some time. Chocolate, coffee, sweetness. It reminds me a bit of the smell of a chocolate cake baking.    Chocolate up front, hints of coffee and nuts, and a hint of sweetness. This is almost liquid chocolate cake with nuts on top.    Nice and smooth going down, just a hint of tingling from the carbonation.    I don't know why I didn't try this sooner based on it's reputation, but it does live up to it. This is just a very flavorful beer, and well balanced. For sure, this is one beer that lives up to the word of mouth, well worth trying.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3 | taste: 2.75 | feel: 3 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 12 oz bottle from Kyle C, poured into 2016 GABF mini snifter.   A: pours a Coca Cola brown red body color, +1 off-white finger foam head, spotty lacing, some carbonation.  S: chocolate, cocoa nibs, roasted malt, molasses syrup, chestnuts  M: medium body with a semi dry finish on the tongue  T: hints of coffee, dark cocoa, roasted malt powder, buttery, hints of roasted Chestnut, slightly sweet prune, hints of coca cola  O: fantastic Porter, could easily drink a few these in one session, glad I got to try I will seek more.   
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 5 | overall: 4.75 Nice dark look. Textured color. Good head.   Nice malty hoppy smell. Sometimes like chocolate, wish this smell was more consistent from batch to batch.  Same issues with consistency on taste which is my only reason for the lower score in the taste category.  Feel and smoothness is great.  Overall strong and almost perfect.   Variability in nature must make it tough!   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 This was my first porter (and dark beer in general) right after I turned 21, so I'm coming back now that I got another case recently. God I love this beer. So much chocolate, coffee, toast, and deliciously roasted malt. I was one of the people who thought he'd hate dark beers, but this one started me on my journey.   
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.25 toasted nuts, roastyness, brown sugar, dark malts, earthy cocoa, hint of vanilla and dark fruit. creamy texture nicely supports the flavors, but light bodied keeps it really drinkable.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 Pours intense, dark brown, immediately wafting toasty aromas.     I like beers that do this - stand their ground on one, decent flavour profile, rather than trying to be 4 things at once. Black Butte completely forgoes the cold brew coffee fad of some porters to focus instead on earthiness - roasted malt and baker's cocoa. Sticks in the throat like morning coffee breath.    The feel is perked up by both light carbonation and mildly hoppy undertones that spur another sip, then hugs the gums and tongue as things warm up. A top-of-the-fridge mainstay for stews, chilies, and me.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 "Best by 6/21/16"; drank 1/1/16 @ the Yarchives.     Poured from the bottle into a glass.    Opaque dark brown appearance.     A rough pour yielded a huge tan head; frothy lace.     Fresh earth, lemon & coffee notes in the nose; unique!     Medium mouthfeel.     Fresh earth & lemon flavors up front; smooth cream notes on the finish. This is super fresh & perhaps a touch hoppy, but the lemon notes are actually quite interesting. Very nice.   
look: 5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 Pour from bottle to pint glass. Espresso pour with thick creamy head, nice lacing.  Deep, chocolate~ty, sweet aroma.  Intense charred, roasted coffee, toffee and hint of sweetness with light carbonation.  Overall, decently brewed porter for dark beer lover.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 4.25 | feel: 4 | overall: 4 I am an IPA person. Porter, or any other style beer is strictly change up. But *oh what a change up* this is delicious. If you like dark beer, you will.enjoy this. Yum.   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3 | taste: 4 | feel: 4 | overall: 3.75 Dark brown with tan head. Smell is quite faint, perhaps a bit of chocolate. Blackberry and boysenberry flavors followed by a nice chai spice. Well carbonated.   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 Nice dark appearance, about 3/4 inch head on the pour. Not much smell, and not as much coffee undertone as Inexpected (based on the label). Very smooth, lacks a little richness but otherwise a very nice porter.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 4.5 | taste: 4 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Very dark brown in color with a half finger of tan head that quickly settles to a thin layer. Decent lacing down the glass. Small amount of carbonation when I rock the glass. I get a nice a nice dark roasted malt, chocolate, minor coffee quality in the aroma, malt-o-meal, and maybe a bit of an earthy vibe. Same with the flavor. Nice amount of roasted malt and chocolate with no charred or burnt characteristics. Feel is medium bodied, average carbonation, and dry. Damn good stuff.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 Poured into pint from tap in Columbus ohio worled of beer. Nitro tap. First nitro I've loved. Looks fantastic, thick Lacey head, and taste like chocolaty stout heaven. Fantastic.   
look: 5 | smell: 4 | taste: 5 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 "Notes of rich chocolate and coffee, a luscious creaminess and a roasted finish." Brewed in the style of an American Porter, available in 12 oz. bottled 6 packs and on year-round draft.     Poured from a 12 oz. bottle to a snifter glass.    (Appearance) Pours a smooth, creamy foam head of a moderate tan color over a deep brown body with ruby highlights and ample carbonation. Retention is good and lacing is light and spotty. 4.5    (Smell) Rich chocolate malts, soft roasted grains, black patent and gentle coffee bitterness with a high cleanliness and a light sweetness. Potency is moderate. 4    (Taste) The flavor is largely the same with cocoa malts, a touch of light caramel sweetness, finishing subtly with a high cleanliness, a pinch of roasted grain, clean coffee bean oils and earthy bitterness. Nicely balanced, very drinkable and highly sessionable. 4.5    (Mouthfeel) Texture is silky, slick, clean, mildly dry. Carbonation is mild, generating a mild frothiness and a mildly crisp finish. Body is medium for the style, medium overall. Balance is nearly even sweet to roasty and earthy bitter. Alcohol presence is light and there are no off characters. 4.25    (Overall) A very ordinary, but incredibly well-done example of the American Porter. Nice presentation of chocolate, roast coffee and caramel tones in this beer throughout, and yet it carries an incredible balance and maintains high drinkability, for a porter that certainly warrants another to immediately follow. Of course, I will have to savor my one bottle and dream of the opportunity to get another in the future. Solid beer in a regularly underwhelming style, well worth seeking out. 4.25    Deschutes Brewery's  Black Butte Porter  4.31/5.00   
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Pours deep brown, almost black with some red highlights. Aroma is of coffee, chocolate, dark fruits, toffee, caramel, no hops. Taste is well balanced and friendly, no acidity. Lot´s of chocolate, toffee, nuts, coffee and a hint of smoke. Overall great American Porter. Cheers   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 2.75 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 4 | feel: 3 | overall: 3.75 
look: 5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.75 Pour deep dark opaque black with creamy head. Scent is powerful toasted malts and chocolate. Look and smell stacks up with any stout. Taste and mother are tamer in line with Porter style. Sweet toasted malt with hints of chocolate. Typically feel porters cone off as watered down stouts but this one really brings the flavor.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Poured from a bottle into a nonic pint.     Overall: A great porter. Balanced, and not too charred or overpowering. Not too heavy or stout-like.     Look: deep dark brown, nearly black with some ruby highlights. Thin sudsy head that turned creamy.   Smell: dark chocolate and roasted coffee. A little sweet and roasty.   Taste: More chocolate than coffee. Slight char-roast tang. A nice malt finish.   Mouthfeel: A medium full body, not too heavy. Fairly smooth. Moderate carbonation.   
look: 5 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Good inexpensive porter for a daily drinker. 7/10 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 Dark brown with ruby highlights, opaque, with a negligible head.     Strong biscuit aroma as well as that of a refreshing morning blend coffee from the malt. The biscuit and roast nose is present and pleasant throughout the entire experience. There is a very nice herbal/floral component from the hops in the background. Burnt sugar, slight raisin ester, and more floral aromas make themselves apparent as the beer warms.    Initially the beer is malty sweet, which evolves into the taste of a wonderful, flaky biscuit, and finally collapses into a oddly satisfying char on the finish, which remains in the after. The herbal hop character is quite noticeable in this porter, and it is very agreeable. A pleasant, medium bitterness and a nice, roast character are in balance. The aftertaste of roasty toasty malt, hop, and slight char is memorable. There is also a light tartness that appears mid-palate, which adds to the overall amenity of this brew.    Zippy throughout most of the sip; a medium-bodied and fairly lively dark beer. Slightly chalky, dry finish really accentuates that fantastic aftertaste.     This is a friendly Porter! A great aftertaste and mouthfeel highlights this extremely well-made beer.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured into a Duvel tulip. Label says Best By: 01/31/17.    A- Pours a 99% opaque black color with a 1/2 inch light tan head that retains decently before becoming a thick ring around the edge of the glass and a mostly full sheet of sheer surface foam. Semi-resilient lacing leaves large clots behind.    S- Somewhat sweet roasty aroma with notes of milk chocolate, vanilla and nuts.    T- Quite roasty, bordering on charry but has a good balancing sweetness bringing to mind black licorice, coffee and more vanilla. Also a decent amount of hop bitterness.    M- Slightly creamy with medium carbonation and a fullish body.    O- Certainly more complex and tasty than your average porter but I think Edmund Fitzgerald edges this one out on best widely available porter.   
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.75 Pours a very dark color with ruby highlights shining around the edges topped by a thick foamy and kind of soapy tan head. Also saw some particles floating in there.    Smells like toasted bread with a faint hint of bitter chocolate in the background.    Taste is rich decadence of a nicely roasted beer. The bitter chocolate is in there somewhere cause I can find it on the back of the swallow.    Mouth feel is actually pretty light and has a clean finish.    Overall this beer is high class stuff that comes off the shelf at a bargain price. Love to pick up a 12 of this every now and than for me and the wife. The particles were interesting as I am far from the best buy date on the bottle and I don't believe this is bottle conditioned. If some one is worried about a dark beer being to heavy this would be a real shocker because it so light, tasty and refreshing. Had to pick some more up since I had not reviewed it when we have had it in the past. And I am damn happy I HAD to get some more just to review it :)   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 L: Pours opaque black with very nice head; beautiful ruby tone revealed when held up to light.   S: Roasted coffee beans and chocolate.  T: Delicious. Rich chocolate / mocha taste that dissolves to a lingering flavor of coffee. A fair amount of carbonation, as the ample head suggests.  F: A bit thin, perhaps, but the carbonation enhances the flavor.  O: A simply wonderful porter.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Look: At first it appears to pour completely black, but holding up to light reveals a very beautiful dark ruby red color. Just a finger of tan head that dissipates pretty quickly.    Smell: Lots of chocolate and roasted malt. Just a little bit of coffee in there too.    Taste: Delicious chocolate right away. Not too sweet, and definitely not bitter. Dark fruit undertones are there as well. The aftertaste left is chocolate and coffee.    Feel: This is the most balanced porter I have ever had. There's not a lot of carbonation, but enough to make it almost crisp, which is slightly unexpected for a brew like this. I'd expect something a little creamier, but this beer does really well with the lighter body. It makes it very drinkable overall.    Overall: I love this beer. It is my all time favorite. It's the most balanced and delicious porter I have every had so far, and it's my go to for it's great aroma, delicious taste, and drink-ability.   
look: 3.75 | smell: 3.5 | taste: 3 | feel: 3.25 | overall: 3.25 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 12oz bottle poured into a Natty Greene's pint glass:    Look: Pours a nice jet black with about an inch of a creamy head. Some lacing is present with some retention.    Smell: Notes of chocolate and a small amount of roasted malts. Wishing for more roasted malts. Seems like maybe a slight presence of hops as well.    Taste: Slight roasted malts, chocolate, small amount of caramel, and a slight hop bite. This porter is lacking roastiness.    Feel: Medium bodied. Wish this was a bit thicker.    Overall: Solid porter here but a step below Founders Porter and Great Lakes Edmund Fitzgerald in my opinion. Needs the roast of the Founders to take that next step. I was expecting slightly more out of this beer but it is still very solid and I will pick up at a later date and give it another shot.   
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 I wanted to try a different porter so I bought this beer at my local beer store. It was just a single bottled beer. It's nothing special. Poured into a big glass. It had a brown head that took forever to dissipate. Nice chocolate toffee smell. Even that seemed a little under power. The taste was very light. I could barley taste dark chocolate, coffee, and toffee notes. Seemed a bit watered down. This beer lacked certain qualities that I like in this style of brew. I'd probably stay away from this one. Ill buy Founders, Bells, or Great Lakes Porter any day over this one. Ill give it a decent score though because I've had worse.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.25 | feel: 3.75 | overall: 3.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 This beer is nothing crazy to me. Very forgettable.     The dark roasted malt flavor is lacking, it feels and tastes watered down. But with that, it's easy drinking.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 Poured from bottle into a tumbler glass. Pours a dark brown with a tan head of about a finger. Smells of fresh tilled earth and toffee. Flavor is roasted malts with a faint hoppy bitterness and a bit of chocolate towards the end. Smooth, medium body beer with no carbonation. Overall a nice porter, good representation of the category. There are better ones out there, but this is certainly enjoyable.   
look: 5 | smell: 5 | taste: 4.5 | feel: 4.25 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours near-black with a finger of dirty white head.    The nose is mild. Roasted malts, chocolate, and peanuts as it warms. A touch metallic. Nothing overpowers.     Very balanced and light for a porter. Chocolate covered cherries and nuttiness. Cherry cola, coffee, fig. Drinking this faster than your average porter. Not towering, not bold, but deliciously drinkable.    A model for the style. Just don't expect something super bold and roasty. This is tame.   
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 I very much enjoyed this beer. Is exactly what a mild porter should feel like. Easy to drink, little bite, smooth and expertly crafted. I will pick up more of these when a get a chance.   
look: 4.25 | smell: 4 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 2.5 | taste: 1.25 | feel: 3 | overall: 1.75 I don't know why I'm so far off from everyone else. I don't love porters, stouts and other thick dark beers ... well, I do LOVE Woot Stout but that's a different story. Either way, I don't crave them but will drink them and sometimes enjoy them. So I got a Deschutes sampler and really enjoyed each one until I got to this one ... it harkens back to the late nineties ... it was a late night of drinking crappy beer. Walking through my house in a slumber, avoiding sleeping bodies and incapacitated friends, I spot an abandoned soldier ... the beer left behind. With double, blurry vision, I reach for the beerverage I deserted, only to take a massive slug of half a warm beer, steeped in a friends dip/snuff - it tasted just like this beer. I'm sorry ... I love Deschutes but this one was not for me, clearly.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.25 | smell: 3.5 | taste: 3.5 | feel: 3.25 | overall: 3.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
