look: 4 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 A - Amber. Very easy to see through. Very little head with not a lot of lacing.    S - A tiny bit of hops with a decent amount of malt and booze. A little nutty.    T - Does not taste like an IPA. Very malty and nutty and boozy. A tiny bit of hops.    F - Very smooth. Goes down quite easy.    O - Very drinkable. Doesn't taste much like an IPA since there is not a lot of hops in the smell or taste. For 9%, it is not that boozy. You can still taste it, but it's not overpowering. Very malty for an IPA.   
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4.5 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 One of the best IPAs out there great taste, looks amazing in a glass but tastes best out of a nice cold bottle. I love hops in a good beer and 90 minute ipa does not disappoint.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 5 | taste: 5 | feel: 4.75 | overall: 5 I believe this is the best ipa in America. Pleasantly in between the 60 minute and 90 minute, it adds mor3 bitterness than the 60 minute with the experience of the 120 without the hangover regrets (usually). It has the best aroma Imo. The owner of DFH designed his ipas in a very grass roots way. He used a converted vibrating football game popular from the 1950s, and used it’s vibrating action to add hops over time to his beer. While this may sound strange, it’s this approach to experimentation that was the basis for Sams small batch microbrewery. My feeling is that this experimental approach is so engrained in its culture, that it will continue to turn out awesome beers for a very long time that break new ground. While they have amaging ipas of many types, my favorite is the 90 minute. It’s a bit more expensive than 60 minute, and hard to find, but if you see it, buy it. Enjoy!   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 very good beer- with solid flavor- one of the better beers I've had 
look: 4 | smell: 4 | taste: 5 | feel: 4.5 | overall: 4.5 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.5 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 For rating number 200--a long time favorite of others that just finally became available here on the barren prairie...    One of the prettiest IPA's I've seen. Amber and shimmering with just a touch of haze and a fantastic head that lasts and lasts.    Despite being an IPA, this brew has a strong malt presence on the nose, although the hops deliver in mostly a floral way. The aroma overall is somewhat muted and a little disappointing given the billing and notoriety--still, on its own merits a fine aroma.    The flavor comes to the rescue though. Again, a strong malt backbone that presents with tropical-fruit sweetness and nuttiness, followed by a wallop of both floral and citrus/piney hoppiness. Not devastating but definitely tongue-tingling with just a touch of background booze. Excellent.    The mouthfeel is very complex. The strong malt base brings a viscous, almost chewy character, but the booze and carbonation thin it to a crisp, though definitely not dry, finish. Substantial but not heavy, and not sticky.    Overall, a yummy 200th brew.   
look: 3 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 4 
look: 4 | smell: 2.75 | taste: 1.75 | feel: 4 | overall: 2.5 So for my 99th review, I have one of the most highly regarded brews in the world here. For number 100, I've got an even more special something: my first true whale beer, Pliny The Elder. Super excited to drink that. This one, on the other hand, I'm just trying to get out of the way.    I wanted to like this beer a lot. I've picked this up a few times. The first time I figured I must have gotten a bad batch. By the third time, I had had enough. It's been over a year since I've bothered with this brewery. But I figured I'd review this trash and say my piece:     This is the most overrated beer in the world.    L: The idea of it is very satisfying mathematically (90 minute boil, 90 ibu, 9% ABV, yada yada yada) and when poured into a glass, the perfectly clear viscous amber body and the persistence of that creamy beige head indicate that this could very well be an excellent beer.    S: Unfortunately the illusion breaks there. Almost no hop presence in this crap. 90 IBUs is probably a measurement from a pre-2010 batch that they still get to claim despite converting production toward a shit product with cheap ingredients. Sitting under my nose, it drags up whiffs of oxidized wheat crust, overcooked carrot, peach, some apricot, green apple peel, agave nectar, milk chocolate and honey. A touch of sage on the finish indicates that it does indeed contain some hops.    T: Tastes like a cheap imperial red ale. Tons of stale bread crust, canned peaches, canned mandarin, caramel, milk chocolate, and stale barley malt. Blechh. Can barely get through a bottle without chugging most of it.    F: What can be said about this beer is that it does not bother you with it's repulsive flavor for very long. On top of that, it has a very smooth and creamy texture.    O: From reading a few reviews on this site, I've noticed that those dating pre-2006 are, without a doubt, describing a completely different beer than those dating post-2010. That would be a great explanation for why this beer that deserves a rating closer to that of Shock Top has the world-class numbers it's working with. If you want to try a beer that tastes like this, I recommend you try Trader Joe's Drive-Thru Red Ale. About half the price and just as shitty.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.25 | overall: 3.75 
look: 3.25 | smell: 3 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.5 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 3.5 | taste: 4.25 | feel: 4.25 | overall: 4.75 I love the fresh taste 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Bottled 1/25/18, drank it 4/30/18.  The sliver I poured out was amber/gold, clear, but I didn't try for a head. Through the bottle neck, I can smell malty sweetness with some hops, not so much citrus but more earthy/piney (likely a bit too old for any citrus to remain). Sipping gives a touch of carbonation and the taste matches the smell, similar hop flavors, mainly malt. It starts piney, goes into malt fairly quickly and for a while, then after the malt fades a bit of bitterness and dryness rises to finish it off.     Deceptively smooth, I wouldn't get more than a glass of this around family or bosses.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 Simply, the best IPA I have ever had the pleasure of tasting. 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 2.75 | feel: 3 | overall: 2.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 3.75 I would give it a 4+ but it just doesnt taste like an IPA to me. Great flavor, malt forward, low hop, low bitter. VERY smooth. Liked it but was expecting a bit more.   
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3 | taste: 3.5 | feel: 3.5 | overall: 4 Strong malt taste with a bite towards the end of your drink. A fine IPA with a kick. 
look: 3.5 | smell: 3.5 | taste: 3.25 | feel: 3 | overall: 3.5 
look: 3.75 | smell: 3.25 | taste: 3.75 | feel: 3.5 | overall: 3.75 This is supposedly one of the best IPAs ever. As someone who inherently doesn't like IPAs, I'm going to treat it as any other beer.    Look: Amber orange with a good white head. Attractive.    Smell: Strong piney hop scent. A little malt and citrus in the back, but almost all hops.    Taste: Actually not as hoppy as the scent would suggest. A somewhat muted bitterness, with predominate citrus and non-bitter hop flavor. Despite its reputation as a strong IPA with a lot of hoppy notes, it's incredibly balanced.    Feel: A little thin and highly carbonated.    Overall: While I still don't like IPAs very much, this one is the best I've ever had. I'll keep drinking stouts and saisons, but this is a fine beer.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.5 Another amazing beer from dogfish Head. I’m new to ipas but this is tasty! 
look: 5 | smell: 3.5 | taste: 4 | feel: 4.5 | overall: 4 Poured in to a pint glass pours very orange color with a fine bubble head almost velvet in quality.   Smell is pretty average mostly citrus and pine grapefruit notes.   Taste is resin up front onto usual notes of pine and juicy citrus with a mellow subtle sweet biscuit finish.   Taste is perfect carbonation in my option and also slick on the tounge leave my mouth very juicy after a sip.   Overall an amazing IPA without a doubt I feel like it's a true IPA as well well hopped with perfect malty balance but that being said I am more of a fan of the west coast IPA's was just expecting a little more hops bitterness.   
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4.75 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 3.75 | taste: 4 | feel: 4.5 | overall: 4 Bottled 3/7/18, consumed 4/3/18    Poured crystal clear dark amber with a nice inch head that left a little bit of lacing.    Aroma is caramel malty up front, earthy & piney hops, some citrus fruit at the end. Definitely a changeup from the fruity/piney/danky aroma profile of West Coast IPAs & DIPAs I'm used to.    Taste is earthy, malty & piney like the aroma. The fruit honestly taste more like dark fruit here than citrus. It is a nice mix, but very different from most IPAs and DIPAs out.    Mouthfeel is where this brew shines, very balanced all around, booze well contained, solid bitterness, clean & dry finish.    Overall, a very well-crafted DIPA that's really not about the fruitiness, which is just different from pretty much the rest of the market. If you're a WC dank, pine, fruity IPA lover or a soft, pillowy NEIPA lover - Hold Up! This is way different. Unique and stands apart, just not what I'm going for.   
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Burnt orange brew producing small white head, wonderful lacing. Crystal clear and quiet.     Smells of fresh cut grass, pear, with alcohol evident.     Strong malt breadiness gives way to sweet caramel, some light fruit and pepper spice and alcohol burn. Long hoppy finish. Real clean and crisp and a template for a robust DIPA.     Appreciate a straightforward IPA to sip that isn't a big juice bomb. Hearty, crisp, and well crafted.   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4.25 My first true IPA, took a while to appreciate the flavors but now I love it. 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.5 | smell: 3.25 | taste: 3.75 | feel: 5 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 One of the best IPAs I've ever had. Nothing was in excess. Well-rounded flavors, tastes, smells, etc. Love it. 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured from a 12 oz bottle into a tulip    L: Nearly clear golden copper pour with a solid 1.5 figners of foamy white head. Nice lacing.    S: Resinous pine, caramel malts. Aromatic with some floral notes.    T/F: Big malt backbone... sweet caramel and toasted grains. Bitterness follows... evergreen/pine, light fruit, and floral tones. Complex... slightly earthy. Balanced... light citrus comes through at the finish. Medium to light bodied.    O: A fantastic DIPA that I've had many, many times. Even as I've gotten more into the New England juice bombs this one never fails to please. A beer that was ahead of its time and still great today.   
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 Great beer with a well balance body. Look was sharp amber and clear. Smell was aromatic with a bright and complex hop profile. I personally loved the taste and the feel complimented the body well. Nice malty tone that helped keep the high gravity manageable on the palate. Another great beer from Dogfish.   
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 4 | overall: 3.5 16oz draft, nicely chilled  Look - solidly Amber but almost clear, not what I look for in an IPA; Smell - moderately hoppy, not much citrus or pine, something I like in an IPA; Taste - sufficient bitterness up front but fades quickly; Feel - crisp and smooth, good drink start to finish, good carbonation. Overall - Lacks in the points I look for, but i’ve Had worse.   
look: 4.25 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 For me it all started on a snowy day in 2015, I was in a small college town of Monmouth Oregon. Beer was just recently introduced to me by a family friend. Not only did he tell me it would change my life, but it would affect how I did things from here on out. It did change my life, and it started with the 90 minute IPA by Dogfish Head. I was working at a winery at the time, but it was so snowy outside (oregon terms) because of this work was cancelled. I was still able to drive around with four-wheel drive, so I listen to my peers and seeked out a location where I could get my hands on this elusive beer. I purchased a four pack and brought it back to Monmouth. The ensuing hours later provided plenty of entertainment and joy. At this moment when I first put my lips to a 90-minute bottle, I knew what love was. From that moment forward I will never forget the night I fell in love with the pure lifestyle of Craft Brew in general.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Poured from a bottle on date 12/16/17 into the pint glass  A - Orange blossom honey color, wonderful clarity, small spheres meander top side, a quick pour yields a 1" white cap  S - Strong malts, some warm bread element, lots of honey and a delightful earthy thread  T - Apricot reduction, some orange rime, green tea, and excellent sweet malt  M - Slick, a full body on this offering, the linger has hints of ginger tea  O - A long overdue review, this offering is exceptional, big, a bit slimy, and full in every aspect   
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 4.5 Nice to have something to look forward to, coming home after a long night. Now, I don't typically go for a hoppy beer, particularly one that is hopped like a rabbit on meth. My go to beers are the ones you can't see through, but this came highly recommended by someone whose beer knowledge and opinions I trust implicitly.     Interestingly, rather than having a sharp, aggressive hoppiness, the DFH 90-Minute IPA is very balanced. Strong beery smell and taste, but the flavor had an amazing citrus zestiness that stays on your tongue. Nice head, deep gold color, good amount of carbonation, and at 9% ABV, I feel a bit woozy. And relaxed.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 This is a smooth ipa with a punch.    Have one or two and switch to 60 minute. 
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 5 | taste: 4.5 | feel: 4.5 | overall: 4.5 My favorite IPA granted I'm new to the world of IPAs and have tried only "commercial" brands but this beer I like it a lot. 
look: 4 | smell: 4.5 | taste: 5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4.25 I've had more beers than my beer count shows, I'm starting fresh with my ratings and appreciate Beeradvocate for this great website! Getting into the IPA/APA's makes a Bud Light Lime that I had recently taste absolutely horrible! LOL ....I had a Dogfish Head 60 minute IPA the other day (The first time I've tried any Dogfish Head product) It was excellent! ...After 6 hours at a steady 34 degrees, I just had a 90-min. It went down quickly, feeling it big time! and ready for the next one! My overall rating is definitely higher than 4.01 :)   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 Fantastic, perhaps not for the first time IPA drinker. Take everything about the 60 minute version and multiply it by 1.5 (get it?). Taste, smell and feel in much fuller and front forward with each sip. If enjoying a 60 minute is like getting your bachelor's degree enjoying this one is like getting your masters (I'm sure you know which dogfish gets you your PHD!!).   
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 5 | feel: 4 | overall: 4.5 Terrific! 
look: 3.75 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 4 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 Dark, hazy amber ale pours with two fingers of thick, smooth foam that leaves long, sticky legs behind as you drink it down. Juicy, grapefruity hops aromas fill the nose. Rich west-coast hops combined with a sturdy malt backbone, juicy citrus and caramel, all in a velvety smooth, medium-full bodied liquid that hides its higher alcohol content very well. Wonderful! Probably the best IIPA I've ever tasted, and certainly my favorite.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Just a classic beer. Clear golden/bronze, nice finger and a half white head that sits down as a nice sized ring, good lacing. Smell is hops, hops and hops. Piney, citrusy and a hint of sweet malts in botch scent and taste. Feels nice and creamy, slight touch of booze and a lingering biterness. nothing new to say here but always a go-to beer that I should enjoy more often.   
look: 5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 5 This IPA is fucking fantastic. Wow. 
look: 4 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.75 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 3.75 | overall: 4 See through dark amber colored look to this brew with a thin white head. Interesting scent of caramel sweetened with a slight fruitiness. Slightly bitter with light caramel blending into a fruity ending. Piney astringency enters the flavor more as it warms and it has a warming alcohol edge to the finish. I’m unsure how much I like this. I’m glad I tried it though. Pretty easy to drink for a 9% beer. I’m sure when this came out it was a great Imperial just too malt leaning and astringent for me for this style these days.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.75 | feel: 4 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Last bottle of a 4-pack split between my sister and I (a Christmas present from my mom to both of us.) Bottling date is 10/(smudged)/17, so maybe 3 months old at most -- this one has been kept in refrigeration (bought at a grocery store, kept in fridge after) so I know it should be pretty fresh.    This is a really nice looking beer -- foam is a thin layer upon first pouring but then expands and slooowly starts to shrink back away in a fluffy cloud-like uneven way, the color is a nice dark orange, mostly clear (a bit of a haze is visible with the aid of a flashlight, but it's not like witbier/hefeweizen... or orange juice) with loads of tiny bubbles rising up in two curved streams.    Smell is somewhat mild at first, but pleasant. Fruity and piney/almost cedar-like hoppy smells are the most noticeable thing here. There's also a richer caramel-type malt in the background, compared to other IPAs I've had. After a few sips, when the foam has shrunk away just a bit, those piney hops come out in full force, becoming by far the most noticeable smell of the beer. Interestingly, toward the very end of the glass this flips around again and an almost toasted-sourdough-bread sort of thing starts to come through the wall of hop aromas. Always interesting to see a beer with flavors or smells that shift as you drink it, especially when it continues to be pleasant the whole way through.    Taste is different than a lot of other IPAs -- rather than being all hops with little to no malt, the malt seems to almost be the primary flavor, but with piney, slightly fruity, and bitter hops layered over it. The malt is rich just like in the smell, has a bit of a caramel-esque quality to it but not quite -- slightly sweet but balanced out by the bitterness of all the hops so the beer overall never really "feels" sweet. Getting a slightly unpleasant thing here and there that I'm not sure how to describe (maybe a wet fabric/hair sort of deal?), but it's only there for a moment and not on every sip. My glass may be to blame for that one as I don't recall tasting this "off" flavor in the bottle I had before the current four-pack (a much older bottle, almost gave a "lite barleywine" impression more than IPA, but still pretty good), which I drank from a different glass when visiting family a while back. Since I only noticed that thing once or twice each time, and only in this glass, I'm blaming the glass and not letting it affect my score of the beer itself. Burps are nice piney hop flavor all the way. At first I wasn't super impressed but this is really growing on me the more I drink.    Feel is light and crisp at first, then more substantial-feeling. A little odd to transition from one extreme to the other like that, but it works! There's a hop-oily lingering feeling in the mouth for a while after a sip or two, and the bitterness, while never seeming at all harsh or overwhelming, somehow seems to go all the way down the back of your throat as you swallow a sip of the beer rather than only being felt/tasted on the tongue. Seems heavier than a lot of IPAs, which I suppose makes sense considering that it's 9% ABV and this was (if I recall my beer history correctly) one of the "OG" double IPAs back before "double IPA" was even really a defined thing.    So here's a confession -- I glanced at the average score and went into this review (based on my impressions of the previous bottle) thinking that there was no way I'd give this beer a 4.2ish average, maybe a high 3-somethings or an even 4 at best. And then as I actually drank the beer and put my thoughts down and converted them into numbers... I found myself enjoying it more and more from one sip to the next. This is a beer that grows on you, for sure -- if you tried it just once and weren't a fan (or even thought it was "good but not great"), I would recommend you give it another chance. This was definitely a lesson in why my policy of always trying a beer twice before putting your thoughts down in a review is a good idea -- some beers just get better the second, or third, or fourth time you drink them. If you're a fan of hop/malt balance with both ingredients being obvious contributors but neither quite overpowering the other, try a fresh bottle (or four) of this beer.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.5 Very tasty! Amber to copper color with a fine foam on the top. Very nice aroma; almost a caramel smell. Lovely flavor and excellent finish. Very crisp and satisfying. I will get this again. This would be a great IPA on a hot day.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Pours out a clear copper.     Faint grapefruit and citrus aromas. A bit of caramel malt.     The taste is unreal. Lots of caramel. There is almost a spiciness on the tongue.     Extremely smooth for 9%.   
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Lovely, carbonated amber liquid under a 3-finger head (poured into a “Sophia” glass). Abundant, thready lacing. Kind of an herbal, organic aroma. Pine dominates the taste. Feels smooth in the mouth.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.75 | taste: 4 | feel: 4.75 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Picked-up a four-pack of cans at Kappy's in Norwell for about twelve dollars. I have had this beer before, but it was a long time ago. A solid brew, a bit high in ABV for my liking, but drank smoothly.   
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
