look: 3.75 | smell: 3.75 | taste: 3.25 | feel: 4 | overall: 3.75 
look: 4 | smell: 3 | taste: 2 | feel: 2.5 | overall: 2.5 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 Hazy, blood orange pour. Boozy aroma, citrus peel as well. Well balanced flavor, hoppy and boozy. Pretty smooth for the 120 IBU. Great but not earth-shattering beer.   
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 A: Beautiful copper/amber with rich white head and very sticky lacing.   S: Hops, mild citrus, piney resin, and grains.   T: Follows the nose, boozy pine filled bite with a nice hops mix and some light citrus/floral.   M: Full  O: This is a nice IPA but a very slow sipper, flavors are good for the ABV but it does come with a bite.   
look: 4.5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 This beer pours pours a fairly muddy amber with a smallish head. The aroma is bold, with butterscotch, toffee, pine, grass, onion, lemon peel, brown bread, sage, dill, a load of savory and sweet scents. The flavor is an overwhelming, but in a good way - the first thing I notice are the sweet, rich malts - butterscotch, caramel, even vanilla, then huge hop derived cedar, pine, resin, cannabis, caramelized onion, dill, thyme, and rosemary. the mouthfeel is heavy and thick with soft, bubbly carbonation. Overall this is an astounding beer - so complex and profound, just a true sensation.   
look: 4.5 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 Exceptional and special for me for that special occasion due to the fact that it is 18% ABV.  Usually I share a 12oz. bottle with a friend. 
look: 4.5 | smell: 5 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.5 | taste: 4.25 | feel: 4.5 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 2.5 | smell: 3 | taste: 2.25 | feel: 1.5 | overall: 2.5 Pours medium haze, smells like a collection of pine cones. Tastes more of malt liquor then beer 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 120 IPA was different, boozy but not very boozy, and despite the alleged 120 IBU I did not think it was very bitter. Overall it came out modest in may respects. It was very good but maybe it had a little bit too much alcohol for my liking.    Look: Semi-clear copper hue with an inch off-white head.    Aroma: sweet dark fruits and some alcohol    Taste: It's sweet, there's dark fruit and some citrus, and moderate piney hoppiness. It is a bit boozy, but not at all as much as one would expect for 16.50%, far from it. Still this is a bit too much for me.    Feel: thick and full   
look: 5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 3.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 Huge alcohol on the nose and of course hop overload. Pretty good drink, but I feel it is a bit expensive for what it is. I’m not dogging it, just a bit pricey around here.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Pours a murky orange with a 2" creamy head.Smells like hop overload, fresh dough. Taste is extreme. Not my thing really.Feels viscous and slick. Overall this is too extreme. I am not surprised that an almost 40 proof beer is a bit gnarly.Glad I bought only 2. This is not really an IPA in my opinion. Give me a tropical hop bomb at 8% any day over this.I think people enjoy this because it will get you wrecked. I only had two beers, honest. I love beer and don't get this. Like a beer flavored Liqueur. Lastly, why does DFH overload their malt so heavy. Cloying sweet syrup. I was expecting the mother of hop bombs and tasted thick nastiness. Revised: 3/19/18. Aging this beast made all of the difference. Laying it down for 6 months made it potable. Really quite good. DFH should age this first. Tastes so much more refined!!   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 3.5 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4.5 | feel: 4.5 | overall: 4.25 Pours a lovely, almost clear orange color with a white head that retains well and clings nicely to the side of the glass. Smell is a little citrus, leather, orange liquor. Taste is thick, notable alcohol presence, orange liquor, white grapes, dark fruit, whiskey. Thick, creamy, full body meant for sipping, yet somehow does a good job of hiding the 18% ABV. Very interesting beer, tasty, great sipper. I'd buy again without a doubt.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 I love Hops, but a little syrupy for me. At 18% ABV, it packs a punch! 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 Exceptional. The booziness creates a grape sweetness and grapefruit tartness that balances the IPA bitterness perfectly. Nice drink 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4.5 | taste: 5 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 12 oz bottle from 10/20/17 lured into a tulip glass. A mainly clear amber orange with a half finger head that moves quickly to a thin lace. The smell is heat, leather, hops and slight dark fruit. The taste is interesting. Not sure how to describe it. Getting some orange citrus mixed with plum, with not as much heat as I was expecting, though it is present. The 90 minute with some more punch. The mouthfeel is dense, the carbonation vacillates between low and medium. Overall was glad to finally come across this and try it, looking forward to see how it ages.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 
look: 4 | smell: 5 | taste: 5 | feel: 4.5 | overall: 5 Awesome beer. All the dogfish head IPA’s are excellent. I usually get the 60 minute because it’s not so expensive and just as good but this one is worth trying.   
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 3.25 | smell: 3 | taste: 3 | feel: 3 | overall: 3 
look: 5 | smell: 5 | taste: 3.5 | feel: 3.25 | overall: 3.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Gifted from my Bro, arizcards. Bottled on 02/28/2013. 
look: 3.75 | smell: 3.75 | taste: 3 | feel: 2.5 | overall: 3.25 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 Unlike any beer I've ever had. 
look: 3.5 | smell: 3.5 | taste: 2.75 | feel: 3 | overall: 3.25 Hazy dark orange color with off-white head. Aroma has bittersweet dried orange peel and boozy orange liquor. Taste starts bittersweet with piney hops and orange peel but then the booze kicks in and burns your throat and insides. Medium body and carbonation. It has classic IPA flavors but with the alcohol overwhelming everything. Really difficult to drink.   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 The 120 minute IPA is a wonderful hoppy beer. The Taste is incredible and does indeed taste a bit like fall. It is a thick beer that coats as it goes down. I think that it had a bit of a delayed release in my stomach as I certainly felt it in my stomach well after I had drank it. Next to the 60 minute IPA, which is my favorite IPA, the 120 minute IPA is right there next to it.   
look: 3.75 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 4 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 I didn't have internet when I tried this beer, so this is written some time afterward. I remember that I liked it. I don't remember much after that. Nice flavor, not much bitterness & not much alcohol flavor with it's 19.something %. It did have a delayed stomach burn though. I'll have to try another for a more accurate review.   
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 12oz bottle poured into a snifter. No clue the bottle date or ABV. So I'll start this review off by saying I'm reviewing this more as a barleywine than a IPA. Onward!    Pours a dark amber color with less than a finger head that lingers on the ring of the glass. No lacing.     Smell is huge plum, toffee, brown sugar, glazed apple, pumpkin spice, and a vanilla chai. Smells like fall.    Taste is everything I want. A whisky soaked plum and apple, cinnamon, molasses, brown sugar, bitter dark fruit.    Feel is unreal. Thick and chewy likea bowl of bourbon plum oatmeal. Very little carbonation, drinks more like a bourbon or some other liquor.    Overall this is almost a perfect beer for me. I love barrel aged brews and damn it if this doesn't seem like a BA barleywine. But it's an IPA. I dunno. I'm buzzin. This sucker don't mess around! The real deal right here and a must have for any beer enthusiast.   
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 I started drinking craft beer 4 1/2 years ago and in my part of the country this is the first time it has been available in this area since that time. The girl who owns the craft beer bar/store/resturant said she has not seen it in this area in 5 years.  I am in the Charleston South Carolina area so craft beer is a big market. We are home to the world renowned Charleston Beer exchange. We have a multitude of craft beer only bars, craft beer stores and basically craft beer everywhere. So there is a lot of built in hype. I passed in having it on tap since they would limit me to one 10 ounce pour and opted for the bottle. There was no date on the bottle, but it looked new just based on the label (crisp fresh looking paper) but I have no idea when it was brewed. Anyway I am a huge IPA fan and favorably view Dogfish head products. The beer poured nicely with a very solid (can not see thru amber color). This just looked like it was full body. A nice small head and quality lacing on the glass during consumption.  It is a vert different tasting IPA. Not hoppy, just very different and complex flavors, but it still tasted like an IPA to me more than anything else others have claimed. Definitely a most different IPA from anything else I tasted before. Can feel and taste the alcohol almost to a fault.   Maybe the hype and not having this beer built my expectations up too much. I was a little disappointed in the taste, but not much and my disappointment may stem from lack of availibity (you always want what you can't get) . I imagined the beer of beers. Truth be told though it is a damn good tasting beer and you feel it trust me. Not up there with some of my all time favorites, but a beer I would drink again. I recommend people try it, you should enjoy it and yes you will feel the effects of the ABV. However, the price and lack of availability would not bring me charging back to it. Hey I don't due the fancy reviews, I taste something and I like it or not. Glad to have tried it. Not bad at all.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.75 Decanted from a 12 oz (355 ml) bottle into a conical pint glass; no production data, but appears to be the latest vintage.  A: Pours a very hazy, amber-orange with clearing evident throughout. Leaves a half inch foamy head with modest retention, but strong lacing.  S: Aromas of caramel, lemon, peach, cocoa, and pine. Complex and enjoyable.  T: Sweet. Blood orange taste really struck me initially, but complex with flavors of caramel, sherry, and mead very evident. Strong, but exceptionally well balanced bitterness.  M: Full bodied with excellent carbonation. Boozy, but I mean that in a good way.  O: Color me impressed. Drinking this early clearly had its advantages based on the other comments (I refrained from reading them until I was done tasting). My pour was characterized by strong carbonation, head formation, and lacing, which evidently is not the case after aging. Not that aging will not add to the complexity. That said, even in its youth, this was a complex and really enjoyable example of the American DIPA style. Yes, it is at the level of a barley wine, so consider sharing it with a friend. Let me suggest, he or she will be a good one afterwards if they have any appreciation for beer.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 This is a 2014 vintage, so I'm thinking this one is in barleywine territory by now. But this was a gift from my bro @jzeilinger so I'm gonna give this one a shot.    Appearance: Dark and murky brown with no head to speak of.    Aroma: Toffee and burnt sugar. Mainly a dank smelling beer. I am NOT a fan of the aroma at all. It just smells...old. Hopefully the taste makes up for it.    Taste/Mouthfeel: First impression its like chewing on a handful of raisins and then a brown sugar and maple sweetness comes up and is all evened out with a huge hit of bitter hops. A boozy beer for sure, but the sweetness and bitterness don't let the alcohol come through at all.    Overall: I definitely think this is a barleywine and not an IPA, but of course with 3 years in this it's going to be well beyond an semblance on an IPA. A well crafted beer, however not one I would want to drink again alone, 6 oz. would be more than enough.   
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4 | overall: 4.5 Age unknown bottles we're brought out of storage at a local shop and the labels had begun deteriorating.  As others have said this is definitely more a barley wine than a beer. The taste was almost sickeningly sweet of floral, honey or maybe agave and as others have said possibly raisin?  The smell was comparable to fresh clover honey and the mouth feel even possessed a sweet stickiness.   Very expensive but well worth buying.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 2.5 | feel: 3.5 | overall: 3.5 
look: 4.75 | smell: 4.25 | taste: 3.75 | feel: 3.5 | overall: 4 Okay, I'm bitter (pun maybe intended). If you buy one of these at Dogfish, they limit you to one more drink. And I'm sorry, but it's not that much of a kick in the head. It's an average pinot with cherry and barley.     There's hype. I get the hype. But it's wine beer. Wine beer disappoints both categories. Thus beer is interesting, which is not a synonym for great. But that's the measure it's trying to live up to.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 5 | taste: 4.5 | feel: 5 | overall: 4.75 This a beer that needs to be properly aged at least 2 years, and in my experience begins to peak sometime before year 7. (It still tastes great fresh.) I've had it 10 years old at the brewpub a couple of times and it's pretty tasty at 10, too. (Dogfish seems to wind down their stash of each beer at 10 years.)  Oh, one other thing. If you go into this beer expecting an IPA you're going to be sorely disappointed. Aged 120 Minute is un-beerlike let alone un-IPAlike, but even fresh it doesn’t have the bitterness that’s typical of IPAs. Try it at least once, since it’s iconic.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 IMHO, this isn't an IIPA, it's a barleywine...a very good barleywine!! Full of boozey, hoppy, sweet goodness. Only had one, as I came across it while on vacation to Cali and didn't have the time for a four-pack (I know...weak excuse). I hope to get another chance to review this, but thanks to NC's ridiculous law restricting .abv, I don't know when that may be.   
look: 3.5 | smell: 3.5 | taste: 3.75 | feel: 3 | overall: 3.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 2014 bottle poured into a small snifter  A - Opaque dark straw color, carbonation struggles through the body top side creating a small ring of evidence  S - Warm leather, raisin, burnt sugar and toffee, alcohol rises through it all  T - Big flavors of malts then in come the hops, some old tropical fruit notes everything exaggerated.  M - Heavy and slick in body, the feel is oily and rich with barley wine qualities to it.  O - Glad this had a few years on it, still on a good trajectory, rich experience to say the least.   
look: 3.75 | smell: 4 | taste: 3.75 | feel: 4.5 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 5 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4 
look: 4 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 3.75 | feel: 4.25 | overall: 4 2014 tasting in August 2017. While this benefited from aging greatly, I will wait a few more years on my next one. So much more barleywine than "IPA". Nose is boozy, raisins, maybe a touch of maple. Tastes more like a quad: molasses and raisins with a decently rounded mouthfeel. That gives way to a light alcohol burnt and thinness that make me wonders how long this should be aged? It's boldness adds to the mouthfeel, but at the same time, it all feels like a bit too much at this point. It, lingers... 90/4's (at best) feels right for this 3 year old.   
look: 3.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 Absurd, but intriguing, should be on everyone's bucket list, if even a spit bucket.   a) Mine was bottled 90 days ago, so entirely too young, and barely a head over a cloudy, dark, petrified amber body, fully expect to see fossilized (crystalized) hops and grasshoppers frozen within. No bubbles show, the beer could be solid.   s) Fecund, fertile, ancient, dank. Hoppy, with set, spent floral character, and a candy store worth of malty sweetness. Hop bitter on the tail.  t) Extremely hoppy, with strong bitter, tongue biting finish. Malty sweetness masks the hop parade (avalanche?) Alcohol masks the subtle flavors. This is a bear to age/hibernate at least a year before consuming. Ample sugars again mask the floral hop nuance. A sipper. A flawed monster.   f) Smooth and wet, oily. Let it age for better feel.   o) Headachy? Next to a 6.5% IPA it's no contest in favor of the IPA.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 2.5 | smell: 2.5 | taste: 2.5 | feel: 2.5 | overall: 2.5 
look: 4.25 | smell: 3.75 | taste: 2.75 | feel: 2.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 Poured a slightly hazy, dark amber with a thin head that was gone pretty quick.  Smell was sweet malts and hops.  From reading the bottle I had braced myself for a blast of bitter hops but was instead met with a sweet maltiness, there were hops present but not quite enough to be considered the holy grail of hopheads IMO. To be this high of an ABV the alcohol was very well hidden, this could be sneaky. Overall this one was pretty good, I would definitely drink it again if I find it in a normal retail setting.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 It took a very long time to get my hands on these, but I was able to score a 4 pack. Three from 2017, and a single from 2016. 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3 | taste: 3 | feel: 4 | overall: 3.25 
look: 4.25 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.5 Only about four months of age on this bottle, so the flavors and aromas are likely sharper than they would be after a few years of aging.     L -- Pours a vivid, slightly hazed orange with a fairly small, cream-colored head produced with well-aerated pour. Minimal retention and some lacing, as to be expected with the high ABV. Looks really pleasing in a snifter. There is some sediment on the bottom of the bottle so make sure to decant when pouring!  S -- Very boozy upfront, with strong notes of rubbing alcohol, bourbon, and barrel. Some sweet caramel malts and dank resinous hops in the background, but the aromas are really dominated by the booze...  T -- Again, *very* boozy upfront with a hot sharpness that cuts through a lot of the other nuanced flavors going on here. I'm also picking up caramel malts, deeply herbal and piney hops, bourbon, and a hint of orange liqueur.   F -- Big, boisterous mouthfeel that somehow remains crisp like most IPAs, despite the incredibly high ABV. The booziness is a little too sharp, however, and the malty sweetness borders on cloying.   O -- This one might be a little too much for me. The malts that are used to offset the bitterness from the extreme hopping seem to take over a little too much.    74/100   
look: 3.75 | smell: 3.75 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.5 Too much booze for me. This party is off the HOOK. 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 look is copper haze  smell is extremely malty  i mistakingly took a big gulp. i regret doing that. this beer is extremely boozy. hoppy but loads of malty sweetness. not bad at all.   overall, good and interesting but meh   
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 Look: Pours a seared gold color that forms a dark-amber body in the glass. Minimal off-white head that quickly dissipates to thin lacing on the edges and center. Visible carbonation with tiny bubbles rising from the bottom of the glass too the lacing.     Smell: Very malty, even for a double IPA, light pine and floral notes, alcohol esters in the back of the nose.    Taste: Very sweet and malty up front followed by heavy pine and wood tar notes from the hops. Back note is very spicy with alcohol esters    Feel: Thick but not syrupy on the body, carbonation helps to lighten the brew.    A good beer, but not great. Even as a fan of Imperial/Double IPAs this was a bit much, and certainly not worth the $10 a bottle price tag in my neck of the woods   
look: 4 | smell: 3.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 3.5 | taste: 3 | feel: 3 | overall: 3 L: pours dark bronze with a finger of off white head  S: slight sweet hops, big malt for an ipa and booze.  T: just like the nose but with a lot of booze. Not a fan at all   
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 A: dark amber with orange hues. Very light head and light carbonation.   A: very reasonpis with pine and earthy components. Raisin and toasted malts. Some mild citrus. Sweet sent  F: barley wine? Very reasonoit and lots of pine cone. Some mild citrus and lots of fog and raisin very malty for an IPA. Good bitterness and well balanced with bold malt backbone. Somewhat dank. Maybe a little orange toffee candy like.  M: finishes a little sweet with lingering bitterness. Bold and somewhat big body. Mild carbonation but fitting.   O: very good as a barley wine and ok as an IPA. Emjoyes this one and really like the flavor mix. Just not true to an IPA. Big pine and orange toffee.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 Drank this beer as part of a tasting. Been hanging on to this bottle for almost 3 year (2014 edition I believe).     Pours thick and pretty much transparent dark yellow. Lots of sediment, I'm sure from both the aging process and the amount of hops. Aroma and taste still pretty hot after all this time. Still got hops in the taste. Very big bold flavors of booze, citrus hops, bitter, spices. Nothing complex. A unique beer. Good one to share.   
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 3.5 | feel: 4 | overall: 3.5 Staring at a chilled, full bottle, gotta admit, I'm mildy apprehensive about this one. Could it be that I'm a few (okay more than a few) beers in? Maybe. Could it be that this is a beast of a beer? More likely. Could it be that I'm afraid that this will be a boring hop bomb with no real depth and nothing new to offer??? Yeah that's kinda what it is, but fuck this. I'm going to review it anyway, because cool cat loves me.     A: pours a lovely, amber reddish orange, hazy with a quickly dissipating sheet of white foam that quickly becomes a ring, has pleasant lacing as well. In short, nice.  S: sharp malt and earthy, resinous hop aroma abounds! Though I didn't really have to lean into this one to take a whiff, I did, because I'm nothing if not thorough. Clean and sticky pine note, what seems to be citrus (orange specifically). It immediately seems like (shocker, I know) a ramped up version of 90 minute. It's extremely peppery, and almost meaty. It does have those barleywine characteristics everyone mentions which totally makes sense. I feel like someone shoved my nose into a tree and I love it! Pungent and woody (maybe some bergamot)!  T: Okay...drumroll...seems good so far...here goes nothin'...where the fuck are the hops??? It's bitter...a little, but my immediate impression is roasty, with a subtly warm alcohol bite. This is toasty, roasty, and, yes, I know, incredibly sweet. Unfortunately I don't see any date code on the bottle, but I find 90 minute to have more bite than this. Don't get me wrong, I'm not one of those guys obsessed over IBUs, they have their place, but this needs more to fit it's malt body. It is far too sweet. But, onward and upward. There is bergamot (orange), there is toastiness and roastiness, there is sweetness and there is woodiness, some berry notes as well. There is a delayed but warm alcohol finish, that is more like a liquor than even a fortified wine, like liquor specifically, which is fairly pleasant honestly. The more I drink this, the more it reminds me of earl grey tea, the bergamot really comes through. (side note: the alcohol is impressively well masked in this one)  M: Sticky and incredibly full  O: I'm not sure how old the bottle I have is unfortunately. I got it in NYC in the last two months. That being said, 120 IBUs my ass, either A) No, it's not, or B) it's not enough for the malt, but the only beer that I have had that was memorably sweeter than this was Cuvee Van De Keizer Blauw and it was borderline undrinkable. There's a good beer in here, the malt body is wonderfully built and the hops chosen seem to add a good character to the beer, but for me...first of all based on expectation, and second of all based on pure taste, this beer needed more bitterness to make it work. The sweetness here borders on cloying, and it's frustrating, because other than that, it's good, but if that were resolved, it would be great. In summation...ehh...I dunno. Reminds me of Samichlaus in that it is... ... ... ..disappointing. 3.9 as an avg is fucking generous. I love you Icarus, I mean, Dogfish head.    (PS: this beer is so strong, I decided to head it off at the pass about mid way through with a bag of fritos, which unfortunately adds a touch of rubbing alcohol to the flavor)   
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 At about $10/12 oz bottle, and being about 3x higher alcohol than a regular beer, this is one that I consider a special occasion beer. The taste is fantastically intense, full of piney and resinous flavors. The overall experience is more akin to drinking a strongly peaty scotch like Ardbeg in that each sip is complex and something to savor. A single bottle easily lasts me an hour, although the better move is to enjoy a 6 oz pour in a snifter and then finish the rest later in the evening.   
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 Heard a lot about it, mostly because of its high alcohol content and finally scooped one up. Super glad I tried it but was overwhelmed by the taste of straight booze. Once was enuff. PS. About two thirds of sucking up the beer I lost my sense of my body.   
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 2 | smell: 2 | taste: 1.5 | feel: 2 | overall: 1.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 Heard about it and tried one. It had excellent flavor; however, you will want to drink it slowly; and you will want another. Excellent IPA & worth it.   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 12oz bottle dated 4/7/17-- so only about 3 months on it.    Pours a medium amber color with a 1 finger head with great retention. Extremely cloudy, can't see through the glass.    Aroma is very interesting. There is some booze, lots of hops, caramel, and malts. Has a slight bourbon like character in my opinion. It smells very potent in an unusual way. Not straight hops, not straight booze, somewhere in the middle...    Taste is hops and loads more malts than expected. Very sugary and caramel-like. Definitely notice the booze but the other flavors are not hidden by it. Not overly hoppy. Slightly bitter but sweetness comes through more strongly.    Feel is heavy and syrupy. Creamy and thick, slightly cloying. Definite alcohol warming.    Overall an extremely unique beer. I have never had anything like it. I agree with other reviewers that it contains some American Barley wine qualities but I definitely wouldn't classify it as one. No this beer is a beast of its own. Definitely worth trying.   
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4 | smell: 3.75 | taste: 3.25 | feel: 4.25 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.75 | overall: 4 
